"thread_id","cleaned_comment","likes_count","is_reply"
"fb03089fdebbddc700a7c0d23ff32206","jelas partai lembu yang utama, semua sektor larinya ke mreka","0","True"
"fb03089fdebbddc700a7c0d23ff32206","kalo sakit organ lain ikut fokus ke yang terkena penyakit menyesuaikan","0","True"
"fb03089fdebbddc700a7c0d23ff32206","iya, jgn salah loh, dpr pusatnya mafia, makanyabm kpk dihancurkan","0","True"
"fb03089fdebbddc700a7c0d23ff32206","betul","0","True"
"fb03089fdebbddc700a7c0d23ff32206","ya bantu pemimpin nya lawan mafia, malah rakyat nya ini yang gak tau diri mudah terprovokasi,","0","True"
"fb03089fdebbddc700a7c0d23ff32206","pengesahan uu perampasan aset koruptor itu tugas dpr sebagai badan legislatif pembuat undang undang, bukan tugas menteri keuangan.","0","True"
"fb03089fdebbddc700a7c0d23ff32206","apakah dgn menyatakan kebenaran ,aku telah menjadi musuhmu?","0","True"
"fb03089fdebbddc700a7c0d23ff32206","ingat,prof. je.sahetapi,?","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","lumayan menarik perhatian bp mentri ini, sepatah dua patah kata, tapi jadi bikin paham terdengar jujur. sekrng tinggal tunggu actionnya, semoga sesuai","1300","False"
"85d1cc156447e15aa9a7214665ae8b3c","allah cuman omon omon doank dach","11","True"
"85d1cc156447e15aa9a7214665ae8b3c","lu aja jadi menteri biar indonesia makmur","34","True"
"85d1cc156447e15aa9a7214665ae8b3c","semoga srimulyani nggk lari lagi karena kasus korupsi nya belum belum selesai","12","True"
"85d1cc156447e15aa9a7214665ae8b3c","bener, dia terdengar faham apa yang dia bicarakan, yang bikin khawatir cuma hubungan beliau sama luhut","23","True"
"85d1cc156447e15aa9a7214665ae8b3c","nggk papa bro dia dulu pengawas aja sekarang dia mentri nya pernah nyelamatin ekonomi indonesia berkali2 juga","11","True"
"85d1cc156447e15aa9a7214665ae8b3c","dia tangan kanan luhut bro","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","belom juga seminggu jabat udh di kata omon omon, jal jal nyinyir mulu lo","16","True"
"85d1cc156447e15aa9a7214665ae8b3c","lu aja jadi menteri keuangan kalo omon² berani gak ha?","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","meski luhut lumayan powernya, tapi selama ada yang benar"" memperjuangkan hak negara, rakyat akan mendukung menkeu, terbukalah, rakyat akan mendengarkan dan insyaallah faham, jangan ragukan kekuatan rakyat.","9","True"
"85d1cc156447e15aa9a7214665ae8b3c","korupsi yang mana?","2","True"
"85d1cc156447e15aa9a7214665ae8b3c","kenapa gak mulan jamela jadi kementerian keuangan bg?","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","semoga mentri yg baru bisa menjadikan indonesia lebih baik dan hutang bisa mengecil","4","True"
"85d1cc156447e15aa9a7214665ae8b3c","yg di maksud omon omon doang anies baswedan bang ?","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","jangan overrated juga soal ""kekuatan rakyat"", kalau sistemnya udah kayak korea utara, rakyat bisa apa","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","actionnya pak saya butuh ngomong mah gampang","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","banyak pejabat kita yang ngomong aja ga bisa, pada kosong, kopong. jadi mari appreciate. soal actionnya mari kita pantau sama sama","2","True"
"85d1cc156447e15aa9a7214665ae8b3c","nonton sampai beres ga?tadi dia udh mulai jalan","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","ketua mulai cemas. hampir tidak ada celah sikat pak","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","aamiin ya rabbal alamiiin","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","kalo luhut dari bangsa apa bang?","0","True"
"85d1cc156447e15aa9a7214665ae8b3c","tetap berkolobarasinya dgn jawa hama","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","nah itu,kita liat gebrakannya mudah""an ke arah yg menguntungkan bagi negara dan masyarakat aamiin","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","saya doain semoga bapa diberi kekuatan untuk memberantas korupsi","1","True"
"85d1cc156447e15aa9a7214665ae8b3c","mantap","0","True"
"5714dad62b96ec6520a7db33659e71fd","kontroversinya tidak terlihat lagi dengan penjelasan pak purbaya yang sangat meyakinkan ini, ada harapan dan optimisme yang tumbuh dari penjelasannya","961","False"
"5714dad62b96ec6520a7db33659e71fd","yg saya lihat ada kesan kekuranghatihatian","16","True"
"5714dad62b96ec6520a7db33659e71fd","yupss","1","True"
"5714dad62b96ec6520a7db33659e71fd","ngomongnya agak kurang lancar kurang tertata. padahal orang keuangan itu harus detail urut dan sistematis cara ngomongnya.","5","True"
"5714dad62b96ec6520a7db33659e71fd","gak perlu ngomong lancar, tertata yang penting paham ilmunya dan dijalankan dengan baik. lancar ngomong dikira sales apa","42","True"
"5714dad62b96ec6520a7db33659e71fd","harusnya anis yg jadi menteri","1","True"
"5714dad62b96ec6520a7db33659e71fd","harusnya anies yah kan dia pinter bangen omon omon","12","True"
"5714dad62b96ec6520a7db33659e71fd","dia mengharap abah anis yg pinter ngomng lancar abah anis yg cocok di posisi ini","4","True"
"5714dad62b96ec6520a7db33659e71fd","biasanya kalau yang pintar ngomong itu cuma. teori doang bisanya.","6","True"
"5714dad62b96ec6520a7db33659e71fd","dia emang dari dulu gaya ngomongnya begitu, tapi penjeladannya itu kongkrit banget, harus di dengerin perlahan","2","True"
"5714dad62b96ec6520a7db33659e71fd","masih ngomong, ga usah berharap dulu, tunggu actionnya, kalo bagus baru berharap","4","True"
"5714dad62b96ec6520a7db33659e71fd","bukankah justru orang kalo otaknya kencang, mulutnya suka terlambat mengikuti? otaknya jauh lebih cepat daripada mulut??","2","True"
"5714dad62b96ec6520a7db33659e71fd","abah anis pinter ngomong nya ya. sangat pantas jadi menkeu di akhirat","1","True"
"5714dad62b96ec6520a7db33659e71fd","setuju","1","True"
"5714dad62b96ec6520a7db33659e71fd","kecepatan kecerdasan otaknya melebihi kecepatan berbicaranya. justru terlihat lugas","1","True"
"5714dad62b96ec6520a7db33659e71fd","biasanya orang cerdas itu gt, pikirannya lebih dahulu menjangkau dari bicaranya..jadi kelihatan dari bicaranya yg kadang tidak semua mudah untuk cepat memahami.","2","True"
"5714dad62b96ec6520a7db33659e71fd","kalau terlalu hati2 nanti kayak srimul naikin pajak mulu","2","True"
"5714dad62b96ec6520a7db33659e71fd","terlalu lancar ngomongnya kaya amin rais huuu mau dia jadi menteri? saking lancarnya sampai terkesan banhak omong. cara bicara terbata bata seperti beliau ini, pak habiebie, bisa jadi karena banyak ilmu dan banyak yang dipikirkan","2","True"
"5714dad62b96ec6520a7db33659e71fd","justru baru kali ini saya mendengar mentri ngomongnya bagus banget.","1","True"
"5714dad62b96ec6520a7db33659e71fd","yaa setuju bang, keliatan ga dibuat2, terkesan natural beliau menjawab smua pertanyaan dengan lugas","2","True"
"5714dad62b96ec6520a7db33659e71fd","wapres aja gaperlu itu","0","True"
"5714dad62b96ec6520a7db33659e71fd","kayak anies yaa","0","True"
"5714dad62b96ec6520a7db33659e71fd","seperti bp. bj habibi brarti","0","True"
"5714dad62b96ec6520a7db33659e71fd","kalau kamu sering dengar pidato sri mulyani juga bagus. tinggal apa nanti yang akan dilaksanakan.karena ekonomi itu nggak cuma mikirin dalam negri","1","True"
"5714dad62b96ec6520a7db33659e71fd","gakjuga. karena dia pemikir cepat, ga pinter ngomong yg penting action","0","True"
"5714dad62b96ec6520a7db33659e71fd","bro baru kali ini gue faham apa yg di bicarakan menteri keuangan,gue bukan ekonom,boro boro ekonom ngelola duit sendiri aj kdg ndk faham.jgn menilai sesorang dri kulit,kita lihat aja kinerjanya dalam 100 hari kerja ini baru rencana dan klu parlemen ndk dukung ya ndk tercapailah.","1","True"
"5714dad62b96ec6520a7db33659e71fd","berarti otakmu blm nyampe","0","True"
"5714dad62b96ec6520a7db33659e71fd","terbata bata bukan berarti gak lancar. bisa jadi beliau emang bingung gimana cara menyampaikannya, biar semuanya paham, bahkan publik awam pun paham","1","True"
"5714dad62b96ec6520a7db33659e71fd","klo denger nama anis pengen","0","True"
"5714dad62b96ec6520a7db33659e71fd","maaf mas, indonesia gk perlu artis yang pintar bicara dan menyenangkan telinga. yang indonesia perlu itu para pemikir pemikir yang benar benar terlihat buktinya. untuk sekarang aku gk punya opini dengan pak purbaya, kita tunggu bagaimana hasilnya dalam 10 bulan barulah saya bikin opini tentang dia","0","True"
"5714dad62b96ec6520a7db33659e71fd","gak perlu yg pandai bersilat lidah to kalau seleo lidahmu bakal jd gagu juga. rakyat mau hasilnya ki nerja yg jujur","0","True"
"5714dad62b96ec6520a7db33659e71fd","anaku tertpu samaorang yang sekolanya keluaran s2 ngomongnya pinter banget 150 juta melayang hilang mau lapo polisi harus bayar ya udah aja anggap itu suatu pelajara yang berharga bahwa kita tida boleh pecaya sama orang lain","1","True"
"bdd250848360e74ebad9b8384dd96d0e","saya yg gak paham ekonom, tapi dengar penjelasan bpk mentri ini enak dan bisa di pahami, mudah2an indonesia bisa maju perekonomiannya","35","False"
"d5216783d77c0e8a7f46c01e5df3df94","saya suka pejabat yang transparan dan berani explore begini. pinter pisan.","638","False"
"d5216783d77c0e8a7f46c01e5df3df94","dr cara ngomong nya emang pinter bpk ini","11","True"
"d5216783d77c0e8a7f46c01e5df3df94","bukan suka diwajibkan transparan","14","True"
"d5216783d77c0e8a7f46c01e5df3df94","gaya koboy no froblem sing penting tegas transfara cara mengurus kemajuan ekonomo nya jujur amanah , gaya bahasa kaya koboy its ok , kerja nya broo pasti krenn kaya koboy lanjuut","11","True"
"d5216783d77c0e8a7f46c01e5df3df94","gus dur lebih koboi sampe dimusuhi banyak pihak","4","True"
"d5216783d77c0e8a7f46c01e5df3df94","baru pinter bicara sdh di bilang pinter tunjukin hasil kerjanya baru bisa di nilai","0","True"
"d5216783d77c0e8a7f46c01e5df3df94","ceuk saha eta teh iroh?","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sy sebagai dosen ekonomi sangat apresiatif dengan akar pemikiran beliau mengenai perkembangan ekonomi indonesia dari masa ke masa. sy mendukung.","1900","False"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","selain dosen ekonomi, lu ngajar fisika, kedokteran dan ketahanan pangan gak? kalo gak berarti lu dibayar rendah sebagai buzzer wkwkwkkkk","31","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sebagai penasehat keuangan warren buffet saya juga sangat meapresiasi juga","22","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sangat mendukung netizen seperti anda yang tidak percaya pemerintah wkwkw. biar mereka kerjanya benar","24","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","betul. menteri baru harus berani berfikir out of the box, belajar dari kegagalan masa lalu dan lebih kreatif menyelesaikan masalah.","15","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","kebetulan saya juga guru private manajemen keuangan elon musk, sangat bangga sekarang.","12","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai pak rt juga bangga pada beliau","8","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","bgt pula dgn kumpulan dukun bangga","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","selain bikin konten yutup yg engga viral. kamu termasuk tipe bikin perusahaan bakalan bangkrut. minimal konten anda kasi wawasan yg gamblang menarik kek. kaku amat itu konten pak tuwaaa","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","si kntil","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sesuai prediksi saya, pemerintah rajin tarik pajak, tapi gak di salurkan buat menggerakkan ekonomi. jadi banyak uang mandek. di situlah ekonomi melambat buat tumbuh, pasar lesu, ekonomi terasa sulit. belum lagi uang2 besar yg di bawa keluar negeri melalui pinjol, judol, dll. makin sedikit uang yg beredar di masyarakat.","11","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","kalau lihat apbn itu defisit, seharusnya pengeluaran lebih besar dari pemasukan. kalau tidak ""disalurkan"" itu palingan nyangkut di korupsi siapa jadi tidak masuk ke sektor ekonomi riil. jawaban dia bukan ""periksa macet dimana"", tapi ""sebar uang bi 200 trilliun dengan pinjaman langsung"" palingan separuh jatuh ke ekonomi dan separuh dimakan orang yang punya jabatan, dan kita bakal yang harus bayar biayanya dengan inflasi.","4","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya juga dosen olahraga pak.kagum ma beliau","5","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sbg mahasiswa ekonomi dan mantan aktivis ekonomi dengar pendapat beliau rancu. posisi beliau dikebijakan fiskal yg diomongin malah kebijakan moneter. contoh thailand dan vietnam kebijakan fiskal dg memberi insentif pajak beberpa sektor supaya industri berkembang. kalau kebijakan moneter ya itu ursan bi dan perbankan.","7","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","nonton videonya secara full gak? lu mau rakyat di cekek pajak terus terusan sampe 2030?","4","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai pengajar kucing berenang pun ikut bangga sekali","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","dosen buzzer","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","dosen apa lagi, halu bet. dosen beneran ngga pernah bilang dosen di komen yt.","7","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","lihat pemikiran beliau sepertinya menguasai persoalan ekonomi indonesia, baik kegagalan dan keberhasilan, semoga beliau meevaluasi dan membuat solusi dan semoga berhasil, semangat pak rakyat menunggu kebijakan yang canggih","8","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sy akan jd the flash buat jg dan brantas penjahat yg nyuri uang negara","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","kalo elu sebagai apa bro?","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","gw di bidang gw sendirilah, paling tidak gak halu wkwkwkkk","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","tinggal lihat 2tahun yg akn datang sesuai tdk dgn omongny..akn bs mnhsilkan kepuasan tdk bagi rakyat indonesia tentang kemajuan ekonomi","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","buktikan dulu kinerjanya kedpn baru kita mengapresiasi","6","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","insaf brow jangan sombong","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","wkwkkkk sombongnya di mana coba","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","dosen hanya ngabiisin uang pemerintah melalui st skep studi banding tpi hasil nya nol besar","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","yg penting hasilnya baik untuk rakyat jangan sampai cuma omong doang","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","terlalu ego purbaya","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","emang lu ngajar fisika, kedokteran dan ketahanan pangan? tanya dgn nada sangat lembut","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sy sebagai astronaut memantau perkembangan perekonomian dari bulan","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","waren buset bukan waren baffet wkwkwk","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","preettt knp ngak dari era pak karno sekalian. bicara ya ekonomi skrng kok ekonomi bertahun tahun silam,, lawak","3","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","nitip pak, dana ke daerah jgn dikurangi. daerah setornya gede kok baliknya dikit.","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sebagai penasehat george soros saya nyimak saja.","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","apa perlu pengakuan siapa kamu yg penting komen mu.","2","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","wkwkkk buzzer sekarang semakin rendah kualitasnya","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya kepala badan urusan ekonomi, ketenagakerjaan dan lain2 keluarga saya juga mendukung pak purbaya","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","ngurusi ketahanan pangan, perumahan dan ibu hamil juga ya bang","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai mantan ketua kelas di kelas 6 madrasah ibtidaiyah jg mendukung","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","semua pada cari muka nyatanya kacau","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","si purbaya amerika banget spend their way out of recession. masalahnya, gk spt amrik dan eropa, kita gak bisa cetak uang seenaknya tanpa efek inflasi tinggi. pertumbuhan indonesia sangat tdk merata, ekspansi ekonomi dgn ngorbanin inflasi akan berdampak paling parah ke kelas bawah yg pemasukan tetap lewat gaji dan tdk memiliki asset.","4","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","semangat pak rakyat menunggu kebijakan bpk yg benar pro rakyat","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai keponakan jerome powell sangat mengapresiasi penilaian anda","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sy gk jago soal ekonomi makro n mikro, tp mhs mashab ek saat ini mau longgar mau ketat bisa tercapai dg baik kalau sistem baik dan korupsi narkoba clean. kalau gk mampu benahi korupsi dan narkoba secara radikal mhs mashab ek apapun gk akan tercapai dg baik. jadi kalau gk ada kehendak untuk pembenahan tsb, cocoknya kita niru china aja kali ya ek tertutup dan berdikari setelah kuat dan sistemnya bagus baru keluar bermain ek global. semoga gk salah ya","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya dosen bahasa jawa juga kagum","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","pak dosen pernah meneliti gak kebijakan sejenis di era suharto dan negara2 lain yg bagi2 duit ke bank lalu bank salurkan ke pengusaha dan pengusaha bawa kabur duit itu ke negara2 tetangga spt yg pernah di lakukan nz dan suharto?","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai driver gojek hanya menyayangkan, karena kesalahan terbesar indonesia pada krisis 1997 adalah terlambat, tidak transparan, dan terlalu banyak intervensi politik dalam ekonomi. seandainya pemerintah lebih cepat mereformasi sektor perbankan, melepas kurs rupiah lebih awal, dan memperkuat jaring pengaman sosial, dampaknya mungkin tidak separah yang terjadi.","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya yg baru di lantik jadi rektor juga setuju,","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","dosen di universitas apa bos","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","tinggal tunggu aja hasil nya, baru beberapa hari di lantik","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sebagai agen george soros saya akan pantau terus kemenkeu ini. tunggu waktunya gua hajar","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya sebagai ketua rt bikini buttom, juga sangat mendukung","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","ketua rw nya blm kluar bg","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","saya dosen donal trum bangga sepakat","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","kenapa dosen ekonomi harus ngajar fisika. kedokteran, dan ketahanan pangan? logikanya di mana?","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","sebagai pengamat, nunggu hasilnya untuk rakyat.","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","itu bener, fiskal urusan kemenkei, moneter urusan bi, ekonomi makro emang gitu, tp kayanyadi indo agak campur aduk nih","1","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","orang baru mulai kerja kok dibilang ego","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","nggk ap""ego dri pjbat lain,tp egonya buat rkyt","0","True"
"c1ab2a097e0c8fd3a82d2b412fb10a6e","kasian era prabowo soebianto,gibran,raportnya bagaimana?","0","True"
"fa2fb0d7cb584b747498bf38138fd252","saya termasuk yg pesimis di saat bapak menggantikan bu sri mul, tp melihat penjabaran bapak, sy sprt ada optimisme br dan menaruh kepercayaan pd bapak, semoga bener bener bs memperbaiki kondisi ekonomi bangsa ini pak, goodluck","573","False"
"fa2fb0d7cb584b747498bf38138fd252","aamiin","5","True"
"fa2fb0d7cb584b747498bf38138fd252","aamin","3","True"
"fa2fb0d7cb584b747498bf38138fd252","betul pak","2","True"
"fa2fb0d7cb584b747498bf38138fd252","aamiin","2","True"
"fa2fb0d7cb584b747498bf38138fd252","sri ratu utang , g ada hebatnya. jaman sby di ganti","5","True"
"fa2fb0d7cb584b747498bf38138fd252","itukan teori,kita lihat saja kedepannya","3","True"
"fa2fb0d7cb584b747498bf38138fd252","bener sih, moga2 aja bagus kinerjanya. drpd mulyni yg dibahas pajak pajak pajak muluu","5","True"
"fa2fb0d7cb584b747498bf38138fd252","apa bagusnya sri mulyani","1","True"
"fa2fb0d7cb584b747498bf38138fd252","ya begitulah pak prabowo itu pintar jadi bisa memahami pikirannya pak purbaya, semoga berhasil untuk rakyat ekonomi maju","0","True"
"fa2fb0d7cb584b747498bf38138fd252","permasalahan kan memanv g bisa ngebut karna budget yg terbatas","0","True"
"fa2fb0d7cb584b747498bf38138fd252","jangan singgung soal suku tidsk bagus","0","True"
"063cefa97f1e21758b348e919efd79ac","beliau ini sangat percaya diri, semoga di tangan beliau ada titik terang untuk negeri ini","13","False"
"fce726e5c598d7cacbe67786d6bab5a4","pak purbaya sangat percaya diri , itu adalah tanda bahwa beliau sangat yakin dan menguasai apa yang akan beliau kerjakan di kemenkeu. mari kita berikan beliau waktu untuk membuktikan kinerjanya di kemenkeu. kita sebagai masyarakat sipil harus mendukung beliau , agar beliau bisa bekerja dengan maksimal. dari gaya bicara sangat suka karena langsung to the poin dengan inti pembicaraan. dengan tingkat percaya diri dan gaya bicara yang apa adanya dari beliau , sepertinya menkeu kali ini bukan kaleng2. pak prabowo berhasil menemukan menkeu baru yg sesuai dengan ekspektasi beliau.","429","False"
"fce726e5c598d7cacbe67786d6bab5a4","biasanya aja minggu pertama dipilih melakukan pencitraan,selanjutnya ,,,,, tetapi jangan menjatuhkan,,,seolah olah ,,merasa paling hebat,","1","True"
"fce726e5c598d7cacbe67786d6bab5a4","saya juga optimis dengan menteri yg visioner seperti pak purbaya ini semoga bisa membaik keatas negeri ini","7","True"
"fce726e5c598d7cacbe67786d6bab5a4","meskipun public speakingnya agak kurang tp saya yakin keknya dia orang pinter kerja","2","True"
"fce726e5c598d7cacbe67786d6bab5a4","kulo mboten ngertos, kulo tumut mawon. semoga rakyat makin makmur kedepannya","2","True"
"fce726e5c598d7cacbe67786d6bab5a4","kita berharap tidak mendahului dang pencipta","0","True"
"3d87b25d9a717adc28b39fa4480b2b7d","saya dosen, saya mengakui ekonomi kaliber koboi tapi jujur kritis khas pak purbaya, semoga ekonomi kita makmur jaya","213","False"
"b0d48c64220e8bf80c88f8f81aa0e601","ini baru adil beritanya jangan bicara salah omong aja yg diberitakan, selamat bekerja pak menteri.","453","False"
"b0d48c64220e8bf80c88f8f81aa0e601","orang pinter,menjajaki orang sok pinter,netizen berbondong sombong lah,cepet ganti lah.","5","True"
"b0d48c64220e8bf80c88f8f81aa0e601","biasalah. ulah orang orang si mantan belum move on","0","True"
"b0d48c64220e8bf80c88f8f81aa0e601","iyalah ini kan kompas, bukan kayak media sebelah","0","True"
"02612c02190a2e051420c5316a64ff85","daging""semua ini bagi mahasiswa, pengamat, pembisnis dan masyarakat dari bapak sadewa, pelaku pemeraktek langsung bukan penteori saja, walaupun para oknum oknum pejabat pejabat kita banyak yg bajingan koruptor tpi saya haqqul yakin sebagian besar dr para oknum pejabat korup itu pasti ingin negara indonesia menjadi negara makmur dan sejahtera, semoga para pejabat2 korup di negara kita segera sadar tindakan korup mereka bukan saja menjadikan negara kita lambat menjadi negara maju maju dan sejahtera tapi juga akan berdampak bagi anak cucu mereka sendiri dimasa depan","17","False"
"02612c02190a2e051420c5316a64ff85","semoga purbaya aman, sehat selalu dalam lindungan alloh swt, amiin","0","True"
"1613362395093427960fa8f3418e6065","saya sbg pengajar ekonomi di tiongkok setuju dengan pandangan pak purbaya. ini org mmg pinter. org pinter mmg biasanya agak nyentrik, maklumin aja.","1400","False"
"1613362395093427960fa8f3418e6065","gassss","9","True"
"1613362395093427960fa8f3418e6065","org kl penuh ilmu sangat kelihatan sekali dr cara bicaranya kdg sampai bingung cara menyampaikan nya agar lawan bicaranya paham","59","True"
"1613362395093427960fa8f3418e6065","dan biasanya jga ga terlalu bisa public speaking, maklumin aja. yg penting kerjanya bener","49","True"
"1613362395093427960fa8f3418e6065","hati hati orang yang baik atau yang tulus untuk memajukan indonesia pasti musuhnya banyak.","37","True"
"1613362395093427960fa8f3418e6065","jd inget gus dur, bj habibie omongan nya srg kedenger ngelantur ceplas ceplos","21","True"
"1613362395093427960fa8f3418e6065","betul sekali","2","True"
"1613362395093427960fa8f3418e6065","bnr","1","True"
"1613362395093427960fa8f3418e6065","apa yg kamu harapkan dari dpr","1","True"
"1613362395093427960fa8f3418e6065","orang pinter, orang baik, kenapa kalo sudah masuk sistem linkaran politik mendadak jadi badddjiiiiingan ya?","7","True"
"1613362395093427960fa8f3418e6065","ini indonesia bung, kalau gak bisa diajak korup pasti dibuat sulit kinerjanya","9","True"
"1613362395093427960fa8f3418e6065","agak nyentrik' bang wkwk","3","True"
