"thread_id","cleaned_comment","likes_count","is_reply"
"cb6a052554dae9a689b55d1d054382c6","sebenernya balikpapan itu klw bikin negara sendiri udah kayak brunei","11","True"
"cb6a052554dae9a689b55d1d054382c6","wah mirip kyk bisnisnya sahron donk","5","True"
"cb6a052554dae9a689b55d1d054382c6","pertamina safety nya hanya untuk vendor, pertamina safety nya sangat bobrok","5","True"
"cb6a052554dae9a689b55d1d054382c6","sama kek pupuk subsidi, dan di belakang itu bertebar bintang bintang ytta.","5","True"
"cb6a052554dae9a689b55d1d054382c6","perusahaan saya beli solar dari refenery harga nya rp 13500 ful dokumen . saya lihat di online harga nya 10.000 . saya heran ini solar industri atau oplosan .","6","True"
"cb6a052554dae9a689b55d1d054382c6","pln sekarng tarifnya naik yg aku rsakan makin hari makin cepat habisnya gk sampe 1 minggu mlahan 5 hr habis 50rb.. sblumnya 1 mingguan baru ngisi","3","True"
"cb6a052554dae9a689b55d1d054382c6","coba diusulkan utk sebar detail orang2nya","2","True"
"cb6a052554dae9a689b55d1d054382c6","ikut nimbrung yak, iran punya cadangqn minyak terbesar ke 3 ato 4 di dunia venezuela, arab saudi, iran . punya kilang minyak berkelas. wlpun kena embargo un, iran bs ekspor ke china n bbrp negara lain under un supervised dlm jumlah besar n tentunya mencukupi konsumsi dlm negri nya dgn hrg jual murce. wallahu a'lam","4","True"
"cb6a052554dae9a689b55d1d054382c6","laporin aja jelas jelas itu merugikan..dan pabriknya jg sekalian.","0","True"
"cb6a052554dae9a689b55d1d054382c6","laporin kpk bang","0","True"
"cb6a052554dae9a689b55d1d054382c6","tetangga gw main avtur pesawat brooo...pangkat au msh rendah..tp rmh elit dimana2, uang cashnya jelas banyaknya krn hampir beli apapun pake cash meski itu jutaan..takut kpk kali ya","6","True"
"cb6a052554dae9a689b55d1d054382c6","kebelet hedon demi kemewahan duniawi, rela mengorbankan kepentingan publik seandainya semua sejahtera apakah mau orang yang sejahtera bekerja kasar jadi kuli yang bangun istana raja jadi tukang las di pertambangan minyak di laut itu semua mereka lakukan karena mereka miskin terpaksa mengorbankan jiwa raga mungkin ini alasan mengapa kemiskinan diciptakan, mata uang tercipta dan terbentuk simbol piramid walaupun di dunia selalu di tindas namun memang ini ujian tersulit manusia menjadi baik di kotornya dunia , semoga kita semua dapat surganya allah","1","True"
"cb6a052554dae9a689b55d1d054382c6","perang lawan mafia","0","True"
"cb6a052554dae9a689b55d1d054382c6","ndak di spbu dong.. lgsg di pangkalannya, berapa banyak perusahaan harusnya pakai bbm industri malah pakai subsidi..","1","True"
"cb6a052554dae9a689b55d1d054382c6","katanya arab juga pernah mau bangun kilang minyak di indonesia tapi dibikin kabur .....","2","True"
"cb6a052554dae9a689b55d1d054382c6","atensi agar di viralkan","0","True"
"cb6a052554dae9a689b55d1d054382c6","manteb huruf kapitalnya bang wkwkkw","0","True"
"cb6a052554dae9a689b55d1d054382c6","giliran bahas mbg om ... cara main korupsi nya gmana .","1","True"
"cb6a052554dae9a689b55d1d054382c6","pom bensinnya familiar ....","1","True"
"cb6a052554dae9a689b55d1d054382c6","banyak capres selalu janji bangun kilang minyak saat kampanye, begitu jadi presiden planga plongo lupa janjinya","1","True"
"cb6a052554dae9a689b55d1d054382c6","iya betul gan maennya di kalimantan.","1","True"
"cb6a052554dae9a689b55d1d054382c6","ngerinya lg terkadang hasil bisnis haramnya malah buat umroh haji. sungguh iblis pun akan malu dg kemunafikan manusia. udah jelas2 uang haram malah buat mengunjungi rumah tuhan. emang tuhannya hobi korupsi jg atau gmn sih.","2","True"
"cb6a052554dae9a689b55d1d054382c6","sejelek2ny pertamina, tp tetap masi ingat allah swt, hanya pertamina yg mnyediakan fasilitas2 umum sprti wc umum, tmpt wudhu, musholla mini, bahkan pertamina bs dbilang mushola darurat bg sopir2 yg bepergian jauh. stiap umat yg mengucapkan alhamdulillah karna merasakan trbantu oleh fasilitas pertamina, maka pahala jariyah terus mengalir. jgn meremehkan kata alhamdulillah. kendati dmikian, sy harap mafia pertamina gnti muka pablik figurny, jgn si bahlil jg lah, udah cebol badan mukany ngeselin pula. prcm dia pny duid triliunan, prcm dia sewa lc cew singapor, dia gk bakal bs enjoy, wong barangny mungil. mubazir duid triliunan di bahlil, mending gnti pablik figurny sm yg lbh berwibawa sprti luhut panjaitan","1","True"
"cb6a052554dae9a689b55d1d054382c6","di bumn isinya org serakah, ga punya empati sm masyarakat yg banting tulang, dasar koruptor otaknya salah lokasi","1","True"
"cb6a052554dae9a689b55d1d054382c6","mau komen jd ogahhh, muàk baca ending nya....","0","True"
"cb6a052554dae9a689b55d1d054382c6","solar di proyek2 jg barang subsidi.. org2 militer yg jual..","0","True"
"cb6a052554dae9a689b55d1d054382c6","terus suarakan kebamhsatan mafia minyak","2","True"
"cb6a052554dae9a689b55d1d054382c6","purbaya rasa kpk","0","True"
"cb6a052554dae9a689b55d1d054382c6","om ben saya dukung anda presiden dari jaman mega mendung sampe mang wowo ga ada yg tegas brantas mafia migas","1","True"
"cb6a052554dae9a689b55d1d054382c6","hasil bumi sangat wangi hasilnya sangat rusak efeknya bagi penduduk setempat","1","True"
"cb6a052554dae9a689b55d1d054382c6","jangan bang jujur banget, nanti rumah pejabat pejabat pada dijarah","2","True"
"cb6a052554dae9a689b55d1d054382c6","keknya begitu bukan rahasia deh","1","True"
"cb6a052554dae9a689b55d1d054382c6","g kepikiran lapor ?","0","True"
"cb6a052554dae9a689b55d1d054382c6","idonesia surganya para koruptor..","1","True"
"cb6a052554dae9a689b55d1d054382c6","cabut aja subsidi bbm, biar rusuh sakalian","1","True"
"cb6a052554dae9a689b55d1d054382c6","sama pernah punya temen kayak githu juga..dan pastinya g sendirian","0","True"
"cb6a052554dae9a689b55d1d054382c6","terima kasih atas pencerahannya bung...akan lebih baik kalo kasus2 ini dikomunikasikan oleh pejabat publik yg berwenang supaya bisa menyatukan visi antara pemerintah dan rakyat..selama ini rakyat ga tau apa2 dan ketika dikompori dikit udh lgs bleduk nyalah2in pemerintah","2","True"
"cb6a052554dae9a689b55d1d054382c6","iya rosenef itu di tuban kita berharap dr thn 2018 sampe skg ga ada...pantesan dramaaaaa....","2","True"
"cb6a052554dae9a689b55d1d054382c6","perusahaan tmpt gw kerja sering dapet tawaran hahaha.. parjo ma parcok tapi","0","True"
"cb6a052554dae9a689b55d1d054382c6","kok jadi saya yang takut ya, bang ben bahas ini ,hati2ya,,","1","True"
"cb6a052554dae9a689b55d1d054382c6","laporin dong, pake anonim","0","True"
"cb6a052554dae9a689b55d1d054382c6","di tempatku juga spbu kerja sama manager sama pengantri barcode nya di main kan apalagi sekarang boleh pake jeregen pertamina layanannya menjijikan lapor sana sini gk ada respon mereka kumpul bbm solar subsidi untuk di kirim ke tambang buat administrasi palsu","0","True"
"cb6a052554dae9a689b55d1d054382c6","maen itu maksudnya gmn?","0","True"
"cb6a052554dae9a689b55d1d054382c6","iq pas2an gk usah kepo","0","True"
"cb6a052554dae9a689b55d1d054382c6","emg di tempat lain seperti shell, indomaret dll gk ada tempat sanity nya?","0","True"
"cb6a052554dae9a689b55d1d054382c6","maen dibelakang bro, habis impor pake uang negara jual lgi ke ""industri"" bukan ke rakyat. biar double cuan","0","True"
"cb6a052554dae9a689b55d1d054382c6","solar bio solar di sumatera juga susah...,di spbu langka, kl ada pun antri..tp di eceran banyak","1","True"
"cb6a052554dae9a689b55d1d054382c6","sehat² selalu bang...semoga bang benix jangan sampai kendor menyuarakan kebeneran bang...dan semoga para mafia mau tobat.","1","True"
"cb6a052554dae9a689b55d1d054382c6","70 minyak di kuasai si riza khalid","0","True"
"cb6a052554dae9a689b55d1d054382c6","pake sistem voucher aja subsidinya.......?","1","True"
"cb6a052554dae9a689b55d1d054382c6","q jg pernh krja d kapal emng kbnykan beli bbm subsidi sma mafia tp hrga industri. bnyk sekali mafia. klu yg beli untk d jual lg bensin eceran mah sekala kecil sehari mungkin ratusan liter. klu d kpal mainya ribuan liter","2","True"
"cb6a052554dae9a689b55d1d054382c6","beck up nya bintang 2 di tanggerang","1","True"
"cb6a052554dae9a689b55d1d054382c6","shareloc biar gw jarahin itu rumah tetangga lu","0","True"
"cb6a052554dae9a689b55d1d054382c6","bintang 2 bang berat bro baru nyampe gerbang juga udh ilang","0","True"
"cb6a052554dae9a689b55d1d054382c6","luhut juga 11.12 chek beritanya, sama² ngeselin . nekan rakyat kecil dengan pajak² , lihat waktu viral kabur aja pajak dia gak pro rakyat kecil","0","True"
"cb6a052554dae9a689b55d1d054382c6","tp memang negara ini negara mafia gak enak kalau gak korupsi, hrs ada pengawasan dan keberanian","0","True"
"cb6a052554dae9a689b55d1d054382c6","mending kerjasama sama rusia atau eropa lainnya jgn china","0","True"
"cb6a052554dae9a689b55d1d054382c6","ben sekali kali dong bahas apa efek saham bca di borong goldman sachs sehingga bloomberg laporkan keuntungan terbesar sepanjang sejarah goldman sachs berdiri ketika saham bca di hoax dan di borong dgn harga super miring. juga coba jelaskan dong ben, apa efek surat utang negara di borong black rock limited? black rock limited itu perusahaan finance yahudi amerika terbesar di dunia. mereka borong semua saham yg melantai di amerika. yg masalah pertamina itu efeknya gak seberapa di banding dgn di borongnya saham dan surat utang negara. tau kan efek di borongnya rp oleh soros di tahun 1998? kenapa hal itu di biarkan terjadi padahal semua menkeu indo itu jebolan amerika termasuk purboyo dan ekonom2 baik yg jadi influencer atau kerja di lsm itu jebolan amerika? katanya bennix paham ekonomi? atau emang usd gak mengalir utk bahas pemborongan saham bca dan surat utang negara ke kantong bennix?","0","True"
"cb6a052554dae9a689b55d1d054382c6","disana banyak alat berat pengguna solar","1","True"
"cb6a052554dae9a689b55d1d054382c6","ahok ternyata hobinya super soal kilang buat menutup ketidakbecusannya","0","True"
"cb6a052554dae9a689b55d1d054382c6","pertamina harus dapat membangun setiap tahun 3 kilang minyak jika tidak pertamina di bekukan setahun dan di bentuk dewan kilang minyak indonesia....","0","True"
"cb6a052554dae9a689b55d1d054382c6","dinegara.luar.minyak.mura.di.indonesia.betul.betul.menyusah.kan.rakyat","0","True"
"cb6a052554dae9a689b55d1d054382c6","saya juga tahu bahwa disetiap spbu setiap solar subsidi datang pasti langsung diserbu truk siluman untuk dijual kembali ke pabrik pabrik, spbu tidak berani melarang karena mereka bekingan brimob.","0","True"
"cb6a052554dae9a689b55d1d054382c6","dipom ngantri tp dipinggir jalan banyak yang jual pakai jerigen 30 50liter. kira kira ambi dari mana solar kalimantan yang dijual di kanan kiri jalan","1","True"
"cb6a052554dae9a689b55d1d054382c6","usah tutup mata lah di kalimantan ini, solar memang di batas, tapi apa sih yang gak bisa d akali, banyak kok di pinggir jalan besar yang bisnis begituan, masa panther ngisi solar lebih banyak liternya dari truk, truk nya pun begitu jg sdh d modif tangkinya, ga usah lah tutup2 an karna ini sudah mengganggu supir truk yang memang benar mau menggunakan solar itu untuk antar barang, bukan nya untuk d jual lagi, ""tapi kan mereka juga beli tapi kan mereka ambil nya bayar"", iya bayar memang, tapi untuk peruntukannya salah, peruntukannya itu solar di subsidi untuk angkutan umum barang, bukan untuk angkut2 solar.","1","True"
"cb6a052554dae9a689b55d1d054382c6","bener bos banyak sampingan pada jualan minyak pegawainya","1","True"
"cb6a052554dae9a689b55d1d054382c6","susah lah mau bongkar bisnis ini. mafianya sudah banyak sekali, berat berat","1","True"
"cb6a052554dae9a689b55d1d054382c6","solusinya adalah revolusi dinepalkan,","0","True"
"cb6a052554dae9a689b55d1d054382c6","kasus oplosan gmn?","0","True"
"cb6a052554dae9a689b55d1d054382c6","bang lalu solusinya bgmn? krn kita cm bisa teriak, tp gak ada selesainya","0","True"
"cb6a052554dae9a689b55d1d054382c6","di kalimantan solar sulit bahkan truk truk rakyat kecil ngantri bahkan menginap berhari hari, sedangkan dijawa tidak susah sama sekali","0","True"
"cb6a052554dae9a689b55d1d054382c6","mas, sy di jawa gampang sekali cari solar lucunya kalimantan timur susah ngantri truk dipinggir jalan","1","True"
"cb6a052554dae9a689b55d1d054382c6","mafia malah dipilih jadi anggota dewan yang terhotmat... ngeri bgt sdm negeri kita ini pak","0","True"
"cb6a052554dae9a689b55d1d054382c6","soalnya udah di ambil sama perusahaan2 batu bara bang.... saat di laut udah masuk tanki perusahaan2 dibandingkan ke masyarakat kalimantan.","0","True"
"cb6a052554dae9a689b55d1d054382c6","mentri dan dpr sama sama maling profesional yang merugikan masyarakat","1","True"
"cb6a052554dae9a689b55d1d054382c6","lha apa baru tau ......blm lagi kalo dulu kapal tongkang kencing ngangkut dr singpore kencing dulu dijalan","1","True"
"cb6a052554dae9a689b55d1d054382c6","jadi benar dong ucapan pak harto nanti kita akan dijajah lagi.","0","True"
"cb6a052554dae9a689b55d1d054382c6","paling parah malah aparat yg ikut main.d bisnis kotor itu....fakta itu...","4","True"
"cb6a052554dae9a689b55d1d054382c6","tetangga desaku yg seorang polisi malah ngeri lagi korupnya","0","True"
"cb6a052554dae9a689b55d1d054382c6","bukan cuma solar, pertalite pun ada mahfia nya.. pensiunan pertamina, tetangga saya main pertalite dan solar buat bisnis nya..tetangga saya tidak punya pom bensin, tapi dia dapat bermain minyak..","0","True"
"cb6a052554dae9a689b55d1d054382c6","tanya chatgpt siapa saja yang diuntungkan jika import bensin","0","True"
"cb6a052554dae9a689b55d1d054382c6","mau saya bikin diagram alurnya biar lebih jelas dari crude indonesia kilang luar negeri balik lagi jadi bbm impor?","0","True"
"cb6a052554dae9a689b55d1d054382c6","selama pertamina masih di kelola bumn gk bakal berubah sebaik ap pun presiden nya menku, karena otak nya merka perkaya diri sendiri,","0","True"
"cb6a052554dae9a689b55d1d054382c6","ganti karyawan pertamina dari komisaris sampai ke karyawan bawah!","0","True"
"cb6a052554dae9a689b55d1d054382c6","wes tak bedhek, maling lan guarong thok isine","0","True"
"cb6a052554dae9a689b55d1d054382c6","tak kasih nama nama ikan ya om","0","True"
"cb6a052554dae9a689b55d1d054382c6","maling ama guarong om, dilarang saling mendahului","1","True"
"cb6a052554dae9a689b55d1d054382c6","gak mungkin hanya sendurian dia maen kalo lu tau dalem nya penjahat ber seragam yg katanya aparat minimal.bintang 1","0","True"
"cb6a052554dae9a689b55d1d054382c6","laporin viralin ...","0","True"
"cb6a052554dae9a689b55d1d054382c6","dilahat sumatra selatan juga yg nyuplai solar pt swasta buat masok proyek geotermal pln di gunung pancar klo gak salah..dekat kota agung...di pomnya seminggu sekali adanya...solar busuk alias subsidi yg nikmatin toke juga.","1","True"
"cb6a052554dae9a689b55d1d054382c6","di tempat saya ada indikasi peninbunan solar bersubsidi modus nya mereka bekerja sama dengan spbu mereka bawa pik up yang ada drum drum nya , sedangkan masyarakat yanbg butuh solar tidak pernah kebagian alasan nya kuota nya havis","0","True"
"cb6a052554dae9a689b55d1d054382c6","itu pak bahlil melek gak sih apa gak berani, ikut akademy coboi dolo atau cuan juga","0","True"
"cb6a052554dae9a689b55d1d054382c6","jatah itu kan bagi yg kurang faham jalurnya yg faham bisa bawa puluhan drum","0","True"
"cb6a052554dae9a689b55d1d054382c6","benik ngaco brutal, ga ngerti bisnis migas, ga ngerti standar operasi kilang ngoceh sampah 3 kilamg singapor itu 1.5jt barel hr dgn buffer smp 1 bln tauk? indo 7 kilanh kecil tua2 cmn 600rb an barel day. mau ngalahkan singapur? skala ekonominya aja sdh bumi langit, ya minyak kita pasti mahal. lagian dah lama indo berhenti jd esportir, jangan ngarang cerita sd. bangun kilang sekarang apa masih visible? ini mentri sok bodoh banget, kilang itu proyeksi 50thn, sekarang negra2 mulai beralih ke green energy, thn 2035 eropa bakal larang mobil bensin, neg lain pasti menyusul, trus kilangnya? kirim ke rumah nya purbaya aja buat sarang tikus","0","True"
"cb6a052554dae9a689b55d1d054382c6","bagaimana gak biadab bos. orang salah buat pakai materai 10000 beres","0","True"
"cb6a052554dae9a689b55d1d054382c6","gilaa pasti tetangga lu sering2 bagi2 uang ke orang sekitar yaa biar nutupin dosa nya","1","True"
"cb6a052554dae9a689b55d1d054382c6","gila banget bang, pikirannya perut sendiri doang","0","True"
"cb6a052554dae9a689b55d1d054382c6","setuju hasil buminya banyak ..miris.....rakyatnya terus dijajah .sama bangsanya sendiri ...","2","True"
"cb6a052554dae9a689b55d1d054382c6","ga jauh beda sama mbg bang kedepannya kalo tidak bisa terkontrol dengan baik ga menutup kemungkinan melahirkan mafia2, apalagi yang dikorbankan anak penerus bangsa.. makane harus hati2 sekali","0","True"
"cb6a052554dae9a689b55d1d054382c6","pemilik spbu daerah kami malah jatah edar satu truk 6 8 tangki yg 2 dijual sendiri ke pabrik... yg bocorin mlh anak buahnya sendiri, rahasia umum di terminal...","0","True"
"cb6a052554dae9a689b55d1d054382c6","isilop juga ada, pernah punya kenalan jd makelar gitu tp denger2 dia dah meninggal kecelakaan mobil padahal masih muda,","1","True"
"cb6a052554dae9a689b55d1d054382c6","parah ini... itu cuma beberapa jam motoran loh 1 tangki bebek masih sampe","0","True"
"cb6a052554dae9a689b55d1d054382c6","welcome to indonesia","0","True"
"cb6a052554dae9a689b55d1d054382c6","berarti bisa jadi solar masih ada tapi buat jatah perusahaan ya bang, jadi truk2 dan kendaraan lainya ga kebagian sisa itu","1","True"
"cb6a052554dae9a689b55d1d054382c6","tetangga gua polisi suka ngangsu beli solar2 di spbu buat di jual ke industri punya 2 pik up buat nguras semua spbu di pati dan kudus.namanya yayan orang pati,jakenan .ds.kalimulyo","2","True"
"cb6a052554dae9a689b55d1d054382c6","ngangsu pickup masih mending, lah dia punya truk tangki beberapa unit","0","True"
"cb6a052554dae9a689b55d1d054382c6","tangki y udah di modif tntunya bang,","0","True"
"cb6a052554dae9a689b55d1d054382c6","makanya shell kosong smua sisa diesel aja 1 bln ini.. bisanya pertamina monopoli spy dpt cuan bnyk n ga bisa bersaing secara sehat..","0","True"
"cb6a052554dae9a689b55d1d054382c6","apa pakai jirigen buat disel sawah saja sangat begitu sulit ... harus pakai surat izin dulu","0","True"
"cb6a052554dae9a689b55d1d054382c6","sahroni kan main sebagai mafia minyak","0","True"
"cb6a052554dae9a689b55d1d054382c6","bukan bensin, om. yang harus dihilangkan itu subsidi solar! setiap liter solar yang dijarah sasaran nya, dibayar oleh rakyat sebesar rp. 5.150. kalau satu hari saya jarah 200 liter, maka saya makan duit rakyat satu juta rupiah. makanya banyak truk tidak mau bergerak dari parkiran sekeliling spbu.","0","True"
"cb6a052554dae9a689b55d1d054382c6","semua lini omset negara dan proyek negara pasti di korup para asn pjbt nkri. coba institusi mana yg bebas korup? lha wong keagamaan saja korup","0","True"
"cb6a052554dae9a689b55d1d054382c6","kumpulin data dirut bumn dan pln .. tinggal kita cari alamatnya.. pengadilan ditangan rakyat.","0","True"
"cb6a052554dae9a689b55d1d054382c6","nah mungkin si black mamba juga begini ya?kan dia ngakui dulu kerja mafia minyak","0","True"
"cb6a052554dae9a689b55d1d054382c6","sebut aja namanya bang","0","True"
"cb6a052554dae9a689b55d1d054382c6","lo kok berani banget, bukak bukaan keburukan sekolah sampai pertamina, seandainya di laporin emang gak takut ya?","0","True"
"cb6a052554dae9a689b55d1d054382c6","wkwk tau sendirilah","0","True"
"cb6a052554dae9a689b55d1d054382c6","semua nya asyuuudahlah","0","True"
"cb6a052554dae9a689b55d1d054382c6","kerja si mulyani apa aja slm ini .ko baru di buka sm mentri keuangan yang skrg","0","True"
"cb6a052554dae9a689b55d1d054382c6","dari zaman dinosaurus .sampe kiamat.bumn jadi.sapi perah atm.buat.pejabat penguasa. cuma orang gila yang ngga doyan duwit apalagi duwit haram. . .","0","True"
"cb6a052554dae9a689b55d1d054382c6","mobil yg angkut belum sampai di spbu aja mobil tengkulak udh berjejer ngantri. solar masuk ke spbu hanya formalitas aja mending bongkar di luar aja. percuma. para tengkulak minyak mengerahkan banyak mobil nganggur untuk mengantri, mobil nganggur di sewa hanya untuk mengantri. nnti ada oknum aparat yg membagikan karcis antrian. ahh sudah lah. sudah terlalu muak melihat pemandangan ini","0","True"
"cb6a052554dae9a689b55d1d054382c6","di batasi. tapi yg antri tu mobil tengkulak minyak rata rata. kadang mobil rongsok yg ngk layak jalan lagi di pake buat ngantri. nnti mrk bongkar di gudang biasanya. dan gudang nya ada oknum oknum yg jaga","0","True"
"cb6a052554dae9a689b55d1d054382c6","lokasi","0","True"
"cb6a052554dae9a689b55d1d054382c6","bisnis akal akalan alias pembohongan","0","True"
"cb6a052554dae9a689b55d1d054382c6","jangann, nanti pada nanyi kulihat ibu pertiwi lagi. cape...","0","True"
"cb6a052554dae9a689b55d1d054382c6","yg ber uang jdi penguasa ,itulah negara konoha","0","True"
"cb6a052554dae9a689b55d1d054382c6","revolusi","0","True"
"cb6a052554dae9a689b55d1d054382c6","jangan kan kilang minyak bisnis besar mbg atau makan siang bergizi aja' di sabotase indonesia banyak musuh dalam selimut nya","0","True"
"cb6a052554dae9a689b55d1d054382c6","penghasilan negara hanya dari pajak,kemana tambang dan perkebunan negara uangnya ? negara kaya kok hasil dari peras rakyat doang","0","True"
"cb6a052554dae9a689b55d1d054382c6","setiap orang yg mengambil bukan hak nya maka itu dosa dan klo dosa maka matinya akan masuk neraka, nanti akan dibakar diapi neraka.","0","True"
"cb6a052554dae9a689b55d1d054382c6","secara logika pemerintah dan bumn jadi marketplace karena lebih mudah dan saat transaksi pasti dapat ve dari harga minyak dengan pengusaha singapura. jadi sebagai penyedia saja sudah untung dari pada hasil sendiri susah dapet ve karena data ada dimana mana keluar masuk.. lebih instan pemasukan cara berfikir mereka. pak purba membongkar semua karena sudah paham kelakuan bumn yg pemalas","0","True"
"cb6a052554dae9a689b55d1d054382c6","iya semenjak ahmad sahroni tumbang dpr takut mau ambil alih.. karena bos pertamina sponsor ahmad sahroni secara ga langsung menguasai dpr dan bumn. sekelas partai yg sangat minim di dpri tetapi mempunyai pendanaan sangat besar karena menjaga bos pertamina agar selalu sejahtera","0","True"
"cb6a052554dae9a689b55d1d054382c6","dan, para mafia2 itu sdh begitu lama bermain serta menikmati hasil bisnis serakahnya, mrk merasa aman krn kuat backingnya... apapun... kata presiden ke 7 negara tdk blh kalah,.. macam2 saya gigit sendiri kata presiden ri ke 8... korupsi hrs ditindak tegas. rela mati demi membela keadilan , negara dan rakyatnya. pernyataan positif sangat ditunggu hasilnya. salam nkri, nkri","0","True"
"cb6a052554dae9a689b55d1d054382c6","ceweku pernah cerita dulu ayahnya pernah kerja dikapal muatan minyak cuma kerja 5 bulan total tabungan atm tembus 300jt langsung dalam sekejap,yg kuli aja segitu apalagi yg atasan,korupsinya gila gilaan pastinya","0","True"
"cb6a052554dae9a689b55d1d054382c6","solar di kalimantan ngantri ada jatah oreman dan partai coklat..setiap mobil itu jatah premannya 200rb","0","True"
"cb6a052554dae9a689b55d1d054382c6","hufft... para sekali. rakyat harus diedukasi terus dg hal2 demikian. klo penegak hukum tdk bisa berbuat apa2 biar rakyat yg bertindak.","0","True"
"cb6a052554dae9a689b55d1d054382c6","terang benderang kejahatan kok g bisa hilang apa pekerjaan yg berwenang.....?","0","True"
"cb6a052554dae9a689b55d1d054382c6","preman parcoknga yg ngeri satu mobil itu 200rb jafah mereka","0","True"
"cb6a052554dae9a689b55d1d054382c6","di kalimantan solar nya bnyak di pke buat tambang om.","0","True"
"cb6a052554dae9a689b55d1d054382c6","maka nya om,kalau yg korup nggak di hukum mati,kagak bakalan maju indonesia ini,coba contoh presiden burkina faso,itu yg harus dicontoh.","0","True"
"cb6a052554dae9a689b55d1d054382c6","masuk akal","0","True"
"cb6a052554dae9a689b55d1d054382c6","setahu saya bang , bnyk penyelewengan bbm ilegal dr palembang sekayu dikirim ke pelbuhan dumai sana untuk mengisi kapal2 tangker singapura , jadi indonesia itu beli bbm dr indonesia sendiri . kan bodoh itu .","0","True"
"cb6a052554dae9a689b55d1d054382c6","knpa presiden pmrintah kita klah sma mapia prtmina?!dan knpa sudah tau rugi terus knpa tidak di pecat aj.","0","True"
"cb6a052554dae9a689b55d1d054382c6","emang harusnya pejabat yang korup hukum mati ,biar yang mau korup pikir 2x ,yang nolak brarti emang dia punya tujuan korup","0","True"
"cb6a052554dae9a689b55d1d054382c6","udahlah ganti motor dan mobil listrik, pasti mafia minyak bingung","0","True"
"cb6a052554dae9a689b55d1d054382c6","wih orang telkom maen ginian haduh dasar komplotan rampok gak mandang dari mana kedinasan kalo sdh jadi komplotan rampok ya jadi mafia","0","True"
"cb6a052554dae9a689b55d1d054382c6","lu punya gitu mobil listrik? apa?","0","True"
"cb6a052554dae9a689b55d1d054382c6","ahok aja cerita tentang pertamina ngomel2 ampe merah mukanya, pdhal udah janji mau berubah gak marah2 lagi..","0","True"
"cb6a052554dae9a689b55d1d054382c6","de","0","True"
"cb6a052554dae9a689b55d1d054382c6","bukan cuma kalimantan, papua juga antrinya ngeri sampe bisa bermalam di antrian","0","True"
"cb6a052554dae9a689b55d1d054382c6","betul daerah cianjur selatan, sukabumi selatan ga ada bbm subsidi atau mungkin sampai ke garut selatan juga gak ada","0","True"
"cb6a052554dae9a689b55d1d054382c6","lebih bahaya dari narkoba luar biasa","0","True"
