comment,likes_count,is_reply
Secara teori beliau ini sllu memikirkan kepentingan dan kelayakan ekonomi masyrakat kecil sbgai wujud kebijakan yg bertangggung jawab sbgai bgian lembaga pemerintahan..semoga beliau kuat menghadapi tekanan demi tekanan dari berbgai mafia perdagangan dan bisnis yg sngat mnjamur dan hny memikirkan perut mereka sendri..meski harus mengorbankan kelayakan perekonomian masyarakat kecil..ayo pak..istiqomah dlm kebijakan2 yg mengutamakan kepentingan tenaga buruh/masyarakat kecil dan pengusaha2 lokal..jika prinsip mengsmbil kebijakan ini berhasil di tetapkan..kehiduoan ekonomi masyatakat kecil insha allah akan terus membaik..dan pelan2 akan merubah paradigma masyarakat kecil/pribumi terhadap pengusaha2 dari kalangan konglomerat wni keturunan..hal ini akan mmbntu terciptanya kerukunan hidup..kerukunan sosial di NKRI..rakyat mu ga butuh jadi orang kaya semua..mereka cm butuh keadilan dan kejujuran dari setiap lembaga penerintahan dlm mengambil setiap kebijakan,1,True
"Deskripsi anda sangat cocok untuk dijadikan PROMPT GEMINI, Dinamis, elegan dan Nampak Profesional 💪 😄 👍",0,True
Seperti biasanya disini orang baik tak selalu diterima baik kan. Mudah2an Menku ini konsisten dan dilindungi,340,False
Aamiin YRA,7,True
Betul biasa orang baik berusaha disingkirkan...dan kita harus mengawal biar menku diberi kekuatan,3,True
"Amin saya ikut senang, ❤ ❤ ❤",1,True
Selama niatnya baik dukung,0,True
Ini baru mentri punya skill dan nasionalisme Indonesia.. Moga bapak tetep amanah dan dilindungi allah SWT amin,23,False
Alhamdulillah punya menteri yang punya hati. Beda dgn menteri srimulat sebelumnya,671,False
Menteri srimulat bikin senyum anggota parlemen tetapi bikin melarat dan menangis rakyat,62,True
taunya cuma melayani pejabat kasi anggaran tinggi.. ke rakyat taunya pajak pajak doang. ga bisa apa2,30,True
Sri Sri nyahlah,5,True
SRIMULAT 🤣 🤣 🤣 🤣 🤣 🤣 🤣,17,True
"Pinter sih pinter ya, secara akademik pasti rangking 1. Tp sales imf, biar indo ambil dollar trs boss nya untung dpt bunganya. 😂",11,True
Luar biasa bpk mentri purbaya arif dan bijak,3,True
Hahah srimulut 😂,3,True
"gak perlu menghujat,,kaya lu udh sempurna aja,,,kita juga harus terimakasih karena beliau udh jaga ekonomi tetap stabil disaat banyak negara lain terpuruk karena tekanan global,,,jangan cuma liat sisi kekurangannya aja",10,True
Sri mulyono?,6,True
Uh itu mah jauh beda yg sblmnya ngeret uang negara,2,True
Klo sy ga salah' kan bu Sri... Jokowi pembangunan infrastruktur yg ugalan2 ga di imbangi isi dompet solusi nya efisiensi . naikkan pajak ga cukup akhirnya ngutang lg...dan lg,3,True
"Makasih para pendemo kemaren,alfatiha buat affan",5,True
Turunkan Sampoerna mild kuh jadi 15 ribu lagi 🎉 🎉 🎉 🎉,6,True
Stst kan anak buah megawati,1,True
"gw kira gua donk ya ga suka sama srimulat. ternyata ada juga, soalnya banyak ekonom2 youtuber bilang bagus, lah karena parameternya IHSG bagus... bagusnya dari mana dah??? pajak...pajak...pajak... anak SD juga bisa jadi mentri kalau cuman ambil pajak doank jir...",5,True
ilmu dan adab mmg hrs sejalan. ternyata selama 10 tahun rakyat hanya dibebani pajak...,4,True
😂 😂,1,True
"Belum tentu hasilnya, baru menjabat. Kt tunggu beberapa bulan ke depan apa ada perbaikan.",1,True
Srimulat nyari aman,1,True
Bu Srimul mentri yg di percaya nyari utang,0,True
"SRI WIS MINGGAT, SEMOGA GA BALEK LAGI.",0,True
Sales IMF,0,True
Ama sri makan pun kena pajak 😅,0,True
"saya suka mentri sekarang,gaya kepemimoinan koboy tapi jika ngelucu kayak komedi srimulat.bukan srimulat yg itu tapi. 😅",0,True
​,0,True
Srimuluuuutt 😢,0,True
Sri minggat 😂,0,True
"Belum bisa menilai,kerja belum 1 thn tapi kita lihat sama2 nanti 😂 😂 😂",0,True
"Ini baru keren menteri keuangan, menteri bekerja untuk rakyat Indonesia,dari masyarakat, karyawan,pengusaha juga",0,True
Baru kali ini saya merasa mempunyai menteri yg sangat pro rakyat… mantabb Pak purba,139,False
"Lama² gue suka ni sama pak menteri,,, beliau santai dan ngena, dan memikirkan kalangan bawah,, semoga akan kuat ekonomi mikro tahun depan,,,",138,False
yg penting rakyat jangan terbeban lagi pajak .dan harga sembako.rokok perlu diturun kan harga nya rakyat berharap mentri keungan yg baru jangan terikut ikut sri mulyani mentri baru harus ada perubahan,5,True
Analisisnya keren diimbangi dengan solusi yg dapat mengakomodir kepentingan semua pihak. bukan asal jadi tanpa pernah mempertimbangkan solusi bagi masyarakat terdampak. Gass terus Pak mentri.,44,False
"Rencana dia mau ke jawa timur, denger pendapat dengan pengusaha rokok",1,True
Ciri2 orang sunda itu humoris tpi tegas Saya yakin kang purbaya akan membawa ekonomi indonesia semakin meningkat,109,False
Cocok nih sama KDM klo dipasangin buat 2029,4,True
Yg kemaren srimulat! aslinya orang mana ya?,0,True
"@febriardi (https://www.youtube.com/channel/UCz3ZOLYKNCkHb6Um2wWs9qA) KDM masih takluk tunduk sama oligarki, ga akan beda sama jokowi... Pak Anies dan Pak Tom tidak tunduk sama oligarki dan pro rakyat",2,True
@ogi_meow (https://www.youtube.com/channel/UCm_Jv7TLOjPQktopwmxcwMA) karena Gubernur Jabar yang sekarang berasal dari partai yang sama dengan partai RI 1,0,True
Rokok dipajak tinggi maupun rendah smaa saja yg ngerokok tetap tidak berhenti ngerokok...jdi naikin pajak itu bukan alasan..biarkan saja pajak kecilkan yg penting penyerapan tenaga kerja tetap bagus...,141,False
"Setuju,, perusahaan rokok dipajak tinggi rokok ilegal dibiarkan beredar bebas 🤦‍♂ ️",17,True
"Cukai roko turun GG,djarum,sampoerna laku keras lagi dan roko2 lokal jd kurang diminati kembali. Ya sama aja dr segi penyerapan tenaga kerja,, tp peroko dan perusahaan gede yg seneng 😅",6,True
"nah bener orang malah beralih ke rokok ilegal artinya justru ini malah menimbulkan masalah baru, karna rokok ilegal bebas cukai artinya ga memberikan kontribusi kepada pendapatan negra , orang tetep rokok dan mencari rokok murah disis lain negara gadapet duit di sisi lain lagi perusahaan rokok legal yang selama ini dicekek cukai tinggi terancam bangkrut 😄 😄 😄 😄 😄 😄 😄 😄 bukan cuma negara yang rugi tapi juga masyarakat yg slama ini bekerta di prusaan rokok legal yang memberikan kontribusi pada negara ikutan hilang juga dan paling parahnya menimbulkan pengangguran baru",8,True
Bukan masalah roko mahal di beli tapi banyak pabrik roko tutup pekerja nya kena phk itu intinya,4,True
Betul,0,True
"sri mulyani ibarat membabat hutan untuk mendapatkan keuntungan,tapi tdk menyiapkan solusi bencana yg di timbulkan,ujung2 nya rakyat jadi korban",4,True
"Betul. Karena itu juga rantai pengaruhnya panjang, sampai ke petani tembakau.",2,True
"Harga rokok bakal turun? Ga bakal mungkin cuy, ada elite global dibelakangnnya. Tau kan nicotine war. Apalagi direzim ini.",0,True
Pcm mah bang kalau perokok itu dilarang dg dinaikkan cukainya. Dr dahulu masyarakat indonesia rata rata perokok berat. Masalah penyakit mah tergantung diri masing masing. Mau dibarengin dg hidup sehat tidak?,1,True
Terimakasih Pak menteri. Gebrakan mu diawal bertugas luar biasa dampaknya bagi ekonomi negeri ini. Bravo Pak Purbaya.,86,False
Bukan kaleng kaleng Menkeu Pak Rubaya.. Mantap Pak..,38,False
Kelihatanya pak purbaya orang cerdas yang banyak humor..swmangat pak..smga berhasil.,155,False
"Kami tunggu pak,semoga terwujud apa yg bapak ucapkan,,amiin",0,True
"Cara berpikir dan analisa bapak menkeu ini saya suka sekali, dan cara menjelaskan sesuatu sangat bisa dimengerti...smoga pak menkeu sehat selalu dan bisa membuat perubahan yg baik untuk ekonomi Indonesia",7,False
Penjelasannya pak mentri sangat sederhana dan dapat dipahamai oleh semua kalangan...... Sangat masuk akal.,3,False
"Sangat sedikit pemimpin yang peduli dg hak banyak orang, Joss pak!!",59,False
"Tarif cukai rokok harus diturunkan biar banyak tenaga kerja di pabrik rokok ,salut buat menteri kita ini",11,False
"Dan biar gw ga beli rokok mahal, itu lebih penting bolo 😂",0,True
"semoga senantiasa dilindungi , beliau ini orang baik, dan biasanya orang baik musuhnya banyak",35,False
Saya yang Gamer saja suka ngikutin tiap Konferensi pers dari pak Purbaya. Pak Purbaya membuat masyarakat mudah memahami apa yang dikerjakan oleh beliau. sehat sehat pak Purbaya. Cara kerja gini nih yang di butuhkan Masyarakat. langsung kena dengan apa yang terjadi dilapangan. ABS No. AMS (Asal Masyarakat Senang) Yes. The real Dari Rakyat Oleh Rakyat Untuk Rakyat. Selalu Dalam Lindungan ALLAH SWT. pak.,2,False
pak purbaya menteri idola masyarakat !!,277,False
"Mantap Pak, berarti yg di pecat bisa kerja lagi..",4,True
"Ah yg benar, menjabat aja blm genap satu bulan, hasil nya aja blm kelihatan terhadap masyarakat, terlalu meindolakam nanti pas tak sesuai hasil kecewa, lalu menghujat ini fakta di Masyarakat indonesia 😂",6,True
Ahhh kemarin kemarin pas 1 hari baru diangkat suruh di turunkan di demo lagi 😂,3,True
Baru sebulan belum ada.... Xixixixi,0,True
Kata siapa .gaji pensiunan aja ga naik .,0,True
Setelah Harapan Pada KDM alhamdulillah ada satu lagi mudah2 selalu amanah untuk Rakyat Indonesia pak Purbaya. 🎉 ❤,10,False
Harapan mu doang sy mah ngak. Purbaya yg terbaik,0,True
Ini mentri keuangan yg paling logika dan bener2 memikirkan pengusaha indo dan rakyat semoga indo makin maju dgn kehadiran menbangun ekonom indonesia..,33,False
"saya pribadi bangga punya Mentri seperti ini , penjelasan nya mudah di mengerti da simpl",2,False
"Mudah mudahan bapak Purbaya Yudhi tetap konsisten menjadi diri sendiri yang cerdas,berani dan berintegritas menjaga marwah di kementerian keuangan demi mencapai Indonesia maju.",31,False
Mentri pak prabowo pak Amran dan Pak purbaya 👍,15,False
"Salah satu pejabat yang selalu saya simak/tonton sampai tuntas. Mantap Pak Mentri, lanjutkan",33,False
ciri2 orang ahli dalam bidang nya mampu menjelaskan secara simple dan mudah di pahami ke orang yang mendengar,0,False
"Semoga segera di turunkan cukai hasil tembakau, kami petani tembakau merasakan dampak cukai yg tinggi",65,False
Amin,3,True
amin,3,True
"Gue yakin BANYAK ORANG INDONESIA YANG GAK TAHU, BAHWA NEGARA PUNYA RATUSAN TRILIUN DAN BELUM DIAPA APAIN",2,False
"Jiwanya masih mengakui sebagai ekonom padahal udah jadi mentri, beliau gk perduli dengan jabatan tapi fokus dengan apa yg harus di kerjakan ❤ 🎉 lanjutkan pak",48,False
Lah ini bapak ada hati nurani nya,36,False
Kalau pak purbaya di ganti sebelum 2029 itu pertanda pak purbaya org baik dan ikhlas untuk negara.,4,False
Kok diganti gimana cerita,0,True
Semoga dia tidak di singkirkan...indonesia butuh orang yang pandai dan berhati nurani,78,False
Ga mungkin bro..dia masih saudara Prabowo..jadi aman.. Mau saudara asal mikirin rakyat no problem lah bagiku,0,True
"Intinya nasionalis nya terhadap bangsa,negara dan rakyat",0,True
Kebijakan itu tidak selalu abadi/baik..ingatlah ✌,0,True
Selama geng solo ga macam macam aman,0,True
Pak Pur bener2 membanggakan..,3,False
Enak banget ngobrol nya ..semoga amanah pak mensejahterakan rakyat indonesia rakyat bersama bapa ❤ ❤ di bandingin sama Sri Mulyana bagaikan langit dan bumi 😂 😂,47,False
Luar biasa pemikiran bapak ini...logic dan simple,1,False
Alhamdulillah punya menteri keuangan yang pro rakyat,24,False
Semoga Menkeu Purbaya terus menjadi Pelayan Rakyat Bangsa ini. Bukan spt Menkeu sebelumnya yg jadi pelayan pejabat tapi menekan Rakyat Bangsa ini. Menkeu Purbaya dgn gaya bicaranya yg apa adanya jadi secercah harapan utk Indonesia.,1,False
"Untuk menurunkan konsumsi rokok? Justru menambah pabrik rokok ilegal..perokok ga mungkin berhenti justru mereka beralih ke rokok murah..contoh gudang garam berapa tenaga kerja yang diserap hampir kolaps karna cukai..pabrik rokok 100% pakai SDM dalam negeri dipajaki setinggi langit, pajak yg diterima negara pertahun 117T/tahun sedangkan tambang yang SDM nya kebanyakan asing dan menyerap SDM sedikit karna ditambang memakai sistem mekanisasi lebih banyak mesin dibanding karyawan dan pendapatan pajak dr tambang cuma 93T/tahun...",87,False
Benerr,3,True
80%++ APBN Indonesia berasal dari pajak. Belum ngerti arti reformasi 1998,2,True
"Di singapore,, harga 1 kotak rokok marlboro (bukan 1 slop ya) harga 200rban,,, pajak di sana besar,, ya untuk kurangin perokok dah bener,, karena mereka tidak ada pabrik rokok di sana,, kalo di indonesia, simalakama,, pabrik di indonesia karyawan nya puluhan ribu..",8,True
Se7 bro,3,True
"Menghentikan rokok bukan naikin harga rokok malah bikin masalah baru,tapi menghilangkan budaya rokok di masyarakat,contoh membuat praturan jangan merokok di tempat umum,tempat ibadah tempat makan,sekolah,pasar dll maka perokok akan merasa tertekan,karna budaya nya tidak lagi di akui sebagai hal yg lumrah 😂 😂",5,True
"@blessing99999 (https://www.youtube.com/channel/UCxkIUw_Zh1bowc6gbp_s9NQ) emang duit 200 ribu rupiah di singapura terlihat mahal ya kak jika di lihat dari standar gaji di sana?gaji rata rata penduduk singapura itu 5000an sdg/ 60 juta rupiah jangan bandingkan dengan indonesia yang pendapatannya cuma 3 juta,membandingkan dengan singapura tidak apple to apple",3,True
"Klau mau mengurangi konsumsi rokok knpa g di tutup aja pabrik nya, jngan rakyat slalu di jadikan alasan pdhal untuk untuk mengejar ke untungan,",1,True
muantapppp..kang purbaya jngn gentar pak prabowo gak salah kasih posisi menkeu ke aa....nuhun sadayana,1,True
"Enak ya nanya ke bapak ini, sat set sat set langsung inti-inti dan selalu kasih analogi sesederhana mungkin.",3,False
"Alhamdulkilah ya alloh,, ahirnya ada mentri yg memikirkan rakyst kecil, ya alloh lindungi menkeu l negaraku ini ya alloh",37,False
aamiin..,2,True
Menkeu Purbaya benar benar memikirkan dengan akal sehat untuk kemaslahatan kebaikan bangsa dan negara RI dengan hati nurani,1,False
Mantap ilakes 1. Mentri keuangan 2. Mentri pertanian,25,False
Pak Prabowo... bisa gak carikan lagi orang yang seperti pak Purbaya? Masyarakat jadi adem lihatnya.,1,False
"Pernah punya dosen gesturnya persis SM pak Purbaya,,org spt beliau ini mmg enak diajak ngobrol,,orgnya humble 😅",17,False
Dan biasanya tegak lurus ya?,1,True
Tiba2 ngasih nilai C 😂 😂 😂,0,True
"Mantap pak menteri Purbaya, ekonomi kita semakin kuat para petani padi,beras, tembakau,kopi,dan rempah rempah.kita sebenarnya kaya alam,beras, tembakau,kopi,teh,merica, rempah rempah,n perkebuan yg hidup seperti sawit,karet.para nelayan ikan..semua ingin Indonesia 🇮🇩 maju,,saling berbagi bersama membangun Indonesia yg kita semua cinta.",1,False
"Setuju pak, org beralih keroyok murah bahkan rokok tanpa cukai, masyarakat tetap merokok, kalo marak tumbuh industri rokok murah tanpa cukai, yg enak kan yg jadi centengnya",22,False
"ini bener banget pak menkeu.. sri mulyani nenIkkan cukai rokok supaya mendapat perhatian dari dunia , tetapi mengirbankan perusahaan dan karyawan nya , di satu sisi juga dengan naik nya cukai rokok mharga rokok resmi jadi mahal , masyarakat cari rokok lain yg hargNya lebih murah itulah banyak sekali rokok tanpa cukai yg beredar...",4,False
sampai saat ini saya yakin pa purbaya jujur dan bisa di andalkan dan juga bisa di percaya,37,False
Satu satunya menteri yang kitanya pengen banget ndengerin dia ngomong sampai habis - bahasanya santai dan sederhana mudah dicerna. Semoga amanah dan sehat selalu pak Menteri ...,0,False
Ini sangat baik. Sangat cermat kita tgu pak,44,False
Alhamdulillah pak Mentri keuangan Purbaya bekerja untuk mensejahterakan rakyat Indonesia semoga ekonomi segera membaik maju terus pak Purbaya demi NKRI rakyat selalu bersamamu,1,False
"Pandangan jiwa realistis sebut saja pak Prabowo, KDM, pak Purbaya dan seterusnya semoga membuat indonesia makin maju *inshaallah",57,False
Kdm? 😅,2,True
KDM mulyono jilid II,1,True
"Saya dukung prabowo ,saya dukung pak purbaya ,namun untuk KDM saya ragu",1,True
"Betul bro KDM mantap, jadi pasti banyak juga musuh nya...",0,True
Si k ngonten ?,1,True
Sy bukan org sunda tp sy senang dgn pak purbaya jelas.lugas.klw mnsia sensi jgn dgr beliau bicara. Khusus nya termul ntr kejang2 😅,14,False
"Suka sekali cara Bapak Menteri.satu ini saat memaparkan permasalahan ekonomi negeri ini yang carut marut. Dari Beliaulah kita tahu betapa selama ini kebijakan tumpang tindih. Demi satu yang lebih baik , tapi tidak pikirkan dampak dari industri yang dibunuh istilah Beliau. Gulung industri dampaknya angka pengangguran naik. Pajak bertambah, industri gulung tikar. 🤦‍♀ ️ Ayo. Semangat Pak Purbaya...control terus semua 💪 💪",1,False
"Mantab menkeu...semoga ekonomi membaik dan memberantas Korupsi di Dirjen Pajak,Bea Cukai dan lainnya dibawah Kemekeu ... hand-pink-waving",50,False
pajak dan bea cukai uda baik bro,2,True
"Team costum di meja b.i tau mana pajak mana uang , apresiasi untuk ini jalur nya bank lokal jangan negara baru keluar ga masuk lagi 3 bulan itu pm 🎉 semangat Ken duri cabut mawar 🌹",1,True
"Menurut saya cukai rokok dinaikkan bukan solusi mengurangi perokok, karena para perokok lebih memilih beralih ke rokok yg lebih murah, tingwe, bahkan rokok yg tanpa cukai",12,False
"Mantap pak menteri....keren maju terus doa kami selalu menyertai para pemimpin yang jujur, adil, dan bijaksana.",1,False
Ini baru menteri keuangan RI,11,False
"Ini baru mentri ! 😊 membantu keluar dari masalah dan mengidekan solusi , tetep fokus pada masalah dan pro rakyat ! Keren ini !",0,False
Keren kerjaanya detail di buka depan umum agar masyarakat faham..bukan kayak mentri sebelumnya yg dibicarakan pdb- pdb pajak- pajak-pajak itu doang yg dibahas,10,False
"iyaa pembicaraan dimengerti rakyat biasa, mentri sebelumnya klo ngomong yg ngerti cuma orang keuangan saja.",0,True
"Betul sih bang,jujur aja saya pribadi benar2 tak fahamlah istilah2 ekonomi,sampai browsing kadang kalau menteri sebelumnya,.",1,True
Luar biasa walaupun gk merokok Tapi kata2 yang keluar dari pak menteri langsung masuk ke hati dari kami orang kampung.. Kata2nya bijak banget,0,False
Bpk saya dari umur 15 th udah merokok dan sekarang 84 th...msh merokok... puji syukur sehat....dan saya dari 13 th skrg 53... merokok dan sehat... semoga cukainya turun dan harganya bisa turun jg,70,False
Tetangga saya baru lahir langsung meninggal 😢,1,True
Apa cuma saya yg ngerokok aktif dari umur 6 tahun smpe 32 tahun,3,True
Sy 130th masih eksis merokok,3,True
saya 1.870 tahun ga merokok,2,True
😂 😂 😂 😂 😂 😂 tetangga saya juga merokok 🚭 🚭 🚭,0,True
"Alm. abah sy perokok, meninggal di usia 78 tahun yg menurut dokter krn pengentalan darah akibat rokok. Alm yg Insyaa Allah dipandang sbg sesepuh, salah 1 yg selalu dijadwal jd imam mushollah di lingkungan kami. Gk suka makanan luar, hanya makan yg disiapkan almh mamah. Minum jg hanya air putih. Cuma kecanduan rokok aja yg gk bs alm hilangin. Al Fatihah utk alm & almh. Dan semoga bapak anda sehat², mas.",1,True
😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂,0,True
Pak apa rasanya merokok. Buat saya yg dulu perna merokok maknum sama samsu rasanya sama aja. Bedanya di asap. Magnum tarikan pelan asap banyak samsu tarikan sedang asap sedang. Padahal gk ada rasanya tapi kenapa rokok orang beda beda. Harganya pun lain lain.,0,True
tetangga sy umur 98 tahun tidak merokok . dan di sebelahnya umur 51 tahun meninggal krn rokok,0,True
Saya 35 tahun perokok aktif kok sering sakit-sakitan ya...? Apakah itu suatu tanda?,0,True
"Kelihatannya apa adanya, blek blakan dari hati yg terdalam.. Tulus utk kemajuan Indonesia... Saya dukung asal untuk kesejahteraan seluruh rakyat Indonesia tak terkecualikan.. Maju terus pak Menkeu...",0,False
Mantap ini mentri.. ..berarti dulu jmn mulyono dan mulyani era kegelapan,62,False
Mulyono Mulyani apa hidup ya Lur. 😅,3,True
Dlu menaikan cukai rokok dgn dalih kesehatan agar BPJS GK membengkak pdhl mah dia cari dana utk menutupi keuangan drinsegala sektor tapi rakyat Bwah (pegawai rokok) kena imbasnya,4,True
Yang ngusulin Purbaya pak jokowi. Yg nyampain ke prabowo pak jokowi. Liat tuh di youtube berserakan infonya. Dasaarrrrrr,2,True
"Maaf bang, kami pelosok tetap bangga karna daerah kami merasakan perubahan yg baik",2,True
"Alhamdulillah....masih banyak orang2 pinter & baik dinegeri ini, semoga makin banyak orang baik & pinter di negeri ini 🎉",0,False
"Setuju cukai rokok turunkan tapiii Anak sekolah di atur ketat gaboleh ketauan dapat beli rokok, maksimalkan pengawasan. Jadinya dari segi kesehatan bisa lega dikit. Hal ini mendasar tapi jarang tegas ke warung-warung bahkan minimarket.",9,False
Saya optimis pak Purbaya bis bangkitkan ekonomi rakyat..Tuhan berkati anda pa..semoga anda punya tujuan baik buat rakyat dan bangsa ini pak,0,False
berkah demo agustus kemaren punya menteri baru kaya gini,77,False
Alhamdulilaah pa terima kasih walau saya bukan peroko tapi miris bila liat gudang garam nutup kasian banget dia jujur baik taat bayar pajak malah kalah sama yg palsu terima kasih pa menteri anda banyak menyelamatkan tenaga kerja yg begantung di sana sehat2 pa mentri ❤ ❤ ❤,1,False
Ini baru mentri cerdas,7,False
"Cukai naek roko ilegal aneh2 marak rakyat memilih toko ilegal krna murah tapi roko legal ditinggalkan perlahan hilang omset dan pabrik roko phk petani tembakau rugi , banyak kerugian dibidang ini , kdm pernah punya ide mengecilkan cukai roko dan ini sjlan dngn pak purbaya semoga sehat slalu pak menteri jujur dan amanah",3,False
Ini menteri yg pakai logika...,16,False
"Satu saja mentri sperti ini buat kta terharu, mgkin Allah sdah ijbah doa org² yg mghrapkan pmimpin adil .. aplagi klw sekabinet ❤",0,False
Bedanya Purbaya dengan Sri Mulyani purbaya menyelesaikan masalah Sri Mulyani bikin masalah,67,False
Katanya Sri Mulyani menteri keuangan terbaik di dunia .....?,0,True
"maaf jangan gitu2 amat..kalau skarang p. purbaya awal kelihatan baik ya kita bahagia..mari kita2 ini belajar lebih baik menilai kinerja seseorang,, belum tentu kita lebih baik dari mereka..maaf lho,,",1,True
"Saya gk bisaa saya pelajari dulu,, wow,,, seorang Menteri yg cerdas, gkbkayak nusron ( emang mbahmu bikin tanah)",1,False
"Pengelolaan Keuangan memang harus dari Hati Nurani, melahirkan kecerdasan dalam membuat kebijakan. Kalau cuma bicara angka gak pake Hati Nurani, jadi Firaun aja ... Makasih pak Mentri yang bekerja dengan Hati Nurani 👍 👍 👍",5,False
"Banyk komentar yg positif ttg bliau, artinya mmg bagus n disukai rakyat.. smoga ide n gebrakan nya membawa dampak yg baik buat masyarakat.. aamiin",0,False
Siapa yg liat berita ini sambil merokok 😂,32,False
😂 😂 😂 😂 😂 😂 😂,0,True
"Kami sebagai rakyat yang langsung terlibat dengan ekonomi kerakyatan mengatakan: 1 turunkan pajak 2 turunkan pajak 3 turunkan pajak Semua jenis pajak harus diturunkan, terutama pajak rokok. Harus diturunkan",0,False
"Terkait peraturan tentang tembakau (rokok) itu permainan elit global, mereka iri dengan indonesia karena tembakau bisa tumbuh dengan baik sedangkan di tanah meraka sulit tumbuh. Kasusnya sama dengan kelapa sawit",5,False
Saya suka nungguin info tentang Menkeu. Serasa ikut kuliah Pak Purbaya. Serasa dapat pencerahan.,12,False
"Senang banget klu menyimak cara penyampaian Pa Menkeu, tidak muluk2 tp terbersit rasa optimis, Semiga je depan ekonomi Indonesia semakin baik, aamiin",0,False
"Uwauw,,,uwauw,,,uwauw,,,,,,, Ini Menteri Rrrrruuuuuarbiasa,,, 👍 👍 👍",4,False
Cukai rokok turunkan pak. Biar industri tumbuh. Soalnya itu penyerap tenaga terbanyak di jawa timur,3,False
Betul pak kejar itu perusahaan yg produksi rokok palsu Kasihan juga kalau rokok dikasih cukai yang tinggi,12,False
"Sebagai Perpanjangan Tangan Pak Prabowo di Bidang Keuangan, Saya sangat Senang dengan Kehadiran Bapak ini. Mewakili Pak Prabowo Banget untuk Mensejahterakan Rakyat",0,False
"Cukai rokok turun, harga rokok juga bakal turun. Alhamdulillah jika nyata, akhirnya bisa ngerokok favorit lagi... 😂",68,False
"Kayaknya cukai ga bakal turun, cuman diupayakan tidak ada penyelewengan. Kalau diturunkan pasti ada demo berjilid-jilid lagi. Kan, mematikan industri rokok nasional itu agenda global. Walau sebagai perokok, saya juga pengen turun 😂",5,True
dlu marlboro msh bs dpt 20-30an...skg dah 50 eee 😢 😢,3,True
Pasar rokok ilegalnya di tegasin bang.,3,True
"Sepertinya Cukai gak akan turun. Tapi pengusaha rokok akan diberi insentif lain. Asal tahu saja, sekarang ini banyak rokok tanpa cukai yg berharga murah. Artinya mereka gak bayar pajak. Ngerti kaan 😊",1,True
"Gw aja uda beralih suda 5 tahun ke rokok linting, beli tembakau lalu linting, lumayan mumer 65rb dpt 2ons tembakau+ kertas filter cukup sampe 10-12 hari , gak mampu beli samporna dkk terlalu mahal, terakhir gw ngerokok samporna di harga 12rb 16btg, pindah ke promild di harga 18rb, lumayan cocok dengan rokok linting lumayan byk varian rasa",0,True
