comment,likes_count,is_reply
"300 T punya harvei mois kok ga di buat pusin, bagai mana juga dg uang 1000T milik Chalid itu semua bisa negara sita untuk perputaran ekonomi negara, jangan dikit2 duit rakyat di pajakin, gunakan uang hasil rampasan koruptor untuk negara, maju terus pak purbaya",2,True
Pengusaha Indonesia sebahagian besar butuh modal yang susah didapat dari Bsnk Himbaran,0,True
"Betul nih, jangan lihat investor asing tidak berani invest ke Indonesia karena menteri nya juga... Di daerah2 lain banyak oknum yang memperberat keputusan investor untuk invest ke kita... Pikir aja, logika gak invest banyak dengan harapan BEP di tahun ke-5 tapi disuruh bayar oligarki &oknum2 &bisa bertambah seenaknya? Kan kita biasa dengar oknum minta bayaran ""seiklasnya"" Tapi begitu dikasih malah minta lebih :)",0,True
"Gak sepenuhnya salah di sri, tapi kebanyakan ada di kebijakan legislatif + palakan dari premanisme. itu jadi salah satu tolak ukur investor mau ke indonesia, taruhan nya terlalu gede untuk invest negara dunia ketiga. Lihat aja kasus sritex sama e-fishery. Pemerintah cuma plonga-plongo doang.",0,True
"Hidup adalah pertaruhan ,kita nggak akan tau kalau kita nggak coba ,semua ada resikonya ,tinggal kita bisa dan kuat nggak menghadapi resiko terburuknya ,semoga semakin membaik perekonomian kita di tangan Menkeu yg baru aamiin",0,True
Stabilitas nya bagus. Kepercayaan naik. Tapi di khianati sama pejabat lainnya buat proyek ga guna dan mangkrak.,0,True
Orang ini ( yang menjelaskan di video ini ) konten kreator jadi lebih netral saja,0,True
"Investor bukan gk datang... Investor datang ... Tp setelah kena proses birokrasi yg berbelit + setoran ormas"" ... Smua milih kabur",0,True
"Bu SM terkesan bertahan dgn krisis tapi pak PS terkesan berjuang, berpikir dgn ilmu ekonomi lebih progresive dinamis pro ekonomi",1,True
Yg bikin gagal total ya pemerintahnya sendiri. Gimana investor asing mau masuk kalo kredibilitas pemerintah meragukan? UU bisa diubah atas dasar kepentingan pribadi. Gaada integritasnya sama sekali,1,True
"@danupravasta976 (https://www.youtube.com/channel/UCcf657rcQd04q_DjIjSAMAw) sementara gak apa2 lah. lagi pula investors asing tujuannya memperkaya diri sendiri, bukan mensejahterakan rakyat indonesia yang notabene masih kismin. Dan bener kek komen di atas yang bikin investor kabur bukan faktor Purbaya, tapi masalah ketidakpastian hukum dan banyak pungli.",0,True
"​ @donaldfreizersamosir2346 (https://www.youtube.com/channel/UCpOu32IbY0Lbqh0FwTzR0Gg) ya, sayangnya masalah paling dasar di mata investor tuh bukan stabilitas ekonomi saja, tapi masalah keamanan dan penegakkan hukum.",1,True
"Pernyataanmu menarik dan penuh makna — mengandung kritik moral dan spiritual terhadap sistem moneter modern berbasis uang kertas (fiat money) yang fluktuatif dan cenderung menindas pihak lemah. Mari kita uraikan maknanya dari sisi ekonomi, etika, dan spiritual (tasawuf/teologi sosial): 🏦 1. Sistem uang kertas (fiat money) dan ketidakadilan Uang kertas tidak lagi berbasis emas atau perak sejak sistem Bretton Woods runtuh (1971). Nilainya hanya bergantung pada kepercayaan terhadap negara penerbit. Akibatnya: Negara kuat (seperti AS) bisa mencetak uang seenaknya untuk menutup utang. Negara lemah menjadi korban inflasi global, terutama karena perdagangan internasional masih didominasi dolar. Masyarakat kecil paling merasakan penurunan daya beli, meski mereka tidak berbuat salah. Inilah yang dimaksud dengan fluktuasi tidak adil — uang kehilangan keadilan hakiki karena nilainya dikendalikan oleh kekuatan politik, bukan keseimbangan moral atau riil ekonomi. ⚖ ️ 2. Makna “terjajah” dalam konteks ekonomi “Terjajah” di sini bukan berarti penjajahan fisik, tapi penjajahan finansial: Ketika nilai kerja, tanah, dan waktu seseorang ditentukan oleh kurs asing dan kebijakan bank sentral dunia. Negara berkembang seperti Indonesia bisa dikatakan “terjajah” secara finansial karena: Ketergantungan terhadap dolar dan suku bunga global. Hutang luar negeri dalam mata uang asing. Aset dan sumber daya sering dikonversi nilainya dalam sistem yang tidak stabil. ☪ ️ 3. Perspektif spiritual (tasawuf & keadilan ilahi) Dalam pandangan sufistik, terutama sebagaimana dikemukakan oleh Ibn ‘Arabi, ketidakadilan dalam tatanan dunia adalah penyimpangan dari nama Allah “Al-‘Adl” (Yang Maha Adil). Sistem moneter yang menindas berarti: Menafikan amanah Allah terhadap keseimbangan (mīzān) dalam QS. Ar-Rahman:7–9. Menyebabkan kesenjangan dan zulm (kezaliman) terhadap umat yang lemah. Maka “mereka neraka yang terjajah” bisa dipahami secara simbolik: Neraka bukan hanya di akhirat, tapi keadaan batin manusia dan bangsa yang terpenjara oleh ketidakadilan ekonomi — kehilangan nur (cahaya) keadilan Ilahi. 🌕 4. Solusi spiritual dan ekonomi Beberapa pendekatan yang dianggap lebih adil oleh para pemikir Islam kontemporer: Kembali ke uang berbasis nilai riil (emas, perak, atau komoditas). Ekonomi berbasis kerja dan zakat, bukan bunga dan spekulasi. Kesadaran ruhani dalam transaksi — bahwa muamalat adalah ibadah, bukan sekadar laba. Kalimatmu sebenarnya bisa dirangkai menjadi aforisme sufistik: ""Uang kertas yang fluktuatif adalah bayangan dunia tanpa nur keadilan; dan mereka yang hidup darinya tanpa rasa amanah, terjajah oleh neraka keserakahan."" Apakah kamu ingin saya bantu kembangkan pernyataanmu ini jadi esai pendek sufistik atau tafsir filosofis tentang sistem uang kertas dalam pandangan Islam (misalnya dikaitkan dengan Ibn Arabi atau Al-Ghazali)?",0,True
"Betul stabilitas tidak efektif investastor tidak nambah, stabilitas hanya sekedar opini faktanya di era kemenkeu sebelumnya banyak angaran untuk pembangunan yang mangkrak karena tidak ada investor yang tertarik. 😊 Stabilitas ekonomi di tentukan banyak faktor terutama faktor penegakan hukum dan arus politik yang stabil dll. Kita kasih kesempatan Pak Prabowo untuk mengatur negara ini klo pandangan gw mungkin perpaduan antara Bung Karno dan Pak Harto.",1,True
"Dari mana itu sri mulyani stabilitasnya tidak baik bagi investor asing lu nonton kgk itu yg dikasih Raymond et bocah sakit statement lu aja udh ngaco itu Purbaya ngambil kebijakan memberikan 200 t ke tiap bank, udh ada sebagian investor yg sebagian menarik dananya kocak statemen lu kebalik",0,True
Sudah saatnya perubahan. Kalau tidak dicoba siapa yang tahu.,652,False
Kalau Sri Mulyono jelas -> kedepan akan semakin buruk. Kalau pak Purbaya -> kedepan bisa baik atau buruk,60,True
"Belasan tahun, dr jaman pak sby si ibu jdi mentri,, ekonomi ngk maju2 jg. Saatny berubah, dg ide2 yg baru.",27,True
"SM bolehlah skala global tapi skillnya hanya bikin varian pajak A, B, C, dst",4,True
"bener gak ada yang tau pasti, paling enggak ada pemimpin yang berani ngambl resiko untuk rakyat",6,True
🎉 🎉 🎉,0,True
"@aaaa-vp7el (https://www.youtube.com/channel/UCT6J-veUtH9R_dQXJLPap0g) karena bu sri mengincar kestabilan keuangan bukan growing keuangan, makanya dari zaman sby - masa berakhir nya jabatan beliau, keuangan negara kita stuck disitu-situ aja",10,True
Memang mau mundur kan karena terbebani MBG 😂,0,True
Setuju bang,0,True
Setuju,0,True
betul. kalo dicoba kemungkinan bisa gagal atau sukses tapi kalo ga dicoba yaudah gitu aja,0,True
​ @OckemPutra (https://www.youtube.com/channel/UCTNBCplMvSRfAPTjiMmvXmQ) rakyat sengsarra apa2 di pajakin,0,True
"Ibarat ini mau d tepi jurang antara masuk jurang atau tdk, klo masuk jurang maka kejadian Bencana otomatis twrjadi PHK besar2an itu Pasti terjd dan pak Purbaya bisa binggung karna Uang buat jaga2 d pqkai Habis k Himbara otomatis akan terjd Inflasi ini asli bermain d tepi Jurang cuma Kalo berhasil maka akan terjd kenaikan Ekonomi.",0,True
"Setuju.. Kita butuh revolusi bukan evolusi, semoga indonesia bisa lebih baik lagi",0,True
Betul banget sih yah. ❤,0,True
"Berharap boleh tapi jangan sampe mendewakan seseorang, tetep kritis sebagai masyarakat. Karena dulu pun bangsa ini mendewakan Sri Mulyani.",442,False
"Dulu org2 bnyak trkesima sm bu sri krn background karirny.yg dianggap lbh mentereng karirny sblm jd menkeu.klo Purbaya ni org2 trkesima krn ud muak sm bu sri,jd anggap pak purbaya ni ""harapan"" or ""angin seger"".",51,True
Siapa yg terkesima dg sm?,17,True
"Elu kali yg mendewakan dia GK usah bawa"" yg lain 😂 😂 😂 😂",11,True
Betul,0,True
Yoi.. gak ada one solution fit all. Semua perlu penyesuaian terus menerus.,4,True
Nah ini pintar..,0,True
"kalo gw sih dari dulu udah say no ke SM. Menteri yang solusinya kalau gak ngutang, ya naikin pajak. kalau anak pak purbaya bilang dia agen CIA sih menurut saya masuk akal dan itu mungkin saja. karena kebijakan yang dia keluarkan lebih banyak menguntungkan asing (US) daripada bangsa sendiri.",18,True
Iya karena Purbaya klaim dirinya sebagai Dewa. Purbaya Yudhi Sa(ya)dewa 😂,5,True
"Nah itu loh mksudnya jangan naif guys cuman karna kebijakan baru yang dirasa menguntungkan rakyat trus kalian udah yakin sama beliau, tetap lah berfikir kritis, kehancuran negara itu tidak dilihat dari bagaimana kebijakan dirasa menguntungkan rakyat tapi bagaimana kebijakan itu kedepannya tidak jdi bumerang.",8,True
Ohh jdi lu pikir Raymond gk kritis? Kocakkkk,0,True
Sy pribadi ga suka dgn keputusan si Ibu krn byk hal yg memberatkan rakyat. Tapi utk yg skr jg BLM berani bilang ok krn wait n see krn setuju jg yg di bilang di podcast gebrakan awal bagus tapi ttp harus dilihat kedepannya. Semoga semua berjalan baik dan sukses bisa membantu rakya jg investasi asing tetap naik. Negara bs untung dan rakyat jg bisa hidup lbh baik dan yg pasti mudah dpt pekerjaan juga bagus utk bisnis. 🙏 .,2,True
"kata kunci nya jangan menjabat lama2, kita butuh ide2 baru",0,True
Sejak kapan bu Sri mulyani di dewakan wkwkwk pak Purbaya tuh bukan didewakan tapi tapi tindakannya simple jelas yg kenapa gak pada dijalanin Dari dulu 😂 😂,0,True
@Ahmadole_Hobby (https://www.youtube.com/channel/UCPuOwKvjYUi-R4EEM6TaGHA) lu tinggal di goa kah?,0,True
Mendewakan sm?Lu saja kali,0,True
@kardunsolihin9728 (https://www.youtube.com/channel/UCrNssQuqGClWp74CCEKoD4A) gua bicara bukan konteks individu kocak. Lu balik belajar baca lagi ke SD deh. Mulyani aja menjabat 13 tahun kocak,0,True
Benar sekali.,0,True
SRI MULYANI KORUPTOR DIBALIK BI GUBERNUR INDONESIA DAN OKNUM DPR KENAPA BI ? GABISA DI BUBARKAN AJA ANOMALINYA ADA DIBANK INDONESIA PAJAK BUAT KORUPSI MASSALLL SEJAK TAHUN 1998 2008 2015 2021 2022 SEJAK SBY DAN JOKOWI,0,True
"@trafalgardmail4811 (https://www.youtube.com/channel/UCgVUaVp9-tjcVzJhhh41Ntw) kocak bgt nih bocah wibu, menghimbau bukan berarti ngelakuin hal itu, contoknya mak bapak lu larang lu pake narco, bukan berarti ortu lu make kan?",0,True
"​ @rayhanramadhan5465 (https://www.youtube.com/channel/UCASYxrm8DNCDZ5jygyxxf1Q) EMG ada kata"" dia menghimbau Yg ada kesannya dia seolah olah org dulu mendewakan srimul GK usah sok ngajarin lu cil cil",0,True
"Orang pada muak sama sri mulyani ini, ga ada gebrakan cuma tau naikkan pajak doang",0,True
​ @HENDRILUKMANULHAKIM (https://www.youtube.com/channel/UCyd-p8OgmAslWK75z53eo0w) siapa yg bilang Raymond ga kritis kocak,1,True
"Bener,awal2 dulu juga kaya gini... Takutnya nanti lama2 juga purbaya kaya gitu",0,True
Emang spa yg mendewakan dah..,0,True
"Dengan kondisi yang penuh dengan ketidakpastian perlu ada gebrakan agar semua orang bisa mulai melakukan perubahan dengan cepat agar dapat merubah ketidakpastian menjadi suatu pencapaian yang diinginkan oleh seluruh rakyat INDONESIA, agar indonesia emas cepat bisa kita rasakan, maju terus indonesia dan maju terus pak purbaya.",42,False
"Optimis bang,saya yakin pak Pur juga ingin agar uang bisa di serap,dan bisa di awasi sampai ke bawah,pemerintahan daerah yang di kasih uang besar tapi tidak membangun usaha rakyatnya juga di ancam akan di tarik. Niat baik pak purbaya untuk rakyat demi rakyat dan kita sebagai rakyat mendukung. Selama ini kita taat pajak. Tapi uang pajak lebih banyak di nikmati orang besar. Sekilas BUMN rugi dan bisnis dengan asing tidak mampu bayar,mosok di bayar pake uang rakyat.",1,False
Saya team PURBAYA. Inshaallah dari niat BAIK beliau akan terwujud hal² BAIK pula untuk ekonomi Indonesia. Memang terlihat terlalu cepat. Ya itu semua bentuk birokrasi kita yg lebih cepat komando nya dibanding sebelumnya. Tinggal evaluasi hal² yg belum baik. Karena mengelola Indonesia klo birokrasi tidak cepat dan dengan cara lama apa yg bs kita harapkan???,1300,False
kita tunggu saja dalam 1 tahun kedepan untuk menjadi lebih baik dari sebelumnya.,40,True
😅,7,True
Apa yg mau di claim team ini team itu..hasilnya juga blm tau teori nya bakal berhasil atau tidak..,18,True
Bismillah mantap,10,True
Jozzzz ❤,3,True
"Harus ada pengawasan dan benar2 diawasi orang2 yang bertugas mengeksekusi kebijakannya, semoga kebijakan2 baiknya bermanfaat sama rakyat yang dibawah... Aamiin 🤲",12,True
"niat baik saja tidak cukup, butuh kompetensi juga. Masalahnya dari pak Purbaya ini masih belum keliatan hasil kebijakannya. Semuanya masih kebijakan eksperimental yg belum pasti keberhasilannya dlm menggenjot pertumbuhan ekonomi.",18,True
Pak Purabaya selalu bilang yg menyebabkan ekonomi Indonesia masalah adalah banyaknya korupsi terutama di BUMN jadi kalau ini juga diperbaiki insyaaAllah keuangan bisa di save dari sini,15,True
"Ngapain team-teaman sih wkwk, dipantau aja kinerjanya, kalau bagus ya lanjut kalau jelek ya dikritik.",18,True
Semangat.... Majukan terus indonesia Pak ❤ ❤,9,True
Tunggu sampai akhir tahun untuk indikator...,5,True
😮 😮 😮 🎉 🎉,3,True
"Semoga Rismon, Roy, Tifa, dan semua org yg berada dijln kebaikan & kebenaran tdk sakit dan tdk cepat wafat, aamiin Allohumma aamiin",8,True
😏 🔥 🤏,0,True
Bsk ganti org jadi team mana lagi? 😂 Team indonesia maju jadi siapa aja sebetulnya? Kapan dollar balik jadi 3rb?,1,True
mau siapa saya selama politisi tanpa skil megang kuasa di sektor penting keuangan negara sama aja bang.. yang paling penting aliran dananya transparan dan bisa diawasi dari hulu ke hilir .. jgn sampe pengawan juga jadi yg eksekusi malah overpower,0,True
"Tergantung, seandainya ngk ada variabel yg mengancam seperti megathrust, perang dunia 3, dll maka insyaallah berhasil tapi jika terjadi variabel tersebut??? mungkin, nasibnya bisa sebaliknya dan lebih parah",1,True
TIDAK ada Ceritanya Niatnya tdak baik di Awal 😂 😂 😂 semua Niat baik kok tunggu nanti ya 😂 😂 semua pejabat niatnya Baik di awal sieh kebanyakan,1,True
"Betul..., semua hal (perilaku) kita ""wajib"" diawali dahulu dengan niat baik...... 👍 Yakinlah biasanya niat baik akan dpt pertolongan dari Tuhan YME utk mewujudkan hal² yang baik pula......, aamiin.....",1,True
"seperti kayak dibilang bang raymond, idenya bagus banget, tapi masalahnyaa ituu di eksekusinya, pengawasannya, dan tepat sasaran atau tidaknya",0,True
Buat bayar belanja alat militer yang bernilai milyaran dollar apa jika pajak di turunkan 😀 😀 😀,0,True
Niat baik tidak selalu baik .... kasih lah orang tuh alat pancing jala (pekerjaan) bukan Ikan gratis (Mbg),0,True
"Hasilnya belum kelihatan, kita lihat minimal 1 setahun kedepan kalau gagal rungkad gede. Indonesia bakal sulit nyari investor",0,True
yng penting dukung karena baru.. tapi jangan sampai fanatik.,1,True
"Pak Purbaya langkahnya beresiko tinggi, klo ga teliti dan ga kerja keras, jadi harus teliti sama kerja terus sih, uang 200 t klo ga nyampe ke pengusaha UMKM ini yg bahaya",0,True
Temen gue kerja di BNI dan dia pusing sama kebijakan inii 😅 😅 😅,0,True
Niat itu yg tau hanya dirinya dan tuhan 😊 😊,0,True
Team 11 dari seratus kan,0,True
"@mochmardikapurwantara4291 titip salam sama pak purbaya ingat janjinya 3 bulan ekonomi indonesia cerah, klo gagal mundur lah jangan maju terus pantang malu, udah keliatan rupiah makin lemah",0,True
udh kayak supporter bola ya bang wkwk,0,True
Pokoknya jangan bebankan rakyat dengan pajak pajak lah,0,True
"Cukai rokok gk turun2,harga gk turun2 😅",0,True
Ya asal jangan blunder aja sih,0,True
"pak purbaya mikir rakyat no 1 karena emng bener kita lagi kesusahan, bukan soal ivestor² yg belum tentu bikin kita sejahtera",1,True
​ @kamaluddin-xv2gd (https://www.youtube.com/channel/UCY7y0_rUldJaCqFu_krB72w) 😂 😂 😂,0,True
Emg sri mulyani ga baik?,0,True
sebenernya tujuan mereka bagus semua... cuma mungkin berbeda cara...,0,True
"Ngaku² team, pak Purbaya gak kenal sama kalian Skm ngide ngaku² 😂",0,True
Team dari bagian apa ya?,0,True
"Lebih pinter Pak Pur dong, dari pada yg bikin kontenn 😂",0,True
Bapak kau,0,True
"Team purbaya = mengayakan polisi ,pinjol,juday",0,True
"Apaan coba team teaman dikira lagi main bola Di pantau aja bro, biasa aja gausah di sanjug sebegitunya wait and see dulu",0,True
"Taqi malik juga ngomong, niat baik inshaallah ada jalannya 😂 😂 😂",0,True
Ngaku2 team purbaya konyol..semua yg over pasti dampakny negatif..fakta penyerapan kredit lesu sb umkm dah kreditnya macet industri besar juga lesu pengangguran naik..apa itu di bilang bagus..tdk perlu purbaya overconfident..masalah ekonomi amat kompleks sb terkait politik dlm negri yg kondusif,0,True
Semua juga punya NIAT BAIK kak Bu SRI MULYANI juga bagus banget bisa menjaga stabilitas EKONOMI apalagi WAKTU COVID,0,True
Semoga sukses selalu sampai kami merasakan kaya bersama ❤ ❤ ❤ ❤ ❤,0,True
"Khawatir dieksekusi boleh2 saja dan semua kebijakan cepat lambat pasti ada resikonya? Tapi apkh masih cukup waktu utk menimbang2 kebijakan yg paling tepat wong perkiraan klo ekonomi masih lambat seperti kmaren bisa jadi Pebruari tahun bisa terjadi pergantian kepemimpinan? Jadi langkah cepat harus segera diambil lalu mari sama2 diawasi penyaluran dan manfaatnya terakhir jangan ada kebocoran, Insha Allah terobosan pak Purbaya dan tim akan berhasil.",0,True
100% presiden makan uang haram pertamina.... Logika nya semua gaberes,0,True
