thread_id,comment,likes_count,is_reply
0ba4028b8f349108fd99319b46b77498,"Ciri2 org jenius, cara ngomongnya agak belibet. Semangattt pak Purbaya. Semoga keuangan Indonesia bisa lebih baik di tangan bapak. Aamiin",0,True
0ba4028b8f349108fd99319b46b77498,gaya hidup mewah gk bakalan mau gaji kecil.. 😂,0,True
0ba4028b8f349108fd99319b46b77498,❤,0,True
0ba4028b8f349108fd99319b46b77498,Rakyat te cari beras saja susah .yg hrs di tekan yo mpr dpr.ojo rakyat.ra,0,True
0ba4028b8f349108fd99319b46b77498,"Kalau uang negara tdk dikorupsi ya bisa banget bayar hutang, orang satu saja korupsinya nyampai 200- 300 T bahkan lebih bukanya mikir hutang negara lagi banyak tapi mlh dikorupsi",0,True
0ba4028b8f349108fd99319b46b77498,"Waduh kalo bebitu sya gak jadi dong nyaleg tahun 2059,",0,True
0ba4028b8f349108fd99319b46b77498,Gaji poko sudah di atur undang2 dan tidak ada yg besar cuma tunjangan ini itu mereka yg besar uang beras aja 10jt lebih besar dari gaji pokok belum tunjangan yg lain lagi,0,True
0ba4028b8f349108fd99319b46b77498,Saya sangat setuju dengan pendapat anda 🙏 🙏,0,True
0ba4028b8f349108fd99319b46b77498,Setuju bgt..ngapain byr gaji pejabat gede2 kl ga ada manfaat buat rakyat dan negara...pecat aja pejabat yg ga kompeten di bidangnya,0,True
0ba4028b8f349108fd99319b46b77498,Setuju 🎉 🎉 🎉 🎉 samakan merkea dg gaji ASN...ayo suarakan,0,True
0ba4028b8f349108fd99319b46b77498,​ @WyrexMan (https://www.youtube.com/channel/UCPHJXSRw7ST_rNYGr-sW5hA) setuju 🎉 🎉 🎉 🎉 kerja 5 tahun enak bener udah gaji gede dpt pensiun bener² gak adil....itu perampok rakyat bukan wakil rakyat,2,True
0ba4028b8f349108fd99319b46b77498,"Betul jadi orang yang mau mencalonkan diri jadi anggota dpr dan mpr adalah orang yang sudah selesai dengan diri nya sendiri dan berniat mengabdi pada negara , bukan orang yang motivasinya cari uang",0,True
0ba4028b8f349108fd99319b46b77498,ASN 40th kerja gaji biasa DPR???,0,True
0ba4028b8f349108fd99319b46b77498,Cucok,0,True
0ba4028b8f349108fd99319b46b77498,Hutang gak kebayar pasti jual pulau lagi. 😢 😢 😢,0,True
0ba4028b8f349108fd99319b46b77498,​ Bankbara-g1i (https://www.youtube.com/channel/UCzxk5q53uP8RJMAgyby7HQQ) marah lg gpp mrk gk kan peduli yg ptg bisa korupsi sampai puas,0,True
0ba4028b8f349108fd99319b46b77498,​ @fistoffury9868 (https://www.youtube.com/channel/UCSvfCLJEVZ0ONGzTsmizLoQ) boleh gaji gede tp tunjangan gk perlu over,0,True
0ba4028b8f349108fd99319b46b77498,Setuju,0,True
0ba4028b8f349108fd99319b46b77498,Klu gaji dpr/mpr disamakan dgn asn yg akan terjadi adalah seleksi alam bahwa yg mau benar2mengabdi jadi dpr/mpr lsg nampak ...tetapi klu yg mau cari kekayaan pasti akan mundur dan pemilihan legislatif tdk akan ada serangan fajar...betul apa betul?,0,True
0ba4028b8f349108fd99319b46b77498,fungsi dpr apa saya udah umur kepala 2 gak pham2,0,True
0ba4028b8f349108fd99319b46b77498,Nanti mereka jadi kere 😂 😂 😂,0,True
0ba4028b8f349108fd99319b46b77498,@ekadana1328 (https://www.youtube.com/channel/UC-WrCFj0D_hA1wQHe5OfGig) harusnya dibuat aturan begitu,0,True
0ba4028b8f349108fd99319b46b77498,@tubiyonoyono539 (https://www.youtube.com/channel/UC1DYkIjEst7P-oy2gIze1GQ) 1000 milyar sebulan 😂 😂,0,True
0ba4028b8f349108fd99319b46b77498,Gaji Dpr cukup 3 kali Umr Dki,0,True
0ba4028b8f349108fd99319b46b77498,"betul,kalau di buat sprti itu,yakin lah pada mikir masuk jd DPR 😂",0,True
0ba4028b8f349108fd99319b46b77498,Benet bener setuju..di turunkan saja biar ngerasin beli nasi warteg,0,True
0ba4028b8f349108fd99319b46b77498,Se7 1000% 👍 👍 👍,0,True
0ba4028b8f349108fd99319b46b77498,"Betul sekali,,rakyat dukung penuh",0,True
46a60774d1a5cc6a1d167755ef84a76c,saya bilang ini mentri baru bukan kaleng2 Pak Purbaya berani ngobrol detail dg DPR. jawabannya lugas... ❤,588,False
46a60774d1a5cc6a1d167755ef84a76c,Pak Haris pak Haris 😂,1,True
46a60774d1a5cc6a1d167755ef84a76c,"Bahasa pak mentri sederhana,mudah di mengerti arahny kmn,tepat tujuan dan sasaran bkn mimpi dan angan 2saja 😅",4,True
46a60774d1a5cc6a1d167755ef84a76c,Sosok ini mentri yang di inginkan rakyat RI,1,True
46a60774d1a5cc6a1d167755ef84a76c,Maju terus...pantang menyerah...masyarakat mendukung...sehat sehat pak Pur.. 💪 💪 💪,0,True
46a60774d1a5cc6a1d167755ef84a76c,DPR cuma bisa omon2 gak ada guna nya bybar kan saja,0,True
46a60774d1a5cc6a1d167755ef84a76c,​ @sandigreenday840 (https://www.youtube.com/channel/UCwTdNgDipcpneAVDhdwnM4w) gak bela rakyat cuma duit2 yg di bahas nya,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Pangkas gaji DPR ! Miskinkan koruptor, utk bayar hutang negara",819,False
6dacf5cf03a8e3963540fba2e3cdae7f,Betul,3,True
6dacf5cf03a8e3963540fba2e3cdae7f,Gaji pejabat & tunjangan nya dihilangkan,7,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Gaji DPR RI itu tidak tinggi tergolong standar PNS, yg di benahi adalah tunjangannya. Jumlahnya di kurangi, jalan jalan berkedok studi banding yg biayanya sangat mahal itu di hilangkan saja. Jika pun ada fasilitasnya fasilitas kelas ekonomi, jadi yg banyak di DPR itu tunjangannya bukan gajinya",12,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Setuju,",2,True
6dacf5cf03a8e3963540fba2e3cdae7f,Miskinkan koruptor ?? Selama ketua dpr gak mundur mana ada pengesahan ruu 😅,4,True
6dacf5cf03a8e3963540fba2e3cdae7f,sita semua aset koruptor jelas mampu buat bayar hutang,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Ketua DPR itu duit nya byk coba diaudit..kemungkinan jumlahnya trilyunan..,2,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Miskin kan doang gak cukup, hukum mati !!! Kalo gk ada hukum mati yg lain akan tetep berani untuk korupsi !!!",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Selain program pak menteri juga tolong perhatikan dan tolong sikat koruptor di badan yang peredaran uangnya tinggi terutama di kementerian bapak yaitu direktorat pajak, kemudian pertambangan dan energi (Pertamina dan PLN), pertambangan, termasuk proyek2 melalui DPR.",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Ini adalah salah satu solusi untuk tidak membebankan negara dan masyarakat,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Se.7,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,​ IslahuddinMaksum (https://www.youtube.com/channel/UCt_TyUB-ONPPMjZC4z-uawg) betul,3,True
6dacf5cf03a8e3963540fba2e3cdae7f,Pangkas setengah ples TDK ad perjalanan dinas selama 1 th pasti utang Negara turun draktis,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"​ @zumzum2173 (https://www.youtube.com/channel/UCPyvQqbuvICNSeLGAvisZ5A) brani ga, hukumnya juga tajam kebawah? Pak rt mu, yg mungkin kerabatmu, korupsi di hukum mati? Atau mungkin pekerja2 rongsok yg suka basahin kardus nya supaya lbh berat (ini jg upaya korupsi)? Atau mungkin lagi, penjual bensin oplosan di toko2 kecil juga di hukum mati? Korupsi di indo itu sudah sangat TERSTRUKTUR dari yg paling bawah. Gabisa km cmn minta yg atas2 di hukum mati, tapi masyarakat nya kalo masalah ""jarah-menjarah"", maju yg paling depan",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Gaji DPR terlalu besar. Dengan kinerja biasa saja,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Dpr ga ada guna.cuma buang2 dwt aja.bubarkan aja sy setuju sekali.cara bicara aja SDH bersebrangan SM pak Mentri.,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Kalau pakai logika mana ada orang di kasih gaji tunjangan rendah tapi gak boleh korupsi juga, justru gaji rendah tunjangan rendah itu potensi buat orangnya korupsi. Lihatlah di negara maju yang indeks korupsinya rendah, itu pegawai yang punya potensi besar buat korupsi karena pegang uang banyak atau pegang kebijakan penting di kasih gaju tunjangan lebih besar supaya dia tidak tergoda suap atau maling duit yang dia kelola, kedua dibuat sistem pengawasan internal yang kuat, baru hukuman berat jika dia melanggar dan nekat korupsi. Buatku agak aneh kalau minta gaji tunjangan di kurangi tapi jangan korupsi, harusnya kita menuntut kalian pejabat dpr bumn bumd kades lurah harus ngurus kami rakyat, kami rela ngasih gaji tunjangan kalian sewajarnya sesuai dengan tugas dan resiko kalian, tapi kalau korupsi kami main hakim sendiri jika gak dihukum berat koruptornya, itu baru bisa dilogika.",2,True
6dacf5cf03a8e3963540fba2e3cdae7f,Mantap..,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Jika dpr bekerja tuk rakyat dan iklas demi rakyat, seharusnya kalian digaji hanya gaji pokok aza,, saya yakin hutang negara lunas dalam 1tahun aza",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"​ @FernandoZefano (https://www.youtube.com/channel/UC6aFD2KXQUyGyozuyCHcb6A) kenapa gak kamu aja jadi DPR nya, gaji pokok mereka 4.6 juta, siapa tahu kamu ikhlas demi negara drpd nyuruh orang orang itu ikhlas, mendingan elu aja deh bang yang udah terbukti ngasih saran, ane yakin elu ikhlas gaji pokok segitu, tapi jangan marah klu duit segitu habis buat bayar kos 4 bulan aja di sana, gak apa kan ikhlas",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Nah iya tuh hasil rampasan dari kemaren"" yg ratusan M bahkan jumlahnya bisa Trilyunan kemana koq g ada laporannya",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Kita sih maunya gini, tapi tidak bisa jika mereka jg tidak tanda tangan. Misal gini, kita kerja trs atasan kita bilang, gaji kita bakal diturunkan, setuju apa gak kita di posisi gitu? Berat kan.. begitu jg mereka. Makanya mereka selalu menyangkal. Mana ada yang mau hidup susah.",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Dtunggu aja pak regulasinya.. Sri mulyani jg maaf org hebat, sebenernya sih ga beda jauh",1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Betal,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Dari sepuluh tahun yg lalu bnyk komentar seperti ini. Giliran pemilu pada nyobloss... 😁 😁 😁 Ya jd lagi lah itu tikus senayan.,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,Keren kali komentar Abang 👍 👍 👍,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,​@ronaldjacob2527ngeri 😂 😂,1,True
6dacf5cf03a8e3963540fba2e3cdae7f,​​​ @SunSitiayu (https://www.youtube.com/channel/UCxIRpHLdn-CaLQK9bXGG4Iw) BUAT APA HARUS NGERI ‼ ️ MANUSIA TIDAK HIDUP ABADI SUATU WAKTU PASTI KEMBALI PADA SANG ILAHI YANG TERPENTING SUDAHKAH KITA BERBUAT KEBAIKAN DI DUNIA INI AGAR MENGURANGI DOSA2 SELAMA DI DUNIA ‼ ️ SAYA PRIBADI TIDAK TAKUT MATI YANG SAYA TAKUTI ADALAH YANG MAHAKUASA ‼ ️ GOD BLESS 🙏,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,"DPR dari partai PDIP kalau menuntut hak nya paling pinter, aslinya mereka ngak ngerti ekonomi secara keseluruhan.",0,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Gatel gue ini,, SEKOLAH MENENGAH VS SARJANA 😅 😅 😅 😅 😅 😅 Ehhh taman kanak-kanak kata ALM Itu 🎉 🎉 🎉",0,True
6dacf5cf03a8e3963540fba2e3cdae7f,selain miskinkan Koruptor..beklis 7 turunan biar ngrasain??TPI apakah Konoha brani.,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,Miskinkan koruptor? Mahmud MD sudah menjawab Tidak sesederhana itu karena melanggar HAM,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,"Rakyat lebih pinter dr PD DPR,ternyata rakyat adalah bos yg sebenarnya",0,True
6dacf5cf03a8e3963540fba2e3cdae7f,Hilangin ajja dpr pasti kebayar lunas tuh hutang,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,Sptnya salah satu cara lunasin hutang... Potong anggaran 2026 utk seluruh propinsi..dipotong 226 T.,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,​ @DesyMo99 (https://www.youtube.com/channel/UCswGAe5m68g_RA_mwAHDMOw) gak ada dpr gak ada beban lagi jadi kaya raya rakyat tapi dpr masih ada pasti mereka yang kaya,0,True
6dacf5cf03a8e3963540fba2e3cdae7f,Sebenarnya Indonesia negara kaya. tapi terlalu banyak koruptor. Jd UUD perampasan Aset harus di sahkan. Spy bisa membayar hutang.,0,True
0ec11b5086ef36b682a406c84c951c55,🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 💪 💪 💪 💪 💪 💪 💪 💪 PAK PURBAYA THE BEST 👍 👍 👍 👍 👍 👍 KITA DUKUNG BERSAMA ‼ ️ ‼ ️,31,False
735a1ac30586b478bb10a4676cf9ee65,Jangan hiraukan DPR. ..DPR kerjanya gak becs. Habisn uang rakyat 😅 😅,153,False
7e0fdee798661c88fa5c27f24769b90f,Cara bayar hutang : 1. Sahkan ruu perampasan aset..ambil aset dari koruptor untuk bayar hutang. 2. Hapus dana pensiun dpr untuk bayar hutang 3. Potong tunjangan dpr untuk bayar hutang.,809,False
7e0fdee798661c88fa5c27f24769b90f,mending UU perampasan aset pejabat .....,11,True
7e0fdee798661c88fa5c27f24769b90f,Setuju mantap brooo,3,True
7e0fdee798661c88fa5c27f24769b90f,4.maksimal kan SDA utk kepentingan rakyat banyak dan bayar utang negara,7,True
7e0fdee798661c88fa5c27f24769b90f,"betul sekali 👍 DPR soal korup mah ga mau bahas,padahal duit yg di korup bsa bayar utang,ayo kita pantau menkeu dan DPR.",9,True
7e0fdee798661c88fa5c27f24769b90f,"Ini bukan solusi semua, ini sama saja dgn Memicu Pro kontra",1,True
7e0fdee798661c88fa5c27f24769b90f,"Ini jawaban yg bagus Simpel memang asli solusi nya, Bila ini terealisasi maka semua hutang bisa terbayar, Lalu stop hutang",0,True
7e0fdee798661c88fa5c27f24769b90f,setuju,0,True
7e0fdee798661c88fa5c27f24769b90f,UU perampasan aset koruptor disahkan untuk bayar hutang DPR gaji pangkas ngak ada uang pensiun untuk DPR uang untuk rapat DPR dipangkas terlalu besar itu.,0,True
7e0fdee798661c88fa5c27f24769b90f,Menteri Keuangan Punya Solusi nya,0,True
7e0fdee798661c88fa5c27f24769b90f,Saya dukung UUD Perampasan aset dan transparan tentang Kemana Aset itu. Serta hukum Mati bagi Yg meng korup kan . aset tersebut. Poin poin ini harus tercantum di Undang undang,3,True
7e0fdee798661c88fa5c27f24769b90f,"mana bisa, lembaga paling berkuasa ya DPR, presiden aja kalah",0,True
7e0fdee798661c88fa5c27f24769b90f,"DPR MULAN JAMELA, EKO PATRIO, UYA KUYA, NAFA URBACH WKWKKWKW 😂",1,True
7e0fdee798661c88fa5c27f24769b90f,Yg pas lagi kl hapus DPR,0,True
7e0fdee798661c88fa5c27f24769b90f,Setuju banget 😂,0,True
7e0fdee798661c88fa5c27f24769b90f,"Lebih dari bayar hutang apa bila itu di jalan kan, yang bikin negara ini hancur ya itu para tikus dpr",4,True
7e0fdee798661c88fa5c27f24769b90f,Nahhbbenar setuju banget banget,0,True
7e0fdee798661c88fa5c27f24769b90f,See setuju,0,True
7e0fdee798661c88fa5c27f24769b90f,Mbak P gak bakalan mau mempercepat RUU dimaksud. 😂,1,True
7e0fdee798661c88fa5c27f24769b90f,Hrs nya ini bs dijalankan wktu jaman jokowi tp apa boleh buat krn dpr nya selalu mempersulit ky mandek nya ruu perampasan aset .. kalau itu di sahkan insya allah bnyk investor pd datang ..,1,True
7e0fdee798661c88fa5c27f24769b90f,Takutnya langsung dihabisi nyawanya,0,True
7e0fdee798661c88fa5c27f24769b90f,Sangat setuju usulan yg baik,0,True
7e0fdee798661c88fa5c27f24769b90f,"hapuskan dana fasiltas dpr, suru semua gunakan sarana publik. Dari transport hingga tempat tinggal. pake bus/ trans sama tinggal d rusun yg d bangun negara. Jadi ga ada dana lagi tinggal pake semua yg punya negara sama seperti rakyat.",0,True
7e0fdee798661c88fa5c27f24769b90f,"Harta para taipan hitam, mafia pangan/tambang/hutan/judol/pinjol/investasi bodong, pejabat korup, politisi busuk dan BUMN bisa dipakai untuk mengurangi hutang, Pertamina saja korupsi 1000 triliun.",0,True
7e0fdee798661c88fa5c27f24769b90f,"Sebenernya gampang, kan. Emang jegalnya aja ug gede banget.",0,True
7e0fdee798661c88fa5c27f24769b90f,Setuju' 😊 😊 😊,0,True
7e0fdee798661c88fa5c27f24769b90f,"Hapus MBG yang anggarannya 1,2 trilyun per HARI",1,True
7e0fdee798661c88fa5c27f24769b90f,5. Tunjangan pejabat2 dan pns juga,0,True
7e0fdee798661c88fa5c27f24769b90f,Pecat Nusron Wahid dari pemerintahan,0,True
7e0fdee798661c88fa5c27f24769b90f,"Semangat para pejuang,kejujuran",0,True
7e0fdee798661c88fa5c27f24769b90f,Itulah kata pak menkeu. Korup bisa. Masa bayar utang tdk bisa. Artis uang korup dirampad untuk bayar utang. Selesai.,0,True
7e0fdee798661c88fa5c27f24769b90f,​ @nichosukma3615 (https://www.youtube.com/channel/UCZmW3Qv7z94wlmjePNMnzbQ) pro kontra gmna....sekali2 pejabat berkorban untuk rakyat dan negara...,1,True
