comment,likes_count,is_reply
@rumi21-d1f pln sekarng tarifnya naik yg aku rsakan makin hari makin cepat habisnya Gk sampe 1 minggu mlahan 5 hr habis 50rb.. sblumnya 1 mingguan baru ngisi,3,True
@Bennix coba diusulkan utk sebar detail orang2nya,2,True
"@boysandianakjalanan8098 ikut nimbrung yak, iran punya cadangqn minyak terbesar ke 3 ato 4 di dunia (Venezuela, Arab Saudi, iran). Punya kilang minyak berkelas. Wlpun kena embargo UN, iran bs ekspor ke China n bbrp negara lain under UN supervised dlm jumlah besar n tentunya mencukupi konsumsi dlm negri nya dgn hrg jual murce. Wallahu a'lam",4,True
laporin aja jelas jelas itu merugikan..dan pabriknya jg sekalian.,0,True
Laporin kpk bang,0,True
"Tetangga gw main avtur pesawat brooo...pangkat AU msh rendah..tp rmh elit dimana2, uang cashnya jelas banyaknya krn hampir beli apapun pake cash meski itu jutaan..takut kpk kali ya",6,True
"Kebelet hedon demi kemewahan duniawi, rela mengorbankan kepentingan publik Seandainya semua sejahtera apakah mau orang yang sejahtera bekerja kasar jadi kuli yang bangun istana raja Jadi tukang las di pertambangan minyak di laut Itu semua mereka lakukan karena mereka miskin terpaksa mengorbankan jiwa raga Mungkin ini Alasan mengapa kemiskinan diciptakan, Mata uang tercipta dan terbentuk simbol piramid walaupun di dunia selalu di tindas namun memang ini ujian tersulit manusia menjadi baik di kotornya dunia , semoga kita semua dapat surganya Allah",1,True
@Bennix Perang lawan mafia,0,True
"@H2O5519belinya ndak di SPBU dong.. lgsg di pangkalannya, berapa banyak perusahaan harusnya pakai bbm industri malah pakai subsidi..",1,True
@Bennix katanya Arab juga pernah mau bangun kilang minyak di Indonesia tapi dibikin kabur .....,2,True
ATENSI ️ AGAR DI VIRALKAN ️,0,True
@Bennix manteb huruf kapitalnya bang wkwkkw,0,True
@Bennix Giliran bahas MBG om ... Cara main korupsi nya gmana .,1,True
Pom bensinnya familiar....,1,True
"Banyak Capres selalu janji bangun kilang minyak saat kampanye, begitu jadi Presiden PLANGA PLONGO LUPA JANJINYA",1,True
@JehtBenben iya betul gan maennya di kalimantan.,1,True
Ngerinya lg terkadang hasil bisnis haramnya malah buat umroh/haji. Sungguh iblis pun akan malu dg kemunafikan manusia. Udah jelas2 uang haram malah buat mengunjungi rumah tuhan. Emang Tuhannya hobi korupsi jg atau gmn sih.,2,True
"sejelek2ny pertamina, tp tetap masi ingat Allah SWT, hanya pertamina yg mnyediakan fasilitas2 umum sprti wc umum, tmpt wudhu, musholla mini, bahkan pertamina bs dbilang mushola darurat bg sopir2 yg bepergian jauh. stiap umat yg mengucapkan Alhamdulillah karna merasakan trbantu oleh fasilitas pertamina, maka pahala jariyah terus mengalir. jgn meremehkan kata Alhamdulillah. kendati dmikian, sy harap mafia pertamina gnti muka pablik figurny, jgn si bahlil jg lah, udah cebol badan mukany ngeselin pula. prcm dia pny duid triliunan, prcm dia sewa lc cew singapor, dia gk bakal bs enjoy, wong barangny mungil. mubazir duid triliunan di bahlil, mending gnti pablik figurny sm yg lbh berwibawa sprti luhut panjaitan",1,True
"Di BUMN isinya org serakah, ga punya empati sm masyarakat yg banting tulang, dasar koruptor otaknya salah lokasi",1,True
"@amadeuscastor7510 mau komen jd ogahhh, muàk baca ending nya....",0,True
solar di proyek2 jg barang subsidi.. org2 militer yg jual..,0,True
Terus suarakan kebamhsatan mafia minyak,2,True
Purbaya rasa KPK @Bennix,0,True
Om Ben saya dukung anda Presiden dari jaman Mega mendung sampe mang Wowo ga ada yg tegas Brantas mafia migas,1,True
Hasil bumi sangat wangi hasilnya & sangat rusak efeknya bagi penduduk setempat,1,True
"jangan bang jujur banget, nanti rumah pejabat pejabat pada dijarah",2,True
Keknya begitu bukan rahasia deh,1,True
G kepikiran lapor ?,0,True
Idonesia surganya para koruptor..,1,True
"Cabut aja subsidi bbm, biar rusuh sakalian",1,True
Sama Pernah punya temen kayak githu juga..dan pastinya g sendirian,0,True
Terima kasih atas pencerahannya bung...akan lebih baik kalo kasus2 ini dikomunikasikan oleh pejabat publik yg berwenang supaya bisa menyatukan visi antara pemerintah dan rakyat..selama ini rakyat ga tau apa2 dan ketika dikompori dikit udh lgs bleduk nyalah2in pemerintah,1,True
Iya Rosenef itu di Tuban kita berharap dr thn 2018 sampe skg ga ada...pantesan dramaaaaa....,2,True
perusahaan tmpt gw kerja sering dapet tawaran hahaha.. parjo ma parcok tapi,0,True
"Kok jadi saya yang takut ya, bang ben bahas ini ,hati2ya,,",1,True
"laporin dong, pake anonim",0,True
Di tempatku juga SPBU kerja sama manager sama pengantri barcode nya di main kan apalagi sekarang boleh pake jeregen Pertamina layanannya menjijikan Lapor sana sini gk ada respon… mereka kumpul BBM solar subsidi untuk di kirim ke Tambang buat administrasi palsu,0,True
Maen itu maksudnya gmn?,0,True
@SafeZone03 IQ pas2an gk usah kepo,0,True
"@amadeuscastor7510 emg di tempat lain seperti shell, indomaret dll gk ada tempat sanity nya?",0,True
"@SafeZone03 maen dibelakang bro, habis impor pake uang negara jual lgi ke ""industri"" bukan ke rakyat. Biar double cuan",0,True
"Solar/bio solar di sumatera juga susah...,di SPBU langka, kl ada pun antri..tp di eceran banyak",1,True
@Bennix sehat² selalu bang...semoga bang benix jangan sampai kendor menyuarakan kebeneran bang...dan semoga para mafia mau tobat.,1,True
70% minyak di kuasai si Riza khalid,0,True
Pake sistem voucher aja subsidinya.......?,1,True
Q jg pernh krja d kapal emng kbnykan beli bbm subsidi sma mafia tp hrga industri. Bnyk sekali mafia. Klu yg beli untk d jual lg bensin eceran mah sekala kecil Sehari mungkin ratusan liter. Klu d kpal mainya ribuan liter,2,True
Beck up nya bintang 2 di tanggerang,1,True
SHARELOC BIAR GW JARAHIN ITU RUMAH TETANGGA Lu,0,True
@BradleyBeal-q8p bintang 2 bang berat bro baru nyampe gerbang juga udh ilang,0,True
"@amadeuscastor7510 Luhut juga 11.12 chek beritanya, sama² ngeselin . Nekan rakyat kecil dengan pajak² , lihat waktu viral kabur aja & pajak dia gak pro rakyat kecil",0,True
"Tp memang negara ini negara mafia gak enak kalau gak korupsi, hrs ada pengawasan dan keberanian",0,True
Mending kerjasama sama Rusia atau Eropa lainnya jgn China,0,True
"Ben sekali kali dong bahas apa efek saham BCA di borong Goldman Sachs sehingga Bloomberg laporkan keuntungan terbesar sepanjang sejarah Goldman Sachs berdiri ketika saham BCA di hoax dan di borong dgn harga super miring. Juga coba jelaskan dong Ben, apa efek Surat utang negara di borong Black Rock Limited? Black Rock Limited itu perusahaan finance yahudi Amerika terbesar di dunia. Mereka borong semua saham yg melantai di Amerika. Yg masalah Pertamina itu efeknya gak seberapa di banding dgn di borongnya saham dan surat utang negara. Tau kan efek di borongnya Rp oleh Soros di tahun 1998? Kenapa hal itu di biarkan terjadi padahal semua menkeu Indo itu jebolan Amerika termasuk Purboyo dan ekonom2 baik yg jadi influencer atau kerja di LSM itu jebolan Amerika? Katanya Bennix paham ekonomi? Atau emang USD gak mengalir utk bahas pemborongan saham BCA dan surat utang negara ke kantong Bennix?",0,True
Disana banyak alat berat pengguna solar,1,True
Ahok ternyata hobinya super soal kilang buat menutup ketidakbecusannya,0,True
Pertamina harus dapat membangun setiap tahun 3 kilang minyak jika tidak Pertamina di bekukan setahun dan di bentuk DEWAN KILANG MINYAK INDONESIA....,0,True
Dinegara.luar.minyak.mura.di.indonesia.betul.betul.menyusah.kan.rakyat,0,True
"Saya juga tahu bahwa disetiap SPBU setiap solar subsidi datang pasti langsung diserbu truk siluman untuk dijual kembali ke pabrik-pabrik, SPBU tidak berani melarang karena mereka bekingan brimob.",0,True
@JehtBenben dipom ngantri tp dipinggir jalan banyak yang jual pakai jerigen 30-50liter. Kira-kira Ambi dari mana solar Kalimantan yang dijual di kanan-kiri jalan,1,True
"@H2O5519ga usah tutup mata lah di kalimantan ini, solar memang di batas, tapi apa sih yang gak bisa d akali, banyak kok di pinggir jalan besar yang bisnis begituan, masa panther ngisi solar lebih banyak liternya dari truk, truk nya pun begitu jg sdh d modif tangkinya, ga usah lah tutup2 an karna ini sudah mengganggu supir truk yang memang benar mau menggunakan solar itu untuk antar barang, bukan nya untuk d jual lagi, ""tapi kan mereka juga beli tapi kan mereka ambil nya bayar"", iya bayar memang, tapi untuk peruntukannya salah, peruntukannya itu solar di subsidi untuk angkutan umum/barang, bukan untuk angkut2 solar.",1,True
Bener bos banyak sampingan pada jualan minyak pegawainya,1,True
"susah lah mau bongkar bisnis ini. Mafianya sudah banyak sekali, berat berat",1,True
"Solusinya adalah REVOLUSI DINEPALKAN,",0,True
Kasus oplosan gmn?,0,True
"BANG LALU SOLUSINYA BGMN? KRN KITA CM BISA TERIAK, TP GAK ADA SELESAINYA",0,True
"DI KALIMANTAN SOLAR SULIT BAHKAN TRUK-TRUK (RAKYAT KECIL) NGANTRI BAHKAN MENGINAP BERHARI-HARI, SEDANGKAN DIJAWA TIDAK SUSAH SAMA SEKALI",0,True
"@H2O5519bener mas, sy di Jawa gampang sekali cari solar lucunya Kalimantan Timur susah ngantri truk dipinggir jalan",1,True
@KitaPunyaCerita99 mafia malah dipilih jadi anggota dewan yang terhotmat... ngeri bgt SDM negeri kita ini pak,0,True
@H2O5519 soalnya udah di ambil sama perusahaan2 batu bara bang.... Saat di laut Udah masuk Tanki perusahaan2 dibandingkan ke masyarakat Kalimantan.,0,True
@JehtBenben lha apa baru tau......blm lagi kalo dulu kapal tongkang kencing ngangkut dr singpore kencing dulu dijalan,1,True
Jadi benar dong ucapan Pak Harto nanti kita akan dijajah lagi.,0,True
@dimassetiawan6609 paling parah malah aparat yg ikut main.d bisnis kotor itu....fakta itu...,1,True
Tetangga desaku yg seorang polisi malah ngeri lagi korupnya,0,True
"bukan cuma solar, pertalite pun ada mahfia nya.. pensiunan Pertamina, tetangga saya main pertalite dan solar buat bisnis nya..tetangga saya tidak punya Pom bensin, tapi dia dapat bermain minyak..",0,True
Tanya chatgpt: siapa saja yang diuntungkan jika import bensin,0,True
Mau saya bikin diagram alurnya biar lebih jelas: dari crude Indonesia → kilang luar negeri → balik lagi jadi BBM impor?,0,True
"@Bennix selama Pertamina masih di kelola BUMN GK bakal berubah sebaik ap pun presiden nya menku, karena otak nya merka perkaya diri sendiri,",0,True
Ganti Karyawan Pertamina dari Komisaris sampai ke karyawan bawah!,0,True
"wes tak bedhek, maling lan guarong thok isine",0,True
@YohanesKristiyono tak kasih nama nama ikan ya Om,0,True
"@Bennix maling ama guarong Om, dilarang saling mendahului",1,True
Gak mungkin hanya sendurian dia maen Kalo lu tau dalem nya PENJAHAT BER SERAGAM YG KATANYA APARAT minimal.BINTANG 1,0,True
laporin viralin ...,0,True
Dilahat sumatra selatan juga yg nyuplai solar pt swasta buat masok proyek geotermal PLN di gunung pancar klo gak salah..dekat kota agung...di pomnya seminggu sekali adanya...solar busuk alias subsidi yg nikmatin toke juga.,1,True
"Di tempat saya ada indikasi peninbunan solar bersubsidi modus nya mereka bekerja sama dengan spbu mereka bawa pik up yang ada drum drum nya , sedangkan masyarakat yanbg butuh solar tidak pernah kebagian alasan nya kuota nya havis",0,True
"Itu pak Bahlil melek gak sih apa gak berani, ikut akademy coboi dolo Atau cuan juga",0,True
@H2O5519di jatah itu kan bagi yg kurang faham jalurnya yg faham bisa bawa puluhan drum,0,True
"Benik ngaco brutal, ga ngerti bisnis migas, ga ngerti standar operasi kilang ngoceh sampah… 3 kilamg singapor itu 1.5jt barel/hr dgn buffer smp 1 bln tauk? Indo 7 kilanh kecil tua2 cmn 600rb an barel/day. Mau ngalahkan singapur? Skala ekonominya aja sdh bumi langit, ya minyak kita pasti mahal. Lagian dah lama indo berhenti jd esportir, jangan ngarang cerita SD. Bangun kilang SEKARANG apa masih visible? Ini mentri sok bodoh banget, kilang itu proyeksi 50thn, sekarang negra2 mulai beralih ke green energy, thn 2035 eropa bakal larang mobil bensin, neg lain pasti menyusul, trus kilangnya? Kirim ke rumah nya purbaya aja buat sarang tikus",0,True
Bagaimana gak biadab bos. Orang salah buat pakai materai 10000 beres,0,True
Gilaa pasti tetangga lu sering2 bagi2 uang ke orang sekitar yaa biar nutupin dosa nya,1,True
"gila banget bang, pikirannya perut sendiri doang",0,True
@rumi21-d1f Setuju hasil buminya banyak ..miris.....rakyatnya terus dijajah .sama bangsanya sendiri ...,1,True
"@Bennix ga jauh beda sama mbg bang kedepannya kalo tidak bisa Terkontrol dengan baik ga menutup kemungkinan melahirkan mafia2, apalagi yang dikorbankan anak penerus bangsa.. Makane harus hati2 sekali",0,True
"Pemilik SPBU daerah kami malah jatah edar satu truk 6-8 tangki yg 2 dijual sendiri ke pabrik... Yg bocorin mlh anak buahnya sendiri, rahasia umum di terminal...",0,True
"@alichsanali isilop juga ada, pernah punya kenalan jd makelar gitu tp denger2 dia dah meninggal kecelakaan mobil padahal masih muda,",0,True
@seannetra parah ini... Itu cuma beberapa jam motoran loh 1 tangki bebek masih sampe,0,True
Welcome To Indonesia,0,True
"@DanurKinalis berarti bisa jadi solar masih ada tapi buat jatah perusahaan ya bang, jadi truk2 dan kendaraan lainya ga kebagian sisa itu",1,True
"Tetangga gua POLISI SUKA NGANGSU (beli solar2 di SPBU buat di jual ke industri)Punya 2 pik up buat nguras semua SPBU di PATI dan KUDUS.Namanya yayan ORANG PATI,JAKENAN .DS.KALIMULYO",2,True
"@ryannining2017 ngangsu pickup masih mending, lah dia punya truk tangki beberapa unit",0,True
"@DanurKinalis tangki y udah di modif tntunya bang,",0,True
Makanya shell kosong smua sisa diesel aja 1 bln ini.. bisanya pertamina monopoli spy dpt cuan bnyk n ga bisa bersaing secara sehat..,0,True
@H2O5519los apa pakai jirigen buat disel sawah saja sangat begitu sulit ... Harus pakai surat izin dulu,0,True
Sahroni kan main sebagai mafia minyak,0,True
"@Bennix Bukan Bensin, Om. Yang harus dihilangkan itu SUBSIDI SOLAR! Setiap Liter Solar yang dijarah sasaran nya, dibayar oleh RAKYAT sebesar Rp. 5.150. Kalau satu hari saya jarah 200 liter, maka saya MAKAN DUIT RAKYAT Satu Juta Rupiah. Makanya banyak Truk tidak mau bergerak dari Parkiran sekeliling SPBU.",0,True
Semua lini omset negara dan proyek negara PASTI di korup para ASN pjbt NKRI. Coba institusi mana yg bebas korup? Lha wong keagamaan saja korup,0,True
Kumpulin data dirut BUMN dan PLN .. Tinggal kita cari alamatnya.. Pengadilan ditangan rakyat.,0,True
Nah mungkin si black mamba juga begini ya?kan dia ngakui dulu kerja mafia minyak,0,True
Sebut aja namanya bang,0,True
"@Bennix lo kok berani banget, bukak bukaan keburukan sekolah sampai pertamina, seandainya di laporin emang gak takut ya?",0,True
Wkwk tau sendirilah,0,True
@YohanesKristiyono semua nya asyuuudahlah️,0,True
Kerja si Mulyani apa aja slm ini .ko baru di buka SM Mentri keuangan yang skrg,0,True
Dari zaman Dinosaurus .sampe Kiamat.BUMN jadi.sapi perah /ATM.buat.pejabat - penguasa. Cuma orang gila yang ngga doyan duwit apalagi duwit haram. . .,0,True
"@JehtBenben mobil yg angkut belum sampai di SPBU aja mobil tengkulak udh berjejer Ngantri. Solar masuk ke SPBU hanya formalitas aja mending bongkar di luar aja. Percuma. Para tengkulak minyak mengerahkan banyak mobil nganggur untuk mengantri, mobil nganggur di sewa hanya untuk mengantri. Nnti ada oknum aparat yg membagikan karcis antrian. Ahh sudah lah. Sudah terlalu muak melihat pemandangan ini",0,True
@H2O5519bukan di batasi. Tapi yg antri tu mobil tengkulak minyak rata rata. Kadang mobil rongsok yg ngk layak jalan lagi di pake buat ngantri. Nnti mrk bongkar di gudang biasanya. Dan gudang nya ada oknum oknum yg jaga,0,True
lokasi,0,True
Bisnis akal akalan alias pembohongan,0,True
"@seannetra jangann, nanti pada nanyi kulihat ibu pertiwi lagi. Cape...",0,True
"@KitaPunyaCerita99 yg ber uang jdi penguasa ,itulah negara konoha",0,True
Revolusi,0,True
Jangan kan KILANG MINYAK BISNIS BESAR MBG atau makan siang Bergizi aja' di sabotase Indonesia banyak musuh dalam selimut nya,0,True
"@Bennix penghasilan negara hanya dari pajak,kemana tambang dan perkebunan negara uangnya ? Negara kaya kok hasil dari peras rakyat doang",0,True
"Setiap orang yg mengambil bukan hak nya maka itu dosa dan klo dosa maka matinya akan masuk neraka, nanti akan dibakar diapi neraka.",0,True
@Bennix secara logika pemerintah dan BUMN jadi marketplace karena lebih mudah dan saat transaksi pasti dapat ve dari harga minyak dengan pengusaha Singapura. Jadi sebagai penyedia saja sudah untung dari pada hasil sendiri susah dapet ve karena data ada dimana mana keluar masuk.. lebih instan pemasukan cara berfikir mereka. Pak purba membongkar semua karena sudah paham kelakuan BUMN yg pemalas,0,True
@KitaPunyaCerita99 iya semenjak Ahmad Sahroni tumbang dpr takut mau ambil alih.. karena bos Pertamina sponsor Ahmad Sahroni secara ga langsung menguasai DPR dan BUMN. Sekelas partai yg sangat minim di dpri tetapi mempunyai pendanaan sangat besar karena menjaga bos Pertamina agar selalu sejahtera,0,True
"Dan, para mafia2 itu sdh begitu lama bermain serta menikmati hasil bisnis serakahnya, mrk merasa aman krn kuat backingnya... Apapun... Kata Presiden ke 7 - Negara tdk blh kalah,.. - Macam2 saya gigit sendiri Kata Presiden RI ke 8... - Korupsi hrs ditindak tegas. - Rela mati demi membela Keadilan , Negara dan Rakyatnya. Pernyataan positif sangat ditunggu hasilnya. Salam NKRI, ️️️NKRI🇲🇨🇲🇨🇲🇨",0,True
"ceweku pernah cerita dulu ayahnya pernah kerja dikapal muatan minyak cuma kerja 5 bulan total tabungan atm tembus 300jt langsung dalam sekejap,yg kuli aja segitu apalagi yg atasan,korupsinya gila gilaan pastinya",0,True
@JehtBenben solar di kalimantan ngantri ada jatah oreman dan partai coklat..setiap mobil itu jatah premannya 200rb,0,True
Hufft... Para sekali. Rakyat harus diedukasi terus dg hal2 demikian. Klo penegak hukum tdk bisa berbuat apa2 biar rakyat yg bertindak.,0,True
Terang benderang kejahatan kok g bisa hilang Apa pekerjaan yg berwenang.....?,0,True
@H2O5519jatah preman+parcoknga yg ngeri satu mobil itu 200rb jafah mereka,0,True
@JehtBenben di Kalimantan solar nya bnyak di pke buat tambang om.,0,True
"Maka nya om,kalau yg korup nggak di hukum mati,kagak bakalan maju indonesia ini,coba contoh presiden Burkina Faso,itu yg harus dicontoh.",0,True
@seannetra masuk akal,0,True
"setahu saya bang , bnyk penyelewengan bbm ilegal dr palembang sekayu dikirim ke pelbuhan dumai sana untuk mengisi kapal2 tangker singapura , jadi indonesia itu beli bbm dr indonesia sendiri . kan bodoh itu .",0,True
Knpa presiden/pmrintah kita klah SMA Mapia prtmina?!dan knpa sudah tau rugi terus knpa tidak di pecat aj.,0,True
"emang harusnya pejabat yang korup hukum mati ,biar yang mau korup pikir 2x ,yang nolak brarti emang dia punya tujuan korup",0,True
"UDAHLAH GANTI MOTOR DAN MOBIL LISTRIK, PASTI MAFIA MINYAK BINGUNG",0,True
Wih orang Telkom maen ginian haduh dasar komplotan rampok gak mandang dari mana kedinasan kalo sdh jadi komplotan rampok ya jadi mafia,0,True
Lu punya gitu mobil listrik? Apa?,0,True
"Ahok aja cerita tentang Pertamina ngomel2 Ampe merah mukanya, pdhal udah janji mau berubah gak marah2 lagi..",0,True
de,0,True
"@JehtBenben bukan cuma kalimantan, papua juga antrinya ngeri sampe bisa bermalam di antrian",0,True
"@seannetra betul daerah cianjur selatan, Sukabumi Selatan ga ada BBM subsidi atau mungkin sampai ke Garut selatan juga gak ada🫠",0,True
Lebih bahaya dari narkoba Luar biasa,0,True
Lanjut pak..sampaikan kebenaran pada rakyat. @JehtBenben,0,True
Om Bennix jalan2 aj ke kalimantan liat aj klo banyak Toyota Panther ato Isuzu Kijang yg ngntri sepanjang jalan..psti paham,0,True
"@Bennix ajukan tau suarakan Undang Undang Pengkhianatan, Bung",0,True
"Sama daerah ku juga kak, ada pemain solar , sehari aja kelas desa aja pemainnya itu bisa ngumpulin 10 sampai 20 ton . Sehinggga supir2 truk sama pengguna kendaraan solar yg beli di pom pertamina sampai sering tidak kebagian",0,True
Setuju pak Purbaya mengawasi Pertamina dari mafia2 migas,0,True
"Tolong dicek juga selain korupsi, bagaimana sistem pengupahannya. Dari gaji pokok dan tunjangan lainnya secara total per bulan berapa besar ya?",0,True
Indonesia miskin Singapore kaya haha,0,True
@Bennix om knp ya di negara kita bmyk tikus nya greget bngd yaa,0,True
"@H2O5519gak ,solar tetep dibatasi 200 liter",0,True
Mantab Minta mentah di jual Lewat dolar Beli pakek dolar Mantab,0,True
Perusahaan Kembang api hahaha,0,True
"@JehtBenben gw org jawa baru pindah ke kalimantan ,,, miris liat kondisi kalimantan ...entahlahhh para pemudanya pada kemana kaya damai semunya gak ramai protes & kritik ke pemerintah",0,True
"Ya betul kami rakyat kecil butuh beli solar buat hand tractor untuk mengolah tanah pertanian hrs nunggu bbrpa hari karena peraturan/ perijinan..urus surat pengantar rt ke kantor desa,pkai sku(surat ket.usaha),lalu ke badan penyuluhan pertanian.hbis itu disuruh nunggu krna hrs dikirim dulu keinstansi lain lagi.nunggu nanti dihubungi..ribet..proses cari barcode beli solar utk pertanian begini ribetnya",0,True
YG MENGANGGAP KINERJA PURBAYA LEBIH BAIK DARIPADA SRI MULYANI...,3700,False
lebih baik juga dari si benix,42,True
Bagian Emas vs TAI,26,True
"SM cerdas tpi level staf, pur ini leader... kelihatan",63,True
Bagus setelah maleysia Dan singapura dikatain inflasi jelek? Sama aja Kali,7,True
Begging like?,4,True
Purbaya cinta Rakyat vs Srimulyani menyenangkan Pejabat & DPR MPR,71,True
"awas, PURBAYA banyak yang incar, perlu pasukan penjaga tuh ..",57,True
"Sebenernya sri mulyani juga bagus klo ga terikat sama yang namanya KEPENTINGAN, semoga pak purbaya terus independen dan mempertahankan prinsipnya..",37,True
"Baru juga mulai. Sesuai omongan beliau, biarin kerja beberapa bulan dulu baru nanti dikritisi",15,True
penghargaan SM harus dipindahkan ke Purbaya..,9,True
Ketika anda membiarkan perempuan memimpin,11,True
Harusnya menteri2 yg lain di hilangkan aja....cukup satu Purbaya. Percuma jga banyak Mentri gak tahu kerja....taunya cuma Nerima setoran aja. Negara mengepul pajak rakyat ...buat subsidi macem2 ceritanya tapi kenyataannya utk kasih makan dan hidup mewah org2 di dlm BUMN. Gak perlu pinter utk jadi koruptor....gak perlu sekolah tinggi2 klow kerjaannya Nerima setoran.,9,True
Antara langit dan bumi klw sama Sri Mulyani mah,13,True
"Gak nyambung komenan lu boss, ini Purbaya vs Pertamina, bukan Sri Mulyani...udah2 la boss, move on aja....",3,True
Termul majakin Mulu bosen ma nenek itu,5,True
"wahhh, jauh lahhh, yg 1 cowboy ugal ugalan, yg 1 nya ......",0,True
"Purbaya membuat negara dalam bahaya, ibarat telur diujung tanduk.",2,True
"Belum ada bukti keberhasilanya udh disanjung2, padahal baru omon omon",5,True
Biasanya laki laki itu lebih logis daripada wanita,8,True
"Ya jelas beda , SM mah sukanya nyekek rakyat mulu dan tidak pro daya beli , kalo yg sekarang mah udah keliatan pro daya beli dan pro rakyat",7,True
Srimul sepertinya termul juga. saling melindungi,4,True
tapi di channel Rhenald Kasali dia dihina2,1,True
bu SM 20 th menkeu,2,True
"Baru jabat, jangan karena om benix bilang favorite kesannya jadi dia perform, liat performance nya beneran duluuu.. saya Masih netral, beliau Masih baru mulai, semoga lebih baik, tapi liat grit nya than beneran kah? Apa do awal2 aja (ahem ada ahem)",4,True
Pak Purbaya berani labrak Bu Sri Mulyani gamau kotor tangannya,3,True
,0,True
BADUT lama diganti sama BADUT baru,3,True
"Jokowi sudah acak acak tapi emang dasar DPR nya juga ikut bermain n para parpol, ahok di pasang dimainin, dia tau pertamina backing nya itu DPR n partai,dibikin lah kartu kredit para petinggi BUMN dihilangkan, sempet di halangi oleh DPR n ahok dimusuhi, sri mulyani menteri yg pelit n konsisten dan komitmen, dia bener bener ngejaga itu duit, sebenernya Purbaya ini bukan urusannya, itu urusan menteri SDM, tapi emang sengaja digoyang lewat dia, pertamina terlalu kuat bukan pertamina aja yg kuat, solid n udah terlalu enak. tapi orang orang yg di balik kekuasaan itu banyak pengkhianat. Sri mulyani ngurusin uang keluar masuk para kementerian dan dia banyak gag disuka sama pengkhianat pengkhianat.",2,True
So far Purbaya jago ngomongnya. Hasil kerjanya blm ketahuan.,2,True
Sudahhh jelass...rakyat harus dukung..jangan sampai pak Purbaya kerja sendiri...ini pasti banyak di musuhin sama pejabat lain yg bermain...miriss di konoha,1,True
@JonKomen SM cerdas? cerda merampok dan mendukung perampok,0,True
"Kita liat dulu, jangan kemakan narasi ""barisan sakit hati""",1,True
jauh lebih baik... ayo kita suara rakyat kasih pujian ke pak Purbaya buat DP kepercayaan... artinya jangan sampai susah payah kerjanya pak purbaya tanpa dipuji malah keduluan dilobby para koruptor... ayo puji dan jaga pak Mentri keuangan sebagai pejabat yang diakui rakyat Indonesia_,0,True
"harus dia yg jadi presidennya,kapasitas dia melampaui bos nya",2,True
Jauhh bgt,0,True
Belum tau hasilnya,1,True
"Jauh ibarat srimul batu sirtu, pak Purbaya emas berliam.",1,True
"gausah banding2 in si Purbaya kerja diluar jatah kerja mentri keuangan, jatah Presiden itu seharusnya",1,True
