cleaned_comment,likes_count,sentiment_score
"sahkan undang undang pemberi suap bebas dari pidana !!! sumber dari korupsi adalah pejabat negara yang menerima suap dan pejabat negara yang memeras. tidak perlu undang undang perampasan aset, karena juga akan menjadi ladang pungli baru yang lebih mengerikan. karena hukum bisa di mainkan sesuai kebutuhan memeras. senjata ampuh berantas korupsi adalah berikan rakyat hak mutlak sebagai pengawas koruptor. caranya bebaskan pemberi suap dari pidana, maka pejabat pasti takut untuk terima suap. karena rakyat akan menjebak koruptor lengkap dgn segala bukti nya. sehingga tidak saling melindungi dan saling menghilangkan barang bukti catatan koruptor tidak bisa sendirian, kecuali ada yang bisa di suap dan penguasa yang bisa bekerjasama",2,-0.8789870366454124
maksudnya yang rasional gitu,0,-0.7055451944470406
"bicara yg baik2 krn itulah doa dan optimisme. dijelaskan target dan skema yg ditanyakan wartawan, dibilang sombong. gak ada yg benar kyknya mnrt anda. trs maunya yg gmn? yg kmrin bnyk diprotes, yg skrg dibilang sombong, piye karepe.",1,-0.9932885018642992
"haeusnya optimis buat meyakinkan pasar investasi bukannya sombong, kan dia emang di tanya pengalamannya apa hmmm",1,-0.08563283085823059
"gak perlu gelar profesor doktor klo ujung ujungnya nambah pinjaman hutang. intinya saat ini stop proyek infra structure mercusuar, seprti rencana proyek kereta cepat jakarta bandung surabaya dan ikn lebih baik stop daripada menggerogoti apbn",1,-0.8843978196382523
ini orang hebat mungkin bisa lebih baik dari sri mulyani baguslah indonesia lebih cerah smg pajaknya di di kurangkan krn negara kita uangnya ruiabulan dolar,0,0.09913590550422668
baru ini menkeu omon omon,0,-0.7681049683596939
"baru diangkat biasa ngomong gitu, tp setelah ini dalih sdh disiapkan,",0,-0.08883429726120085
"optimis adalah nilai jual supaya seseorang punya gagasan bisa di pakai atau di terapkan di pemerintahan. contohlah bila jablud punya gaya berbicara yang optimis saat bekerja pasti akan di pakai, ditambah dengan menunjukan segala prestasi prestasi yang pernah di lewati pasti atasan ada keyakinan penuh kepercayaan sebaliknya bila pesimis sudah pasti akan di arahkan pulang ke rumah",0,0.9064468219876289
ya setidaknya optimis dulu,0,0.5015391707420349
biasanya yang sok sok an awal tu tong kosong nyaring bunyinya,1,-0.994034065050073
lebih baik kerja nyata dulu baru omon omon..rakyat sdh stres isi dompet semakin hari semakin tipis isinya.,2,-0.9959415594348684
ntar cm omon omon..,0,-0.9929019891424105
iya he kelihatan sombong nada bicaranya,0,-0.9969016042305157
beda antara optimis sama sombong,0,-0.9902155888266861
belum kerja uda bicara banyaktunggu. kerja dulu pak...,0,-0.9192231972701848
"hmmm kita lihat ,mampu ngk teori anda dengan kenyataan kualitas masyarakat indonesia",1,0.5547890365123749
"omon2 beranak, ekonomi dunia sedang sulit kok bisa dengan mudah mencapai 8 ? 5 aja deh dgn data yg akurat.",0,-0.3168185353279114
ini orang sombong banget seh... blm kerja uda bicara banyak. kerja dulu pak.jgn anggap sepele,1,-0.9977806032402441
"kelihatannya sama gerindra itu, besar mulut doang.",1,-0.9875611663446762
serba ajalah kalau ga biar kau aja yang jadi menteri keuangan kita semua harus optimis buat kita semua ini kalai sri hobby cari hutangan trus beban ke rakyat gara kebodohan presiden dulu orang udah banyak minus nya kok masih dipakai bapak presiden melihat masih ada celah di tubuh menteri sri .,0,-0.986093517858535
"curiga blh jln trs ,tp jng menuduh dl,, cb kita lihat kinerjanya dl,, nt lbh baik apa nggak ,, kl lbh baik nah itu yg kt harapkan,, tp kl sm aja ato lbh parah br kita rame,,di demo lg. biasanya ngelola uang tuh lbh hemat wanita drpd laki².",0,-0.8302701078355312
"tipikal org indo, bapak ini baru bgt dilantik udh dibilang sombong padahal dia kan cuma jawab keraguan publik dan mayoritas kita juga pasti banyak yg belum tau siapa bapak ini jadi ya dia jawab pengalaman2 dia biar publik dan pasar optimis keuangan negara ditangan org kompeten, jangankan dia anak bayi pun udh bisa diliat masa depannya sama org indo berdasar tanda lahir",0,-0.814927451312542
"mentri baru "" saya tahu cara memperbaiki ekonomi....yaitu pajak saya naikkan",0,0.27749817445874214
semoga aja benar kata2 nya itu harapan rakyat,0,0.8850945495069027
menteri keuangan kok jadi menteri ekonomi?,0,-0.9941467696917243
menteri yg kmren sadis. kalau yg ini muka pelawak.,0,-0.9967344034230337
maunya di ganti siapa. apa di ganti bro kaka,0,-0.9843521905131638
blm blm kok gt,0,-0.5111245885491371
itu bukan sombong tp bentuk optimis orang cerdas... dan kita tunggu aja hasil nya semoga ga lebih parah dari yang lama,1,-0.2556171715259552
minimal udah diganti aja gw udah syukur..,1,0.729623332619667
gabisa bedain mana joke mana yang serius. serba salah.,0,-0.9962626758497208
jiaaaa d liat dr wajah expresi nya ini mah calon2 ini......hahaha,0,-0.9567681793123484
itu namanya meritokrasi. bukan sombong tapi faktaaa . lu tinggal duduk manis gak usah bacot !,0,-0.1959885060787201
yg penting optimis dulu.. semoga lebih baik dan jangan pro koruptor ya pak.,0,-0.34465453028678894
"maaf,jgn bawa2 nama pk jokowi...nanti pasti ada yg kpanasan",0,-0.9946286550839432
"sepinter apapun manusia, tak mampu bs menyelesaikan semua msalah di muka bumi ini. ini pesan sunan kalijogo pd karebet, dlm film jaka tingkir.",0,0.06251160800457001
"gpp sombong, yang penting jangan malas, itu sama saja jadi beban negara,",0,-0.9922352135181427
masa s2 s3 bidang ekonomi jadi menteri keuangan.. nggak nyambung nya di mana ??? pengalaman nya juga seabreg di budang keuangan...,1,-0.9758518007583916
optimis di kira sombong......pesimis di kira tidak mampu.....yg anda minta org seperti apa yg di inginkan...... biarkan mereka bekerja dgn strateginya..masyarakat cukup mengamatiii.....memberi masukan jika memang berada di jalur yg salah...,0,-0.9450230058282614
"hati hati pak menkeu, tagihan hutang negara menanti anda gak lama lagi",0,-0.3954063355922699
"semangat pak mentri, rakyat menanti perbuahan kearah lebih baik",0,0.9308152757585049
kayak ya bau bau krisis ekonomi berulang lagi,1,-0.9961336330743507
"bicara nya waduh ""menyejahterakan",0,0.9788727760314941
husnudzon aja lah....semoga emang ekonomi bisa cepat membaik,0,0.9007410369813442
ini masih saudara sudewo bupati pati bkn,0,-0.0056827372754924
"kl melihat cara kerja kdm, jawabarat skrng jd keren, yg td nya smua nya serba amburadul.. bgitu jg mngkin keadaan ekonomi, yg awalnya kt mlihat sngat sulit, sbnernya ad orang2 yg mampu untuk menangani nya. smoga saja pda keluar jd pemimpin orang2 cerdas yg kemampuanya komprehensif sesuai jabatan nya",0,0.8838506601750851
begitulah kebanyakan netizen 62,0,-0.9154761414974928
"maaf pak yg penting dicoba dulu pak, jangan.omon omon dulu, dan tolong coba canangkan pola hidup sederhana yg dimulai dari para pejabat sampai pejabat yang paling bawah",1,-0.6707295328378677
asal jangan taunya pajakin masyarakat.,1,-0.9934368679532781
itu lah kita yg jelas kita doakan semoga kedepannya lebih baik,0,0.845657816156745
gw juga tau bener cara memperbaiki ekonomi negara ini.. ga susah kok... ganti para anggota dpr dan gw naik jd presiden,0,0.9867247589863837
"bedain antara optimis dan sombong.. bpk itu bilang dia menguasai bidangnya,dan itu pernyataan yg sombong bukan pernyataan optimis.. klo pernyataan optimis dia ngajak semua org buat pantau bersama kerjaan dia.",0,-0.9617067882791162
seneng gue dgn orang optomis,0,0.9919038955122232
mau lo gimana blok,0,-0.9774704060982913
percaya diri itu harus,0,0.9416892966255546
apa an sih lo bahas gubernur medsos ga nyambung lo,0,-0.9974270453676581
"gak nyambung gimana,, dia doktor ilmu ekonomi kocak",0,-0.9778317492455244
5 33 gw dah menteri keuangan?,0,-0.003344554454088211
sabar nanti ditengah tengah tugas melempem,0,-0.9969909804640338
"salah lagi,orang oktimis, dukung,gitu..",0,-0.9959484403952956
mungkin bener yah sprti tuntutan rakyat mahasiswa agr pemerintah dpr sahkan uu perampasan aset dan hukum mati koruptor jd salah satu syarat nkri bs maju,0,-0.7580161392688751
omon omon,0,-0.9786176355555654
banyak buzzer yg belum bisa move on,0,-0.9861453926423565
baru sejam di lantik uda di hujat,0,-0.9885912509053014
ini lah tong kosong nyaring bunyinya,0,-0.9940933503676206
yg begitu tuh bukan sombong tapi menyebutkan prestasi dan pencapaian kepada publik karena menkeu yang baru ini tidak dikenal banyak masyarakat. klo yg gini ngga paham masak aja di dapur!!!,0,-0.943571699783206
"hati"" pak menteri keuangan yg baru dilantik soalnya di sekitar anda bnyak tikus2 kantor yg berdasi,klo bapak di ajak mencuri uang rakyat sama anggota dewan dpr jangan mau ya pak,ingat ya pak klo bapak itu karyawannya rakyat.",0,-0.9896443306934088
keuangan nkri tambah tenggelam,0,-0.9937796015874483
ini mah contohnya bos.. siapa tw ad orang2 ky kdm lg yg mampu mimpin baik di bidangnya masing2. bgt bos,0,-0.3301761746406555
beliau lagi meyakinkan pasar cok,0,0.043463499285280704
"optimis memang perlu, hanya saja ini perkataan yang dikeluarkan dari mulut pejabat dan kebanyakan ketika menjabat tidak sesuai omongan yang dia lontarkan ketika awal menjabat, contoh paling dekat baru baru ini eben ezer . maka dari itu rakyat memiliki keraguan dan menuntut praktik daripada omongan belaka.",0,-0.9878014619462192
"ini mentri aspirasi demo , kita lihat aja jangan ada menyalahkan, karena ini kemuan rakyat , semuanya harus sesuai dengan aspirasi walau bukan bidangnya yang penting pintar ngomong. tapi saya ragu ya....",0,-0.9935139031149447
"menteri keuangan memang harus begitu , tetap optimis",0,0.7079043621197343
"kita lihat dulu kinerjanya, yg penting srimulyani sudah diganti..",0,-0.006641246844083071
blum udh bnyak momong,0,0.02519768849015236
udah bisa la si sri mulyani ditangkap.,0,-0.924148288613651
"sy percy pak purbaya mampu,krn dia tau kelemahan kebijakan bu sri kmrn",0,0.11073985463008285
buktikan pak..,1,0.9737504669465125
semoga bukan mulyani jilid 2,0,-0.2655513333156705
gw liat rekam jejak digital nya nih mentri boleh juga sederhana hidupnya... hahah foto naik bajaj di jakarta bisa di liat di akun medsosnya,0,0.07853012159466743
"jelas, krn konoha, coba bkn",0,-0.10496581811457872
menteri keuangan memang harus optimis di media soalnya dilihat investor di seluruh dunia,0,0.7602494871243834
resafel kyak gini dr zaman dulu sdh biasa hasilnya juga biasa,0,-0.9832036653533578
akhirnya gini salah gitu salah emang rewel ya,0,-0.996794757375028
selamat pak..semoga amanah,1,0.9064077045768499
masa anda tidak tau mana yg sombong mana yg nggak,0,-0.9950407235883176
"yg penting jgn mau d calling 2 , pengelolaan perusahaan negara harus jelas jgn bilang rugi rugi terus sementara yg d korupsi gajelas uangnya gimana",0,-0.9910415366757661
didukung apa katanya mudah2an benar,0,0.8880140166729689
ini lah kalau hati penuh kebencian,0,-0.9965903734555468
sippp...tp kalau omon2 doang tapuki wae,1,-0.7832997813820839
harus optimislah.. kalau ragu ragu mnding jangan jadi mntri. masa belum apa apa udah pesimis.,0,-0.9809435214847326
"ubur ubur ikan lele, jangan tak kabur le",1,-0.9868238037452102
ini yg dinamakan optimistis dan percaya diri bos mantap,0,0.9916837599594146
itu karena menkau nya bukan dari geng,0,-0.9688383033499122
saya percaya sama alumni itb,0,0.9843924586893991
"cangkemu, orang optimis lu bilang sombong. lu contoh salah satu manusia sensi.... semua serba salah",0,-0.9975454235100187
ojok mangkelan taaa,0,-0.9945681589888409
"ini bagus percaya diri,semangat pak,biar rakyat sejahtra",0,0.9843688197433949
"iya, slow aja pak, buktikan dulu ah, nnti prank lahhhh...",0,-0.9215923864394426
siapapun mentrinya kalau korupsi berjamaah masih ada.negara pasti hancur.sahkan uud perampasan aset dan pemiskinan para koruptor.bila perlu hukum mati hanya itu obatnya.kalau ingin indonesia maju.,0,-0.9916345959063619
ga ada benernya,0,-0.9964792934479192
"memang dia hebat koq.. ,selamat bekerja menteri baru..",0,0.9863103365059942
"ternyata muridnya mulyono juga... semoga sesuai dg sombongnya, tdk mbual...",0,-0.9567955620586872
"menurut sy jawaban bpk menkeu bukanlah sombong melainkan rasa optimis utk mengatasi keadaan, jadi kita doakan saja semoga beliau diberi kemampuan utk mengatasi keadaan ekonomi saat ini shg rakyat sejahtera tanpa menaikkan pajak yg menyengsarakan rakyat menengah kebawah pas2an, bismillahirohmanirohim selamat bertugas ya pak sehat dan sukses selalu",1,0.8708579260855913
"pak mentri brcandanya bikin kita juga ikutan senang dan semangat bukannya sombong bro,,,dia orangnya memang nyantai cool dan kelihatan cerdas ini pak mentri kita",0,0.9936132326256484
"dia kan di tanya, dul",0,-0.002679518307559192
smoga sj msmpu....,0,0.9446243620477617
"menurut sy beliau optimis dan itu bagus, kita doakan beliau berhasil mengatasi keadaan ekonomi saat ini yg melambat menjadi cepat maju meningkat, rakyat tidak terbebani pajak, hidup aman, makmur, sejahtera terjangkau semua kebutuhan hidup",0,0.9938545150216669
"kawal aja, ingat laporan hasil kerja tahun pertama untuk memastikan pastas kah bapak duduk disitu",0,-0.2764379121363163
waow pd optimis.,0,0.9535672329366207
mungkin dia merasa paling pinter dan berpengalaman dinegeri ini . jd komennya bgt .,0,0.9786072075366974
entah kenapa gw rasa ada yg ga beres sama ni mentri baru. tapi kita lihat aja.,0,-0.17161995684728026
"blm apa sudah sombong, hawatir tong kosong nyaring bunyinya",0,-0.9973555778269656
"ingat ucapan itu do,a . ucapkan yg baik baik dan optimis jngn pesimis .",0,-0.17980852723121643
seharusnya kamu yg jd menkeu nya . kamu kn smart,0,-0.12889640033245087
mungkin dia sedang menenangkan pasar yg lagi psimis,0,-0.005754977464675903
"bukanya sombong tapi, ini cara agar pasar saham tidak jebol . perkataan mentri ekonomi bisa jadi patokan investor",0,0.04154302179813385
lulusan civil engineering jd bendahara negara?? tak salah ini !?,0,-0.9785271452274173
bacot doang emang gampang,0,-0.9868970569223166
saking senangnya di angkat jadi menteri ketinggian ngomongnya awas lo kalau ga terbukti siap kupingnya panas di kritik yang pedas oleh rakyat,0,-0.9319087527692318
"mirip2 rizal ramli, siyap2 .....",0,-0.9724978609010577
"agak laen..tapi saya suka gayanya , semoga bisa benar benar terbukti..",0,0.9930582424858585
saya suka dg level percaya dirinya,0,0.9946246461477131
yang penting bpk bukan petugas partai dan bekerja utk rakyat,0,-0.5636552600190043
"setuju, jgn cuman omon"" pak buktikan 100 hari kerja, ad bukti atw lebih parah dri menteri sebelumnya",1,-0.9909733061213046
"terlalu sombong mentri keuangan,jangan takabur pak,buktikan pak dimana waktu yg akan menjawab kemampuan bapak",0,-0.9760329462587833
sombong harus.... asal bisa membuktikan ndak asal omon.,0,-0.9970956183969975
kira2 kebijakan apa yang di lakukan untuk memeras rakyat,0,-0.9601666283560917
latar belakang beda dg bidang yg diemban sperti menkes. mdh2 bs ngatasi n cari solusi yg terbaik.,0,0.5017159283161163
"dikiranya jdi mentri keuangan mudah,sry mulyani sj punya pengalaman di bank dunia..masih ad kekurangnya.",0,-0.15540889650583267
pejabat baru mmg gitu harus optimis,0,0.8670390024781227
mari kita berdoa dan berharap agar pernyataan mahluk istimewa ini dapat terwujud dan negara konoha terbebas dari gejolak ekonomi,1,0.7770331092178822
"semangat pak menteri baru...saya sangat mendukung...beri kesempatan yg lain, bu srimulyani sudah terlalu lama...",0,0.1478234827518463
anda menilainya sombong sy menilainya optimis,0,-0.9944595331326127
"hrs optimis dong ,kalau nggak berhasil masyarakat hrs demo lagi",0,-0.9896548634860665
blm apa apa udh d cela aja. apa yg sombong sih....serba salah ya..... doain aja....,0,-0.9963155621662736
kliatannya salah tempat kalau tau cara memperbaiki ekonomi negara seharusnya jadi menko perekonomian saja.,0,-0.982723948196508
"yg baju putih keliatannya ""mentri"" sesungguhnya.",0,-0.8787790648639202
nampaknya bpk.menteri terlalu over sehingga kesannya sombong ... mudah2an bpk menteri bisa kerja melebihi ibu.srimulyani,0,-0.9805839145556092
"kalau mnrutku bukan sombong yah, saat ini aja beliau udah kerja. karena market itu juga btuh namanya stimulus kepercayaan biar bisa jalan lebih baik. gimana hasilnya nanti kita lihat aja. beliau orang lps yah ? lembaga penjamin simpanan shrusnya relate ama perbankan dan keuangan jdi mgkin cukup diapresiasilah, walaupun tantangannya gk gmpang.",0,0.9456896428018808
"udah diganti kasih kesempatan untuk membuktikan, optimis boleh pesimis boleh tapi jangan berlebihan",0,0.124764084815979
orang munafiq yg bikin begitu salah begini salah.,0,-0.9966358134406619
menteri nya juga baru dilantik belom juga kerja udah jumawa,0,-0.9896712307818234
"yg penting ngomong dulu masalah kinerja belakangan,",0,-0.03347292775288224
jos mantap harus yakin karna allah bersama orang yg jujur tegas semangat,0,0.9881418249569833
org sombong tdk disukai allaah.,0,-0.9965077331289649
"semoga menkeu yg baru bisa membuktikan omongannya, maaf kesan saya kok sombong",0,-0.9960732006002218
"aloe,pak mentri anyar anda pakai otak dan hati,,, sederhana dulu ,jgn sombong diliatin ama publik,,, yg penting kerja dulu dan buktikan biar publik beri penilaian ok,,,",0,0.030898317694664
itu bukan sombong..tapi optimis berpengharapan besar .aduuuuhhh payah,0,-0.9839971084147692
jadi warg jgn saling mencari sisi lemah bro...kita hrua bahu membahu...jgn hara gara dasinya gak merah ...mulai brfikir sn sni,0,-0.961821592412889
termul juga kayanya....,0,-0.9950946242315695
angop....,0,-0.8491601645946503
pura pura baik ujung ujungnya korup... negeri konoha gak lepas dari budaya korupsi...,0,-0.9959203000180423
iya ini kayaknya sok banget..,0,-0.9975756462081335
"ciri2 omong menyombongkan diri,tandanya tda mampu",1,-0.9871830777265131
dia gk sombong bru aj brp jm nongol udh bilg kyk gtu kmu aj jdi mntri,0,0.9473815634846687
optimis berlebihan jatuhnya toxic positivity,0,-0.7366447374224663
"harus oftimis,,,kerjasama masyarakat dan pemerintah hrus selalu akur.jgn sling memojokan,,,kaya dgn smberdaya alam hrs d klola dgn baik agr rakyat jg ikut makmur",0,0.9246041718870401
sesuai omongan wowo 2030 indonesia bubar wkwkw,0,-0.9887042578775436
"yg kan wartawan wawancara ,ya di jawab dong sama bapak nya masa bilang pesimis ,optimis dong dan doakan saja yg baik2",1,-0.8392213582992554
"yaa intinya do'akan sajalah mudah2an mentri yg baru lebih baik kinerjanya, rakyat sejahtera",0,0.9571845335885882
sebagai ekonom dia harus begitu.. itu namanya dia mencoba meyakinkan pasar.. kalo dia biaranya pesimis makin ancur dong pasar ihsg,0,-0.9569042436778545
optimis dulu boleh dong gays yg penting kerja jujur bismillah aja ekonomi membaik.,0,0.9016052205115557
yang pakai peci2 semuanya penipu ulung,0,-0.997197526099626
model bnyk cakap kayaknya ini orang,0,-0.8435294702649117
kerjasama pemerintah borosin duit pajak rakyat di peras haetanya buat bayar pajak gitu ya? wkwkwk,0,-0.9964155834750272
"dia bicara kyk gtu untuk membangun optimisme...dan spy pasar gak terlalu negatif at pergantian menkeu. pergantian menkeu sngt sensitif. isu mundur sm setelah demo itu gak bagus thdp pasar, reaksinya pasti negatif...itu mkny sm diminta menahan diri dan hari ini dianggap tepat krn politik dan keamanan udah dianggap kondusif.",0,-0.8358127251267433
belum apa apa sudah sesumbar!!! kita tunggu lah hasil kerja nya !!!,0,-0.2671050578355789
plesiden omon omon...memilih menteri omon omon juga. biar setara !,1,-0.9368936643004417
jangan lah muluk2 rendah hatilah,0,-0.9302920270711184
masa diwawancara pesimis ya bakal dibuly lagi,0,-0.995284930919297
bukan sombong tapi optimis akan ekonomi indonesia,0,0.9932284086244181
klo ngak ngerti jangan komentar... sok pintar,0,-0.9969378289533779
luar biasa bapak ini smoga sukses,0,0.9830009571742266
dia tidak menyombongkan diri tapi meyakinkan rakyat maka kita pegang perkataannya asal jgn tambah beban pada rakyat dgn segala aturan yg merugikan dan yg ada segera dibatalkan.,0,-0.949507586658001
kancuttan.....,0,-0.9896449411753565
pengen tau nanti ini orang kerjanya gimana. ibu sm bukan kaleng2 loh.,0,-0.5566541329026222
terlalau percaya diri,0,-0.90061429515481
jangan omon2 aja. langsung ada tindakan. buktikan dan jalanin amanah rakyat.,0,-0.9743217793293297
ente kmaren pajak naek aja protes di era siapa utang meningkat sampai bunganya aja ratusan triliun,0,-0.9950538674602285
"hutang indonesia banyak pak...bgmn cara melunasinya,,,apakah tetap menaikan pajak kepada rakyat",0,-0.636156789958477
50.50 berdoa aja lah.....,0,-0.4330308139324188
menkeu yg baru deeti ini? jauh panggang dari api,0,-0.9912628149613738
"omon"" ujung""nya korupsi kalo hukum masih pincang di negara indonesia",0,-0.996386083541438
"maaf, ini yg namanya strategi meyakinkan pasar, mungkin kalau nggak tau, itu terlihat sombong.",0,-0.9956274823052809
itu sebab pemikiran yg buntu ga berpikir maju..,0,-0.9964753285166807
btl menkeu terbaru harus buktikan ke rakyat sikat potong pajak besar2an.jgn spt ibu benalu muliany yg kerjanya tukang pajakin sana sini.akhirnya dia dipecat,0,-0.9950795385520905
