cleaned_comment,likes_count,sentiment_score
ini baru mentri punya skill dan nasionalisme indonesia.. moga bapak tetep amanah dan dilindungi allah swt amin,23,0.9593521044589579
alhamdulillah punya menteri yang punya hati. beda dgn menteri srimulat sebelumnya,671,0.9773227302357554
menteri srimulat bikin senyum anggota parlemen tetapi bikin melarat dan menangis rakyat,62,-0.9893978713080287
taunya cuma melayani pejabat kasi anggaran tinggi.. ke rakyat taunya pajak pajak doang. ga bisa apa2,30,-0.9956910198088735
sri sri nyahlah,5,0.8857073346152902
srimulat,17,0.43601301684975624
"pinter sih pinter ya, secara akademik pasti rangking 1. tp sales imf, biar indo ambil dollar trs boss nya untung dpt bunganya.",11,0.9564892500638962
luar biasa bpk mentri purbaya arif dan bijak,3,0.974225829471834
hahah srimulut,3,0.4372706562280655
"gak perlu menghujat,,kaya lu udh sempurna aja,,,kita juga harus terimakasih karena beliau udh jaga ekonomi tetap stabil disaat banyak negara lain terpuruk karena tekanan global,,,jangan cuma liat sisi kekurangannya aja",10,0.7797254249453545
sri mulyono?,6,0.006645037792623043
uh itu mah jauh beda yg sblmnya ngeret uang negara,2,-0.9926803545095026
klo sy ga salah' kan bu sri... jokowi pembangunan infrastruktur yg ugalan2 ga di imbangi isi dompet solusi nya efisiensi . naikkan pajak ga cukup akhirnya ngutang lg...dan lg,3,-0.9757992876693606
"makasih para pendemo kemaren,alfatiha buat affan",5,0.6038477658294141
turunkan sampoerna mild kuh jadi 15 ribu lagi,6,-0.002074126387014985
stst kan anak buah megawati,1,-0.21627764403820038
"gw kira gua donk ya ga suka sama srimulat. ternyata ada juga, soalnya banyak ekonom2 youtuber bilang bagus, lah karena parameternya ihsg bagus... bagusnya dari mana dah??? pajak...pajak...pajak... anak sd juga bisa jadi mentri kalau cuman ambil pajak doank jir...",5,-0.3358418643474579
ilmu dan adab mmg hrs sejalan. ternyata selama 10 tahun rakyat hanya dibebani pajak...,4,-0.9579125568270683
"belum tentu hasilnya, baru menjabat. kt tunggu beberapa bulan ke depan apa ada perbaikan.",1,-0.16978666419163346
srimulat nyari aman,1,0.613558828830719
bu srimul mentri yg di percaya nyari utang,0,-0.3668739232234657
"sri wis minggat, semoga ga balek lagi.",0,-0.9942948933457956
sales imf,0,0.04732828587293625
ama sri makan pun kena pajak,0,-0.43472957285121083
"saya suka mentri sekarang,gaya kepemimoinan koboy tapi jika ngelucu kayak komedi srimulat.bukan srimulat yg itu tapi.",0,0.9582190569490194
srimuluuuutt,0,0.9903993817279115
sri minggat,0,-0.9939704285352491
"belum bisa menilai,kerja belum 1 thn tapi kita lihat sama2 nanti",0,-0.15247052907943726
"ini baru keren menteri keuangan, menteri bekerja untuk rakyat indonesia,dari masyarakat, karyawan,pengusaha juga",0,0.9145835731178522
baru kali ini saya merasa mempunyai menteri yg sangat pro rakyat mantabb pak purba,139,0.9906209385953844
"lama² gue suka ni sama pak menteri,,, beliau santai dan ngena, dan memikirkan kalangan bawah,, semoga akan kuat ekonomi mikro tahun depan,,,",138,0.9630166226997972
yg penting rakyat jangan terbeban lagi pajak .dan harga sembako.rokok perlu diturun kan harga nya rakyat berharap mentri keungan yg baru jangan terikut ikut sri mulyani mentri baru harus ada perubahan,5,0.17218297719955444
analisisnya keren diimbangi dengan solusi yg dapat mengakomodir kepentingan semua pihak. bukan asal jadi tanpa pernah mempertimbangkan solusi bagi masyarakat terdampak. gass terus pak mentri.,44,0.9716920154169202
"rencana dia mau ke jawa timur, denger pendapat dengan pengusaha rokok",1,0.006536716129630804
ciri2 orang sunda itu humoris tpi tegas saya yakin kang purbaya akan membawa ekonomi indonesia semakin meningkat,109,0.9872697459068149
cocok nih sama kdm klo dipasangin buat 2029,4,0.9822108286898583
yg kemaren srimulat! aslinya orang mana ya?,0,-0.7947115579154342
"kdm masih takluk tunduk sama oligarki, ga akan beda sama jokowi... pak anies dan pak tom tidak tunduk sama oligarki dan pro rakyat",2,-0.8631459623575211
karena gubernur jabar yang sekarang berasal dari partai yang sama dengan partai ri 1,0,-0.007893659174442291
rokok dipajak tinggi maupun rendah smaa saja yg ngerokok tetap tidak berhenti ngerokok...jdi naikin pajak itu bukan alasan..biarkan saja pajak kecilkan yg penting penyerapan tenaga kerja tetap bagus...,141,-0.986685611307621
"setuju,, perusahaan rokok dipajak tinggi rokok ilegal dibiarkan beredar bebas",17,-0.9519006525515579
"cukai roko turun gg,djarum,sampoerna laku keras lagi dan roko2 lokal jd kurang diminati kembali. ya sama aja dr segi penyerapan tenaga kerja,, tp peroko dan perusahaan gede yg seneng",6,0.6468941271305084
"nah bener orang malah beralih ke rokok ilegal artinya justru ini malah menimbulkan masalah baru, karna rokok ilegal bebas cukai artinya ga memberikan kontribusi kepada pendapatan negra , orang tetep rokok dan mencari rokok murah disis lain negara gadapet duit di sisi lain lagi perusahaan rokok legal yang selama ini dicekek cukai tinggi terancam bangkrut bukan cuma negara yang rugi tapi juga masyarakat yg slama ini bekerta di prusaan rokok legal yang memberikan kontribusi pada negara ikutan hilang juga dan paling parahnya menimbulkan pengangguran baru",8,-0.9872525464743376
bukan masalah roko mahal di beli tapi banyak pabrik roko tutup pekerja nya kena phk itu intinya,4,-0.9930490978294984
betul,0,0.9904525489546359
"sri mulyani ibarat membabat hutan untuk mendapatkan keuntungan,tapi tdk menyiapkan solusi bencana yg di timbulkan,ujung2 nya rakyat jadi korban",4,-0.9605134921148419
"betul. karena itu juga rantai pengaruhnya panjang, sampai ke petani tembakau.",2,-0.7204513475298882
"harga rokok bakal turun? ga bakal mungkin cuy, ada elite global dibelakangnnya. tau kan nicotine war. apalagi direzim ini.",0,-0.9823600929230452
pcm mah bang kalau perokok itu dilarang dg dinaikkan cukainya. dr dahulu masyarakat indonesia rata rata perokok berat. masalah penyakit mah tergantung diri masing masing. mau dibarengin dg hidup sehat tidak?,1,-0.9770155819132924
terimakasih pak menteri. gebrakan mu diawal bertugas luar biasa dampaknya bagi ekonomi negeri ini. bravo pak purbaya.,86,0.9890910586109385
bukan kaleng kaleng menkeu pak rubaya.. mantap pak..,38,0.9878920433111489
kelihatanya pak purbaya orang cerdas yang banyak humor..swmangat pak..smga berhasil.,155,0.9798080213367939
"kami tunggu pak,semoga terwujud apa yg bapak ucapkan,,amiin",0,0.7364370115101337
"cara berpikir dan analisa bapak menkeu ini saya suka sekali, dan cara menjelaskan sesuatu sangat bisa dimengerti...smoga pak menkeu sehat selalu dan bisa membuat perubahan yg baik untuk ekonomi indonesia",7,0.9929509861394763
penjelasannya pak mentri sangat sederhana dan dapat dipahamai oleh semua kalangan...... sangat masuk akal.,3,0.9820706266909838
"sangat sedikit pemimpin yang peduli dg hak banyak orang, joss pak!!",59,0.3824893534183502
"tarif cukai rokok harus diturunkan biar banyak tenaga kerja di pabrik rokok ,salut buat menteri kita ini",11,0.9589544115588069
"dan biar gw ga beli rokok mahal, itu lebih penting bolo",0,-0.6013423502445221
"semoga senantiasa dilindungi , beliau ini orang baik, dan biasanya orang baik musuhnya banyak",35,0.35790637135505676
saya yang gamer saja suka ngikutin tiap konferensi pers dari pak purbaya. pak purbaya membuat masyarakat mudah memahami apa yang dikerjakan oleh beliau. sehat sehat pak purbaya. cara kerja gini nih yang di butuhkan masyarakat. langsung kena dengan apa yang terjadi dilapangan. abs no. ams asal masyarakat senang yes. the real dari rakyat oleh rakyat untuk rakyat. selalu dalam lindungan allah swt. pak.,2,0.9903778319712728
pak purbaya menteri idola masyarakat !!,277,0.9567535659298301
"mantap pak, berarti yg di pecat bisa kerja lagi..",4,0.3638763427734375
"ah yg benar, menjabat aja blm genap satu bulan, hasil nya aja blm kelihatan terhadap masyarakat, terlalu meindolakam nanti pas tak sesuai hasil kecewa, lalu menghujat ini fakta di masyarakat indonesia",6,-0.9964077018667012
ahhh kemarin kemarin pas 1 hari baru diangkat suruh di turunkan di demo lagi,3,-0.9731423134217039
baru sebulan belum ada.... xixixixi,0,-0.8473221883177757
kata siapa .gaji pensiunan aja ga naik .,0,-0.9945742524578236
setelah harapan pada kdm alhamdulillah ada satu lagi mudah2 selalu amanah untuk rakyat indonesia pak purbaya.,10,0.9652689308859408
harapan mu doang sy mah ngak. purbaya yg terbaik,0,0.9012161754071712
ini mentri keuangan yg paling logika dan bener2 memikirkan pengusaha indo dan rakyat semoga indo makin maju dgn kehadiran menbangun ekonom indonesia..,33,0.9128472469747066
"saya pribadi bangga punya mentri seperti ini , penjelasan nya mudah di mengerti da simpl",2,0.9920959731680341
"mudah mudahan bapak purbaya yudhi tetap konsisten menjadi diri sendiri yang cerdas,berani dan berintegritas menjaga marwah di kementerian keuangan demi mencapai indonesia maju.",31,0.858612478710711
mentri pak prabowo pak amran dan pak purbaya,15,0.00216950208414346
"salah satu pejabat yang selalu saya simak tonton sampai tuntas. mantap pak mentri, lanjutkan",33,0.9574343037093058
ciri2 orang ahli dalam bidang nya mampu menjelaskan secara simple dan mudah di pahami ke orang yang mendengar,0,0.9652453027665615
"semoga segera di turunkan cukai hasil tembakau, kami petani tembakau merasakan dampak cukai yg tinggi",65,0.8259095940738916
amin,3,0.9863310479559004
amin,3,0.9863310479559004
"gue yakin banyak orang indonesia yang gak tahu, bahwa negara punya ratusan triliun dan belum diapa apain",2,-0.5514457076787949
"jiwanya masih mengakui sebagai ekonom padahal udah jadi mentri, beliau gk perduli dengan jabatan tapi fokus dengan apa yg harus di kerjakan lanjutkan pak",48,-0.434095174074173
lah ini bapak ada hati nurani nya,36,0.7882684469223022
kalau pak purbaya di ganti sebelum 2029 itu pertanda pak purbaya org baik dan ikhlas untuk negara.,4,0.9647808698937297
kok diganti gimana cerita,0,-0.9951062123291194
semoga dia tidak di singkirkan...indonesia butuh orang yang pandai dan berhati nurani,78,0.1638835370540619
ga mungkin bro..dia masih saudara prabowo..jadi aman.. mau saudara asal mikirin rakyat no problem lah bagiku,0,-0.9893635674379766
"intinya nasionalis nya terhadap bangsa,negara dan rakyat",0,0.8969348818063736
kebijakan itu tidak selalu abadi baik..ingatlah,0,-0.7898200452327728
selama geng solo ga macam macam aman,0,0.7222939878702164
pak pur bener2 membanggakan..,3,0.9916935339570045
enak banget ngobrol nya ..semoga amanah pak mensejahterakan rakyat indonesia rakyat bersama bapa di bandingin sama sri mulyana bagaikan langit dan bumi,47,0.9945756851229817
luar biasa pemikiran bapak ini...logic dan simple,1,0.9880883304867893
alhamdulillah punya menteri keuangan yang pro rakyat,24,0.9752620859071612
semoga menkeu purbaya terus menjadi pelayan rakyat bangsa ini. bukan spt menkeu sebelumnya yg jadi pelayan pejabat tapi menekan rakyat bangsa ini. menkeu purbaya dgn gaya bicaranya yg apa adanya jadi secercah harapan utk indonesia.,1,0.9778937036171556
"untuk menurunkan konsumsi rokok? justru menambah pabrik rokok ilegal..perokok ga mungkin berhenti justru mereka beralih ke rokok murah..contoh gudang garam berapa tenaga kerja yang diserap hampir kolaps karna cukai..pabrik rokok 100 pakai sdm dalam negeri dipajaki setinggi langit, pajak yg diterima negara pertahun 117t tahun sedangkan tambang yang sdm nya kebanyakan asing dan menyerap sdm sedikit karna ditambang memakai sistem mekanisasi lebih banyak mesin dibanding karyawan dan pendapatan pajak dr tambang cuma 93t tahun...",87,-0.9261639602482319
benerr,3,0.9864070098847151
80 apbn indonesia berasal dari pajak. belum ngerti arti reformasi 1998,2,-0.9604119728319347
"di singapore,, harga 1 kotak rokok marlboro bukan 1 slop ya harga 200rban,,, pajak di sana besar,, ya untuk kurangin perokok dah bener,, karena mereka tidak ada pabrik rokok di sana,, kalo di indonesia, simalakama,, pabrik di indonesia karyawan nya puluhan ribu..",8,-0.9759959196671844
se7 bro,3,0.6526797190308571
"menghentikan rokok bukan naikin harga rokok malah bikin masalah baru,tapi menghilangkan budaya rokok di masyarakat,contoh membuat praturan jangan merokok di tempat umum,tempat ibadah tempat makan,sekolah,pasar dll maka perokok akan merasa tertekan,karna budaya nya tidak lagi di akui sebagai hal yg lumrah",5,-0.976554099470377
"emang duit 200 ribu rupiah di singapura terlihat mahal ya kak jika di lihat dari standar gaji di sana?gaji rata rata penduduk singapura itu 5000an sdg 60 juta rupiah jangan bandingkan dengan indonesia yang pendapatannya cuma 3 juta,membandingkan dengan singapura tidak apple to apple",3,-0.9761302964761853
"klau mau mengurangi konsumsi rokok knpa g di tutup aja pabrik nya, jngan rakyat slalu di jadikan alasan pdhal untuk untuk mengejar ke untungan,",1,-0.9492491874843836
muantapppp..kang purbaya jngn gentar pak prabowo gak salah kasih posisi menkeu ke aa....nuhun sadayana,1,0.8998763039708138
"enak ya nanya ke bapak ini, sat set sat set langsung inti inti dan selalu kasih analogi sesederhana mungkin.",3,0.6825157911516726
"alhamdulkilah ya alloh,, ahirnya ada mentri yg memikirkan rakyst kecil, ya alloh lindungi menkeu l negaraku ini ya alloh",37,0.5887816622853279
aamiin..,2,0.9729181395377964
menkeu purbaya benar benar memikirkan dengan akal sehat untuk kemaslahatan kebaikan bangsa dan negara ri dengan hati nurani,1,0.6677476707845926
mantap ilakes 1. mentri keuangan 2. mentri pertanian,25,0.11607916990760714
pak prabowo... bisa gak carikan lagi orang yang seperti pak purbaya? masyarakat jadi adem lihatnya.,1,-0.38120898604393005
"pernah punya dosen gesturnya persis sm pak purbaya,,org spt beliau ini mmg enak diajak ngobrol,,orgnya humble",17,0.9865333914058283
dan biasanya tegak lurus ya?,1,0.6785616390407085
tiba2 ngasih nilai c,0,-0.7530624712817371
"mantap pak menteri purbaya, ekonomi kita semakin kuat para petani padi,beras, tembakau,kopi,dan rempah rempah.kita sebenarnya kaya alam,beras, tembakau,kopi,teh,merica, rempah rempah,n perkebuan yg hidup seperti sawit,karet.para nelayan ikan..semua ingin indonesia maju,,saling berbagi bersama membangun indonesia yg kita semua cinta.",1,0.9871080701705068
"setuju pak, org beralih keroyok murah bahkan rokok tanpa cukai, masyarakat tetap merokok, kalo marak tumbuh industri rokok murah tanpa cukai, yg enak kan yg jadi centengnya",22,0.9749614959582686
"ini bener banget pak menkeu.. sri mulyani nenikkan cukai rokok supaya mendapat perhatian dari dunia , tetapi mengirbankan perusahaan dan karyawan nya , di satu sisi juga dengan naik nya cukai rokok mharga rokok resmi jadi mahal , masyarakat cari rokok lain yg hargnya lebih murah itulah banyak sekali rokok tanpa cukai yg beredar...",4,-0.8902499340474606
sampai saat ini saya yakin pa purbaya jujur dan bisa di andalkan dan juga bisa di percaya,37,0.977439614245668
satu satunya menteri yang kitanya pengen banget ndengerin dia ngomong sampai habis bahasanya santai dan sederhana mudah dicerna. semoga amanah dan sehat selalu pak menteri ...,0,0.9887020820751786
ini sangat baik. sangat cermat kita tgu pak,44,0.9052152130752802
alhamdulillah pak mentri keuangan purbaya bekerja untuk mensejahterakan rakyat indonesia semoga ekonomi segera membaik maju terus pak purbaya demi nkri rakyat selalu bersamamu,1,0.9555279859341681
"pandangan jiwa realistis sebut saja pak prabowo, kdm, pak purbaya dan seterusnya semoga membuat indonesia makin maju inshaallah",57,0.9369677903596312
kdm?,2,-0.2841404154896736
kdm mulyono jilid ii,1,0.0031728839967399836
"saya dukung prabowo ,saya dukung pak purbaya ,namun untuk kdm saya ragu",1,-0.8568089064210653
"betul bro kdm mantap, jadi pasti banyak juga musuh nya...",0,-0.3194712698459625
si k ngonten ?,1,-0.9580291396705434
sy bukan org sunda tp sy senang dgn pak purbaya jelas.lugas.klw mnsia sensi jgn dgr beliau bicara. khusus nya termul ntr kejang2,14,0.9554747035726905
"suka sekali cara bapak menteri.satu ini saat memaparkan permasalahan ekonomi negeri ini yang carut marut. dari beliaulah kita tahu betapa selama ini kebijakan tumpang tindih. demi satu yang lebih baik , tapi tidak pikirkan dampak dari industri yang dibunuh istilah beliau. gulung industri dampaknya angka pengangguran naik. pajak bertambah, industri gulung tikar. ayo. semangat pak purbaya...control terus semua",1,0.3291904926300049
"mantab menkeu...semoga ekonomi membaik dan memberantas korupsi di dirjen pajak,bea cukai dan lainnya dibawah kemekeu ... hand pink waving",50,0.973781403619796
pajak dan bea cukai uda baik bro,2,0.8913697744719684
"team costum di meja b.i tau mana pajak mana uang , apresiasi untuk ini jalur nya bank lokal jangan negara baru keluar ga masuk lagi 3 bulan itu pm semangat ken duri cabut mawar",1,-0.127571702003479
"menurut saya cukai rokok dinaikkan bukan solusi mengurangi perokok, karena para perokok lebih memilih beralih ke rokok yg lebih murah, tingwe, bahkan rokok yg tanpa cukai",12,-0.9467572439461946
"mantap pak menteri....keren maju terus doa kami selalu menyertai para pemimpin yang jujur, adil, dan bijaksana.",1,0.9913819754729047
ini baru menteri keuangan ri,11,0.0007970853475853801
"ini baru mentri ! membantu keluar dari masalah dan mengidekan solusi , tetep fokus pada masalah dan pro rakyat ! keren ini !",0,0.9287949316203594
keren kerjaanya detail di buka depan umum agar masyarakat faham..bukan kayak mentri sebelumnya yg dibicarakan pdb pdb pajak pajak pajak itu doang yg dibahas,10,0.38431107997894287
"iyaa pembicaraan dimengerti rakyat biasa, mentri sebelumnya klo ngomong yg ngerti cuma orang keuangan saja.",0,-0.9629724817350507
"betul sih bang,jujur aja saya pribadi benar2 tak fahamlah istilah2 ekonomi,sampai browsing kadang kalau menteri sebelumnya,.",1,-0.9874762953259051
luar biasa walaupun gk merokok tapi kata2 yang keluar dari pak menteri langsung masuk ke hati dari kami orang kampung.. kata2nya bijak banget,0,0.9939900692552328
bpk saya dari umur 15 th udah merokok dan sekarang 84 th...msh merokok... puji syukur sehat....dan saya dari 13 th skrg 53... merokok dan sehat... semoga cukainya turun dan harganya bisa turun jg,70,0.8947438634932041
tetangga saya baru lahir langsung meninggal,1,-0.9504558618064038
apa cuma saya yg ngerokok aktif dari umur 6 tahun smpe 32 tahun,3,-0.7272594422101974
sy 130th masih eksis merokok,3,-0.009354840032756329
saya 1.870 tahun ga merokok,2,-0.14947936055250466
tetangga saya juga merokok,0,-0.735037044622004
"alm. abah sy perokok, meninggal di usia 78 tahun yg menurut dokter krn pengentalan darah akibat rokok. alm yg insyaa allah dipandang sbg sesepuh, salah 1 yg selalu dijadwal jd imam mushollah di lingkungan kami. gk suka makanan luar, hanya makan yg disiapkan almh mamah. minum jg hanya air putih. cuma kecanduan rokok aja yg gk bs alm hilangin. al fatihah utk alm almh. dan semoga bapak anda sehat², mas.",1,-0.09267812967300415
pak apa rasanya merokok. buat saya yg dulu perna merokok maknum sama samsu rasanya sama aja. bedanya di asap. magnum tarikan pelan asap banyak samsu tarikan sedang asap sedang. padahal gk ada rasanya tapi kenapa rokok orang beda beda. harganya pun lain lain.,0,-0.9107438176870346
tetangga sy umur 98 tahun tidak merokok . dan di sebelahnya umur 51 tahun meninggal krn rokok,0,-0.07256802229676396
saya 35 tahun perokok aktif kok sering sakit sakitan ya...? apakah itu suatu tanda?,0,-0.9911405175807886
"kelihatannya apa adanya, blek blakan dari hati yg terdalam.. tulus utk kemajuan indonesia... saya dukung asal untuk kesejahteraan seluruh rakyat indonesia tak terkecualikan.. maju terus pak menkeu...",0,0.7906588092446327
mantap ini mentri.. ..berarti dulu jmn mulyono dan mulyani era kegelapan,62,-0.06246750056743622
mulyono mulyani apa hidup ya lur.,3,-0.0049468850484117866
dlu menaikan cukai rokok dgn dalih kesehatan agar bpjs gk membengkak pdhl mah dia cari dana utk menutupi keuangan drinsegala sektor tapi rakyat bwah pegawai rokok kena imbasnya,4,-0.978661852888763
yang ngusulin purbaya pak jokowi. yg nyampain ke prabowo pak jokowi. liat tuh di youtube berserakan infonya. dasaarrrrrr,2,0.873151920735836
"maaf bang, kami pelosok tetap bangga karna daerah kami merasakan perubahan yg baik",2,0.9828340976964682
"alhamdulillah....masih banyak orang2 pinter baik dinegeri ini, semoga makin banyak orang baik pinter di negeri ini",0,0.9855442889966071
"setuju cukai rokok turunkan tapiii anak sekolah di atur ketat gaboleh ketauan dapat beli rokok, maksimalkan pengawasan. jadinya dari segi kesehatan bisa lega dikit. hal ini mendasar tapi jarang tegas ke warung warung bahkan minimarket.",9,-0.9373729825019836
saya optimis pak purbaya bis bangkitkan ekonomi rakyat..tuhan berkati anda pa..semoga anda punya tujuan baik buat rakyat dan bangsa ini pak,0,0.9805044461973011
berkah demo agustus kemaren punya menteri baru kaya gini,77,-0.5362635105848312
alhamdulilaah pa terima kasih walau saya bukan peroko tapi miris bila liat gudang garam nutup kasian banget dia jujur baik taat bayar pajak malah kalah sama yg palsu terima kasih pa menteri anda banyak menyelamatkan tenaga kerja yg begantung di sana sehat2 pa mentri,1,0.6439772695302963
ini baru mentri cerdas,7,-0.28210747241973877
"cukai naek roko ilegal aneh2 marak rakyat memilih toko ilegal krna murah tapi roko legal ditinggalkan perlahan hilang omset dan pabrik roko phk petani tembakau rugi , banyak kerugian dibidang ini , kdm pernah punya ide mengecilkan cukai roko dan ini sjlan dngn pak purbaya semoga sehat slalu pak menteri jujur dan amanah",3,-0.1264125406742096
ini menteri yg pakai logika...,16,-0.9919376198668033
"satu saja mentri sperti ini buat kta terharu, mgkin allah sdah ijbah doa org² yg mghrapkan pmimpin adil .. aplagi klw sekabinet",0,0.8369815349578857
bedanya purbaya dengan sri mulyani purbaya menyelesaikan masalah sri mulyani bikin masalah,67,-0.030463509261608124
katanya sri mulyani menteri keuangan terbaik di dunia .....?,0,0.8852372157853097
"maaf jangan gitu2 amat..kalau skarang p. purbaya awal kelihatan baik ya kita bahagia..mari kita2 ini belajar lebih baik menilai kinerja seseorang,, belum tentu kita lebih baik dari mereka..maaf lho,,",1,-0.9227472953498363
"saya gk bisaa saya pelajari dulu,, wow,,, seorang menteri yg cerdas, gkbkayak nusron emang mbahmu bikin tanah",1,-0.8832574971020222
"pengelolaan keuangan memang harus dari hati nurani, melahirkan kecerdasan dalam membuat kebijakan. kalau cuma bicara angka gak pake hati nurani, jadi firaun aja ... makasih pak mentri yang bekerja dengan hati nurani",5,0.9166191890835762
"banyk komentar yg positif ttg bliau, artinya mmg bagus n disukai rakyat.. smoga ide n gebrakan nya membawa dampak yg baik buat masyarakat.. aamiin",0,0.9908437572885305
siapa yg liat berita ini sambil merokok,32,-0.8331316169351339
"kami sebagai rakyat yang langsung terlibat dengan ekonomi kerakyatan mengatakan 1 turunkan pajak 2 turunkan pajak 3 turunkan pajak semua jenis pajak harus diturunkan, terutama pajak rokok. harus diturunkan",0,-0.4036802388727665
"terkait peraturan tentang tembakau rokok itu permainan elit global, mereka iri dengan indonesia karena tembakau bisa tumbuh dengan baik sedangkan di tanah meraka sulit tumbuh. kasusnya sama dengan kelapa sawit",5,-0.9837427153252065
saya suka nungguin info tentang menkeu. serasa ikut kuliah pak purbaya. serasa dapat pencerahan.,12,0.9628651504172012
"senang banget klu menyimak cara penyampaian pa menkeu, tidak muluk2 tp terbersit rasa optimis, semiga je depan ekonomi indonesia semakin baik, aamiin",0,0.9806569044012576
"uwauw,,,uwauw,,,uwauw,,,,,,, ini menteri rrrrruuuuuarbiasa,,,",4,-0.7929075211286545
cukai rokok turunkan pak. biar industri tumbuh. soalnya itu penyerap tenaga terbanyak di jawa timur,3,-0.6227830350399017
betul pak kejar itu perusahaan yg produksi rokok palsu kasihan juga kalau rokok dikasih cukai yang tinggi,12,-0.9965113216894679
"sebagai perpanjangan tangan pak prabowo di bidang keuangan, saya sangat senang dengan kehadiran bapak ini. mewakili pak prabowo banget untuk mensejahterakan rakyat",0,0.9938611609395593
"cukai rokok turun, harga rokok juga bakal turun. alhamdulillah jika nyata, akhirnya bisa ngerokok favorit lagi...",68,0.957112118601799
"kayaknya cukai ga bakal turun, cuman diupayakan tidak ada penyelewengan. kalau diturunkan pasti ada demo berjilid jilid lagi. kan, mematikan industri rokok nasional itu agenda global. walau sebagai perokok, saya juga pengen turun",5,0.3397810161113739
