cleaned_comment,likes_count,sentiment_score
"ni org neolib habis, gak mikirin efek inflasi maupun wealth gap. mirip jaman pak harto spending your way out of recession adalah hal bagus tp expansionary fiscal dalam kondisi normal akan menciptakan inflasi spt jaman sby. and the poorest will be hit the hardest",3,0.4769040644168854
koh kapan buat film komedi lagi,0,-0.4007171168923378
ku kira cupu ternyata suhu ko,0,-0.9866671073250473
"ketika profesional berbicara dan bekerja dibidangnya. pelajaran pentingnya adalah meritokrasi itu penting. stop menempatkan orang orang tidak punya kualifikasi. bagi saya, menteri yang duduk di posisi hanya karena dia adalah ketum partai, stop.",0,-0.9756454988382757
thanks ko refrensinya,0,0.9194673793390393
keren pak purbaya full support dari rakyat,1,0.9925647142808884
"kalau sya, opini pribadi sebenarnya inflasi tu gpp bro, asal terkendali, lihat as fed punya mandat menjaga inflasi dibawah 2 , dan pertumbuhan ekonomi tanpa inflasi itu keknya gak deh bro. so sebenarnya mana yang paling enak, resiko ekonomi stagnan tapi gak inflasi atau deflasi, atau ekonomi tumbuh tp ada resiko inflasi, dalam kondisi normal kita bisa memilih berada diantara kedua itu, yakni tumbuh dan inflasi terkendali, tpi kayaknya hari ini kondisinya gak senormal itu deh, so resiko terbaik yg bisa menghidupi banyak orang menurutku ya ekonomi tumbuh tpi ada resiko ingflasi yang jg bisa di monitor dan di kelola,",2,0.9342256840318441
kemungkinan ga,0,-0.10808068700134754
curiga banyak jg yg nilainya 6,1,-0.993187045736704
wah ada koh ernestt,0,0.06131894560530782
inflasi tu gk masalah selama pertumbuhan ekonominya naik juga. contog sederhananya gini. 1 kilo beras harganya 100rbu gk masalah apabila pendapatan masyarakat minimal 30 juta,1,-0.04344788193702698
gak akan ngerti. wong cuma bisa blah bloh ae,0,-0.9951008262578398
nitip koh,0,-0.0019126222468912601
wahh,0,0.9853663989342749
"wkwkw apanya yg belajar? apa yg di lakukan purboyo itu pernah di lakukan nz dan suharto. di nz, setelah covid, pemerintah cetak duit, di bagikan ke bank lalu di salurkan ke pengusaha, oleh pengusaha, duit itu di larikan ke australia. sekarang kesulitan tuh bayar hutang. apa bisa pajak di naikan ketika rakyat pada kabur ke negara lain? hal yg sama dgn suharto. suharto cetak duit, lalu duitnya di bagikan ke bank2 yg kemudian di salurkan ke pengusaha. pengusaha cukup bawa lari ke singapura. terjadilaha kasus blbi. taun itu suku bunga blbi dari imf saja sd rp 2000 trilyun loh. belum pokoknya. lah sekarang kok di ulang? wkwkwk",0,-0.9836484435945749
ih kirain kita2 yg awam doang yg brasa bgini. trnyata emang baru ini mentri mau jabarin setaktikal ini ke publik ya,0,-0.9722988829016685
"mana mungkin ngerti, rata2 kan lulusan sma",0,-0.9786499058827758
denger berita ini saya kembali semangat untuk berbisnis,0,0.9675939995795488
enak banget bpk2 dsitu cuma ikut rapat cuma dengerin cerita dibayar mahal.,0,0.7921755164861679
la itu ada yang bicara kok dpr gak semua dpr buruk aih,0,-0.9963858244009316
"ayo dukung pak purbaya yg menghendaki dana negara dapat digunakan masyarakat luas menghidupkan perekonomian, bukan cuma dijadikan banjakan para pejabat garong",0,0.7826944887638092
good analisis,0,0.9882894912734628
jadi sedih untung ada pak purbaya sehat slalu ngih pak indonesia sangat membutuhkan bak.,0,-0.9078399650752544
"kata temen di lps, beliau kerja beneran. kadang bikin degdegan bawahannya. semoga allah mudahkan pak",2500,0.7594802230596542
lps itu apa bro?,19,-0.4775425256229937
lembaga penjamin simpanan,58,-0.0011064563877880573
"amiin. semoga indo bs cpt keluar dr krisis, tercipta loker yg bnyk.",72,0.9604621953330934
"yup buat point terakhir saya setuju, saya orang jawa, tepatnya jogja, jujur rata2 org jawa punya sikap yang saya sendiri kurang sreg, dimulut sama di hati itu bisa 180derajat, didepan muja2 dibelakang menghujat itu kyk emng bnyak yg begitu, niatnya mungkin tidak menyakiti, tp knapa gak sekalian dirubah prasangkanya supaya yg positif2 aja, knapa harus suka ngomongin dibelakang",96,-0.7835346311330795
"kadang emang yg jelek harus dibilang jelek sih, kalo hal jelek di lapisi hal bagus malah ga sadar yg salah dimana dan pak purbaya dengan gaya selengean tapi punya arah yg cemerlang ini bagus, jarang ada petinggi terkhusus ring 1 punya daya pantau yg kritis kebanyakan pejabat ring 1 kaya robot semua",55,-0.9782084142789245
"semoga allah menolong bangsa ini, sehat selalu pak menteri amanah.",18,0.9451546624768525
"bener bro gw juga punya temen di lps, dia salut banget sama ni bapak purbaya wkwk",28,0.9931875126203522
"aku adalah salah satu saksi atas kebaikan bapak purbaya, karena suamiku tim melekat beliau. ga cuma baik, pintar memang beliau selalu realistis dan apa adanya. bener bener pimpinan yang ga cuma numpang nama, tapi bener bener terlihat kerjanya. cuma masalahnya sekarang kita mudah sekali tergiring opini media, untungnya pak purbaya termasuk orang reflective atas kesalahan. semoga beliau bisa membawa kebaikan untuk negara.",69,0.9889016151428223
suaminya kerja di mana mbak ?,3,-0.34999861381947994
"bos lps ibarat beliau ini yg menjamin uang nasabah tetep aman kalo banknya failit, tp secara gk langsung jg ditakuti bank bank wkk",13,-0.8885108530521393
aamiin,0,0.9693880397826433
"loker itu byk kok, cm kdg sudah di ksh kerjaan aja msh milih"" ni rakyat face blue smiling",2,-0.10816968977451324
khawatirnya ada orang baik dilingkungan yang buruk ntar ujung2nya jadi kambing hitam. hari ini agak susah membedakan hitam dan putih,11,-0.9952333900146186
aminn,0,0.9862862667068839
"semoga saja bukan teori, karna indonesia butuh gebrakan nyata",5,0.6528688296675682
pinjol,1,-0.9230863214470446
"klihatan beda bpk ini, beda dr sri mulyani. sri mulyani banyakan bicara formal. ini lngsung bahasa teknis",15,-0.4361087828874588
aamiin gaes,0,0.9807252609170973
cie buzzer,2,0.268046498298645
amiiin ya allah,0,0.9697765139862895
"intinya gak menghamba kpd imf. itu sdh bisa diandalkan dan diharapkan,",7,0.8097525723278522
aminnn,0,0.9865174982696772
org jujur berarti,0,0.986755448509939
hmmmm gak salah juga ya,1,0.8904695250093937
aamiin ya rabb..sayang ama indonesia..jd saya dengerin jg ni belajar coba dengerin.beliau,0,0.9631997318938375
yakin bs krj? nyatanya di lps berantakan sejak dia mimpin,1,-0.9654888018267229
"betull loker banyak, orang indo aja yang manja masuk kerja langsung gaji gedhe. pdhl semua butuh proses.",3,-0.9871634775772691
aamiin allahumma aamiin,0,0.878142393194139
agak bahaya sih. kalau ada yang gak seneng bakal gak panjang umur beliau di kementerian. apalagi kemenkeu ini cukup kritis posisinya buat negara.,0,-0.9892976442351937
"jgn kau samakan pulau dgn bangsa. di pulau ada tanha bangsa jawa, tanah bangsa sunda, tanah bangsa melayu betawi, dan bangsa banten. dan mereka merantau dapat tanah dari usaha sendir,bukan kayak bangsa jawa hama, dapat lahan 2 ha gratis, dikasih rumah, biaya hidup dlll oleh rejim jawanesia",0,-0.9072776585817337
lps dan lsm itu sama gak?,0,-0.6989996174816042
"mungkin temennya abang temen gw juga wkkww ini real ngeri, detail banget orangnya",0,-0.6874145865440369
aamiin ya rabb,0,0.9270708062686026
aamiiin,0,0.9753756166901439
"yups mudah""n, bukn dri bngsa luar jawa",0,0.9686808101832867
"wkwkw apanya yg belajar? apa yg di lakukan purboyo itu pernah di lakukan nz dan suharto. di nz, setelah covid, pemerintah cetak duit, di bagikan ke bank lalu di salurkan ke pengusaha, oleh pengusaha, duit itu di larikan ke australia. sekarang kesulitan tuh bayar hutang. apa bisa pajak di naikan ketika rakyat pada kabur ke negara lain? hal yg sama dgn suharto. suharto cetak duit, lalu duitnya di bagikan ke bank2 yg kemudian di salurkan ke pengusaha. pengusaha cukup bawa lari ke singapura. terjadilaha kasus blbi. taun itu suku bunga blbi dari imf saja sd rp 2000 trilyun loh. belum pokoknya. lah sekarang kok di ulang? wkwkwk",0,-0.9836484435945749
betul terlalu kebanyakan nonton dakor rakyat indonesia,1,-0.9969043179298751
kelahiran bogor bukan daerah jawa,0,-0.23248830437660217
"sdh tahu, ya bogor tanah lelhur bangsa sunda",0,0.1931969365105033
"yoi, gnti rakyat aja lah yg bgituan face blue smiling",0,-0.7696075513958931
yg pnting buktikan bkan janji utuk rkyat,0,0.9330905396491289
berarti cacing cacing naga naga ya,0,-0.9732255097478628
"dri bangsa jawa emg knpa, ber arti ada diskriminasi",0,-0.99358002434019
aaamiiinnn,0,0.9826329918578267
"kalau biasanya bikin deg2an bawahannya, berarti beneran kerja",0,-0.6681654788553715
terima kasih bapak menteri atas penjelasannya tentang ekonomi salah satu faktor penyebab ekonomi ga jalan krn uang di diemin..untuk apa ya?,0,-0.8154637729749084
"penjelasannya pak purbaya mudah dicerna oleh rakyat kebanyakan, saya yang awam masalah kebijakan fiskal jadi sedikit tahu lah, jadi intinya beliau punya keinginan bagaimana pertumbuhan ekonomi yang berbasis pemerataan dengan dilandasi kebijakan yang terukur dan rasional.",1,0.9896695787319914
"pak purbaya perlu didukung. minimal bantu dengan do'a. kaum rebahan, masa do'a aja nggak bisa.",0,-0.9485149923712015
tapi kenapa abang tidak seperti itu padahal orang jawa? apaka karena pengaruhh lingkungan yg skrg bang?,0,-0.9351574126631021
aamiin yra,0,0.925696408143267
"saya dosen, saya mengakui ekonomi kaliber koboi tapi jujur kritis khas pak purbaya, semoga ekonomi kita makmur jaya",118,0.9782220078632236
"lumayan menarik perhatian bp mentri ini, sepatah dua patah kata, tapi jadi bikin paham terdengar jujur. sekrng tinggal tunggu actionnya, semoga sesuai",1300,0.6340577844530344
allah cuman omon omon doank dach,10,-0.9873399182688445
lu aja jadi menteri biar indonesia makmur,34,0.5947898626327515
semoga srimulyani nggk lari lagi karena kasus korupsi nya belum belum selesai,12,-0.8533610254526138
"bener, dia terdengar faham apa yang dia bicarakan, yang bikin khawatir cuma hubungan beliau sama luhut",22,-0.9471973069012165
nggk papa bro dia dulu pengawas aja sekarang dia mentri nya pernah nyelamatin ekonomi indonesia berkali2 juga,9,-0.09791600704193115
dia tangan kanan luhut bro,0,-0.04698049556463957
"belom juga seminggu jabat udh di kata omon omon, jal jal nyinyir mulu lo",16,-0.9949278698768467
"meski luhut lumayan powernya, tapi selama ada yang benar"" memperjuangkan hak negara, rakyat akan mendukung menkeu, terbukalah, rakyat akan mendengarkan dan insyaallah faham, jangan ragukan kekuatan rakyat.",6,0.9686642689630389
"ntar ujung2nya pake rompi oranye, buktikan kinerjamu dulu jgn teori",1,-0.17333245556801558
korupsi yang mana?,2,-0.997129041235894
kenapa gak mulan jamela jadi kementerian keuangan bg?,0,-0.919022808317095
"antek"" budi ekwkwkw ga terima bosnya di pecat",1,-0.9975661139469594
semoga mentri yg baru bisa menjadikan indonesia lebih baik dan hutang bisa mengecil,3,0.9407275263220072
"mudah2an, pertama dia bukan sales pinjaman bank dunia kedua dia bukan dr bangsa jawa",0,-0.9652833112049848
"jangan overrated juga soal ""kekuatan rakyat"", kalau sistemnya udah kayak korea utara, rakyat bisa apa",0,-0.9821118265390396
actionnya pak saya butuh ngomong mah gampang,0,0.9617120241746306
"banyak pejabat kita yang ngomong aja ga bisa, pada kosong, kopong. jadi mari appreciate. soal actionnya mari kita pantau sama sama",2,-0.7155135720968246
nonton sampai beres ga?tadi dia udh mulai jalan,1,-0.007095047039911151
ketua mulai cemas. hampir tidak ada celah sikat pak,0,-0.9906706666224636
aamiin ya rabbal alamiiin,0,0.9313828167505562
kalo luhut dari bangsa apa bang?,0,-0.9430637175682932
tetap berkolobarasinya dgn jawa hama,0,0.8538791202008724
"nah itu,kita liat gebrakannya mudah""an ke arah yg menguntungkan bagi negara dan masyarakat aamiin",0,0.985469933366403
saya doain semoga bapa diberi kekuatan untuk memberantas korupsi,0,0.824631717056036
"kontroversinya tidak terlihat lagi dengan penjelasan pak purbaya yang sangat meyakinkan ini, ada harapan dan optimisme yang tumbuh dari penjelasannya",928,0.9658811185508966
yg saya lihat ada kesan kekuranghatihatian,16,-0.7148195430636406
yupss,1,0.9867147959303111
ngomongnya agak kurang lancar kurang tertata. padahal orang keuangan itu harus detail urut dan sistematis cara ngomongnya.,5,-0.384013295173645
"gak perlu ngomong lancar, tertata yang penting paham ilmunya dan dijalankan dengan baik. lancar ngomong dikira sales apa",42,0.4836898297071457
harusnya anis yg jadi menteri,1,-0.021408291533589363
harusnya anies yah kan dia pinter bangen omon omon,12,-0.11861070990562439
dia mengharap abah anis yg pinter ngomng lancar abah anis yg cocok di posisi ini,4,0.9032041132450104
biasanya kalau yang pintar ngomong itu cuma. teori doang bisanya.,6,-0.9844342494034208
"dia emang dari dulu gaya ngomongnya begitu, tapi penjeladannya itu kongkrit banget, harus di dengerin perlahan",2,-0.3614075481891632
"masih ngomong, ga usah berharap dulu, tunggu actionnya, kalo bagus baru berharap",2,-0.7649637013673782
"bukankah justru orang kalo otaknya kencang, mulutnya suka terlambat mengikuti? otaknya jauh lebih cepat daripada mulut??",2,-0.9952857374446467
abah anis pinter ngomong nya ya. sangat pantas jadi menkeu di akhirat,1,0.9922982200514525
setuju,0,0.9928915785858408
kecepatan kecerdasan otaknya melebihi kecepatan berbicaranya. justru terlihat lugas,1,0.9251557216048241
"biasanya orang cerdas itu gt, pikirannya lebih dahulu menjangkau dari bicaranya..jadi kelihatan dari bicaranya yg kadang tidak semua mudah untuk cepat memahami.",1,-0.2833839952945709
kalau terlalu hati2 nanti kayak srimul naikin pajak mulu,1,-0.9884506954113021
"terlalu lancar ngomongnya kaya amin rais huuu mau dia jadi menteri? saking lancarnya sampai terkesan banhak omong. cara bicara terbata bata seperti beliau ini, pak habiebie, bisa jadi karena banyak ilmu dan banyak yang dipikirkan",2,-0.9348741620779037
justru baru kali ini saya mendengar mentri ngomongnya bagus banget.,1,0.9918502495856956
"yaa setuju bang, keliatan ga dibuat2, terkesan natural beliau menjawab smua pertanyaan dengan lugas",2,0.9849857683293521
wapres aja gaperlu itu,0,-0.9837637718301266
kayak anies yaa,0,0.2306942343711853
seperti bp. bj habibi brarti,0,0.0070124558405950665
anis ngomongnya tertata kerja tapi nol besar,0,-0.9898919127881527
kalau kamu sering dengar pidato sri mulyani juga bagus. tinggal apa nanti yang akan dilaksanakan.karena ekonomi itu nggak cuma mikirin dalam negri,0,0.9713649116456509
"gakjuga. karena dia pemikir cepat, ga pinter ngomong yg penting action",0,-0.9911001592408866
pret,0,-0.9090400077402592
"bro baru kali ini gue faham apa yg di bicarakan menteri keuangan,gue bukan ekonom,boro boro ekonom ngelola duit sendiri aj kdg ndk faham.jgn menilai sesorang dri kulit,kita lihat aja kinerjanya dalam 100 hari kerja ini baru rencana dan klu parlemen ndk dukung ya ndk tercapailah.",1,-0.6736044138669968
"terbata bata bukan berarti gak lancar. bisa jadi beliau emang bingung gimana cara menyampaikannya, biar semuanya paham, bahkan publik awam pun paham",1,-0.9123975224792957
klo denger nama anis pengen,0,0.1795923337340355
"maaf mas, indonesia gk perlu artis yang pintar bicara dan menyenangkan telinga. yang indonesia perlu itu para pemikir pemikir yang benar benar terlihat buktinya. untuk sekarang aku gk punya opini dengan pak purbaya, kita tunggu bagaimana hasilnya dalam 10 bulan barulah saya bikin opini tentang dia",0,-0.8517931550741196
gak perlu yg pandai bersilat lidah to kalau seleo lidahmu bakal jd gagu juga. rakyat mau hasilnya ki nerja yg jujur,0,-0.6778667271137238
"bapak purbaya persis seperti ilmu yang aku dapat dikampus new economic model enak punya menteri das des das des gini terang benderang bikin optimis lagi melawan krisis,bpk.purbaya sudah minta restu parlement kalau seandainya tidak didukung kebangetan.",2300,0.9866822194308043
11 12 sama mmt ala mardigu. teori moneter modern,63,0.0007881331257522106
buat anggota dpr yg lulusan smu bisa lebih mudah dipahami.,78,0.5332534788176417
kmu aja yg jadi menteri ke uangan bro,6,-0.9679255094379187
ya sebenarnya mau lulusan smu smp atau sd kalau mau belajar dan dipahami banget ilmunya bisa aja sih mengerti ilmunya bpk.purbaya,23,0.016886502504348755
top,1,0.9961703700828366
ya tapi untuk standartisasi anggota dpr harus lulusan sesuai bidang nya. bukan asal masuk jd anggota. kan mereka dibayar gaji pun besar.,39,-0.7914145067334175
perwakilan petani harus lulusan s3 petani gitu bang ?,10,-0.4410999082028866
"data digital ekonomi masa aker sby dan awal jkw di waktu itu kemarau panjang tapi masih bisa di cek roda ekonomi sby dan jkw di eras sby kelangkaan minyak luar biasa,ini sudah politik",12,-0.7133195474743843
"ilmunya di sekolah semua benar, yang tidak benar begitu ada peluang, menggelaokan bro?",4,-0.9755161916837096
mantap pak menteri keuangan..semoga kebijakanya bikin rakyat sejahtera,5,0.9912347141653299
"utk retorika ,berbicara pasti byk yg bisa boss,yg kita minta eksusinya,kerja dulu,buktikan dulu,baru byk bicara.ini blom kerja suda byk bicara,sering dengar tuu",19,0.4222259223461151
ya kan nie manfaat nya untuk di bahas dulu intinya di ambil langsung gerak,5,0.8800041824579239
apa ini berarti soal peredaran uang fisik yg macet di araus bawah yah suhu ?,4,-0.9894046851550229
kalo saya gx peduli dengan cerita nya saya hanya nunggu action kinerja nya,18,-0.9816591525450349
se7,1,0.5459966119378805
danantara dimana sekarang,10,-0.19324993155896664
semoga allah menuntun bapak untuk memperbaiki ekonomi negri kita yg tercinta ini menjadi lebih baik lagi dari sebelumnya aamiin,8,0.9166034497320652
optimis,1,0.9893534067086875
cocok jadi komisaris,0,0.9795714968349785
kita kasih kesempatan menkeu yg baru joossss,7,0.5588393425568938
setuju,1,0.9928915785858408
yg penting jujur dgn niat untuk mensejahterakan bangsa indonesia.salah satu nya jangan naik kan pajak2.,6,0.6804777532815933
ini kan lagi rapat bro bukan praktikum gimana sih,3,-0.8764955552760512
akhirnya ada penjelasan ekonomi lbih jelas,0,0.04766394477337599
hahaha tapi gak semua pengen new econ,0,-0.1301082968711853
"baru kali ini aku dengerin mentri keuangan ngomong sampe 20 menitan gak kerasa, biasanya boro2, ya mudah2an selaras dengan ucapan aamiinn",9,0.9738045460544527
mau smu smp sd yg penting punya ijazah asli,2,0.00977617921307683
kek ngerti aja lu,0,-0.9622677387669683
yg penting korupsi dihukum mati dan perampasan aset disahkan. sudah beres ekonomi akan berjalan lncar,3,-0.9825109979137778
ini gak bahas pajak sama sekali ya,0,-0.9827677123248577
"kata pimpinan rapat ini baru pembukaan. rapat dpr emang gitu ,gx kyk rapat perusahaan sat set solusi beres",1,-0.898144394159317
eit tunggu dulu di belakang anggota ada ketumpar.,0,-0.007195131795015186
semoga tetap teguh pada pendiriannya tidak terpengaruh politik.,2,0.9173343675211072
"sependapat, mudah mudahan kedepannya ekonomi indonesia pertumbuhannya diatas 8",2,0.7192857614718378
"lg siap2 mau caplok duit2 yg katanyeeeee nge block hehehhehehehehe,,istri tua kan bumn,,istri muda nya danantara..hahahahhahahaha",0,-0.9778509237803519
"kenapa dari dulu tidak pilih yang ini, menkeunya?",1,-0.8142770752310753
jos pak,0,0.994673885521479
"bagusan sri, dia udah pernah kerja di bank dunia",0,0.9856637185439467
"buat sy yg bukan orang ekonomi, penjelasannya jg mudah dipahami.",1,0.962172953877598
jujur gw pesimis banget sama orang satu itu.,0,-0.9967592213652097
mudah2 an pak purbaya bisa membantu meningkatkan perekonomian indonesia.,1,0.9186349427327514
